Token ID	Token	Lemma	POS	BN Synset	Token ID IT	Token IT	Lemma IT	POS IT	Sense IT
	in	in	ADP						
d001.s079.t011	service	service	NOUN	bn:00070651n	d001.s079.t024	servizi	servizio	N	bn:00070651n
d001.s079.t012	provision	provision	NOUN	bn:00064922n					
	was	be	VERB						
d001.s079.t013	found	find	VERB	bn:00086708v					
	to	to	PRT						
	be	be	VERB						
d001.s079.t014	more	more	ADV	bn:00116284r	d001.s079.t009	più		X	bn:00116284r
d001.s079.t015	common	common	ADJ	bn:00100093a					
	.	.	.		d001.s079.t036	.		X	
	-end-	-end-	-end-						
d001.s080.t001	Note	note	NOUN	bn:00058145n					
	was	be	VERB		d001.s080.t002	è	essere	V	
d001.s080.t002	also	also	ADV	bn:00114246r	d001.s080.t003	anche		X	bn:00114246r
	taken	take	VERB		d001.s080.t004	preso	prendere	V	
	of	of	ADP						
	the	the	DET		d001.s080.t006	della		X	
d001.s080.t003	variety	variety	NOUN	bn:00027862n	d001.s080.t007	gamma	gamma	N	bn:00027862n
	of	of	ADP		d001.s080.t008	di		X	
d001.s080.t004	different	different	ADJ	bn:00101350a	d001.s080.t010	diversi	diverso	J	bn:00101350a
d001.s080.t005	roles	role	NOUN	bn:00068130n	d001.s080.t009	aioli	aioli	N	bn:00068130n
d001.s080.t006	played	play	VERB	bn:00091709v					
	by	by	ADP						
d001.s080.t007	public	public	ADJ	bn:00109212a					
d001.s080.t008	welfare	welfare	NOUN	bn:00065083n					
	-end-	-end-	-end-						
	The	the	DET		d001.s081.t019	la		X	
d001.s081.t001	Foundation	foundation	NOUN	bn:00036064n	d001.s081.t020	Fondazione	fondazione	N	bn:00036064n
	organised	organise	VERB		d001.s081.t022	organizzato	organizzare	V	
	,	,	.						
	together	together	ADV		d001.s081.t001	Unitamente	unitamente	R	
	with	with	ADP						
	the	the	DET		d001.s081.t002	alla		X	
d001.s081.t002	European	european	ADJ	bn:00102440a	d001.s081.t004	europea	europeo	J	bn:00102440a
d001.s081.t003	Commission	commission	NOUN	bn:00021015n	d001.s081.t003	Commissione	commissione	N	bn:00021015n
	,	,	.		d001.s081.t005	,		X	
	the	the	DET		d001.s081.t013	al		X	
d001.s081.t004	Spanish	spanish	ADJ	bn:00110978a	d001.s081.t011	spagnolo	spagnolo	J	bn:00110978a
d001.s081.t005	Ministry	ministry	NOUN	bn:00055180n	d001.s081.t007	Ministero	ministero	N	bn:00055180n
	of	of	ADP		d001.s081.t038	di		X	
d001.s081.t006	Social	social	ADJ	bn:00110842a	d001.s081.t010	sociali	sociale	J	bn:00110842a
d001.s081.t007	Affairs	affairs	NOUN	bn:00001739n					
	and	and	CONJ		d001.s081.t012	e		X	
	the	the	DET						
	Galician	galician	ADJ		d001.s081.t017	Galizia	galizia	N	
d001.s081.t008	regional	regional	ADJ	bn:00109624a	d001.s081.t015	regionale	regionale	J	bn:00109624a
d001.s081.t009	government	government	NOUN	bn:00007299n	d001.s081.t014	governo	governo	N	bn:00007299n
	,	,	.		d001.s081.t018	,		X	
	a	a	DET		d001.s081.t023	una		X	
d001.s081.t010	European	european	ADJ	bn:00102440a	d001.s081.t025	europea	europeo	J	bn:00102440a
d001.s081.t011	conference	conference	NOUN	bn:00021721n	d001.s081.t024	conferenza	conferenza	N	bn:00021721n
	on	on	ADP		d001.s081.t026	sul		X	
d001.s081.t012	social	social	ADJ	bn:00110842a	d001.s081.t029	sociale	sociale	J	bn:00110842a
d001.s081.t013	exclusion	exclusion	NOUN	bn:00032152n	d001.s081.t028	Esclusione	esclusione	N	bn:00032152n
	:	:	.		d001.s081.t030	:		X	
	a	a	DET		d001.s081.t031	una		X	
d001.s081.t014	major	major	ADJ	bn:00106333a	d001.s081.t032	grande	grande	J	bn:00106333a
d001.s081.t015	challenge	challenge	NOUN	bn:00017557n	d001.s081.t033	sfida	sfida	N	bn:00017557n
	for	for	ADP		d001.s081.t034	per		X	
d001.s081.t016	public	public	ADJ	bn:00109212a	d001.s081.t037	pubblici	pubblico	J	bn:00109212a
d001.s081.t017	welfare	welfare	NOUN	bn:00065083n					
d001.s081.t018	services	service	NOUN	bn:00070651n	d001.s081.t036	servizi	servizi	N	bn:00070651n
	.	.	.		d001.s081.t040	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s082.t002	la		X	
d001.s082.t001	Foundation	foundation	NOUN	bn:00036064n	d001.s082.t003	Fondazione	fondazione	N	bn:00036064n
d001.s082.t002	recently	recently	ADV	bn:00116085r	d001.s082.t001	Recentemente	recentemente	R	bn:00116085r
d001.s082.t003	published	publish	VERB	bn:00092023v	d001.s082.t005	pubblicato	pubblicare	V	bn:00092023v
	a	a	DET		d001.s082.t013	uno		X	
d001.s082.t004	comparative	comparative	ADJ	bn:00100121a	d001.s082.t015	comparativo	comparativo	J	bn:00100121a
d001.s082.t005	study	study	NOUN	bn:00067181n	d001.s082.t014	studio	studio	N	bn:00067181n
	as	as	ADP						
d001.s082.t006	part	part	NOUN	bn:00027912n	d001.s082.t008	quadro	quadro	N	bn:00027912n
	of	of	ADP						
	the	the	DET						
	EPOC	epoc	NOUN		d001.s082.t011	EPOC	epoc	N	
d001.s082.t007	project	project	NOUN	bn:00064665n	d001.s082.t010	progetto	progetto	N	bn:00064665n
	which	which	DET		d001.s082.t016	che		X	
d001.s082.t008	assesses	assess	VERB	bn:00082720v	d001.s082.t017	valuta	valutare	V	bn:00082720v
	the	the	DET		d001.s082.t018	la		X	
d001.s082.t009	extent	extent	NOUN	bn:00032425n	d001.s082.t019	misura	misura	N	bn:00032425n
	to	to	PRT						
	which	which	DET		d001.s082.t021	cui		X	
d001.s082.t010	direct	direct	ADJ	bn:00101412a	d001.s082.t024	diretta	diretto	J	bn:00101412a
d001.s082.t011	participation	participation	NOUN	bn:00030844n	d001.s082.t023	partecipazione	partecipazione	N	bn:00030844n
	can	can	VERB		d001.s082.t025	può	potere	V	
d001.s082.t012	humanise	humanise	VERB	bn:00089511v	d001.s082.t026	umanizzare	umanizzare	V	bn:00089511v
d001.s082.t013	work	work	NOUN	bn:00030625n	d001.s082.t028	lavoro	lavoro	N	bn:00030625n
	while	while	ADP		d001.s082.t029	migliorando	migliorare	V	
d001.s082.t014	increasing	increase	VERB	bn:00089667v	d001.s082.t029	migliorando	migliorare	V	bn:00089667v
d001.s082.t015	profitability	profitability	NOUN	bn:00037027n	d001.s082.t034	redditività	redditività	N	bn:00037027n
	.	.	.		d001.s082.t035	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s083.t001	Lo		X	
d001.s083.t001	study	study	NOUN	bn:00074790n	d001.s083.t002	studio	studio	N	bn:00074790n
	is	be	VERB		d001.s083.t003	si		X	
d001.s083.t002	based	base	VERB	bn:00083141v	d001.s083.t004	basa	basare	V	bn:00083141v
	on	on	ADP		d001.s083.t005	su		X	
	195	195	NUM		d001.s083.t006	195		X	
d001.s083.t003	personal	personal	ADJ	bn:00108489a	d001.s083.t008	personali	personale	J	bn:00108489a
d001.s083.t004	interviews	interview	NOUN	bn:00047238n	d001.s083.t007	interviste	intervista	N	bn:00047238n
	with	with	ADP		d001.s083.t009	con		X	
d001.s083.t005	senior	senior	ADJ	bn:00110401a	d001.s083.t010	alti	alto	J	bn:00110401a
d001.s083.t006	officials	official	NOUN	bn:00036837n	d001.s083.t011	dirigenti	dirigente	N	bn:00036837n
	of	of	ADP						
	the	the	DET						
d001.s083.t007	social	social	ADJ	bn:00110842a	d001.s083.t014	sociali	sociale	J	bn:00110842a
	partners	partner	NOUN						
	as	as	ADP						
d001.s083.t008	representatives	representative	NOUN	bn:00067199n	d001.s083.t017	rappresentanza	rappresentanza	N	bn:00067199n
	of	of	ADP		d001.s083.t022	di		X	
d001.s083.t009	national	national	ADJ	bn:00107137a	d001.s083.t021	nazionali	nazionale	J	bn:00107137a
d001.s083.t010	level	level	NOUN	bn:00041239n					
	peak	peak	NOUN						
d001.s083.t011	organisations	organisation	NOUN	bn:00059480n	d001.s083.t020	organizzazioni	organizzazione	N	bn:00059480n
	in	in	ADP		d001.s083.t016	in		X	
d001.s083.t012	fifteen	fifteen	ADJ	bn:00095923a	d001.s083.t023	quindici	quindici	J	bn:00095923a
d001.s083.t013	European	european	ADJ	bn:00102440a	d001.s083.t025	europei	europeo	J	bn:00102440a
d001.s083.t014	countries	country	NOUN	bn:00023235n	d001.s083.t024	paesi	paese	N	bn:00023235n
	.	.	.		d001.s083.t026	.		X	
	-end-	-end-	-end-						
	As	as	ADP						
d001.s084.t001	important	important	ADJ	bn:00104680a	d001.s084.t001	Quali		X	bn:00104680a
d001.s084.t002	industrial	industrial	ADJ	bn:00104995a	d001.s084.t003	industriali	industriale	J	bn:00104995a
d001.s084.t003	sectors	sector	NOUN	bn:00070206n	d001.s084.t003	industriali	industriale	J	bn:00070206n
	,	,	.		d001.s084.t006	,		X	
	the	the	DET		d001.s084.t011	l'		X	
d001.s084.t004	metal	metal	NOUN	bn:00054550n	d001.s084.t013	metallurgica	metallurgico	J	bn:00054550n
d001.s084.t005	industry	industry	NOUN	bn:00046576n	d001.s084.t012	industria	industria	N	bn:00046576n
	and	and	CONJ		d001.s084.t014	e		X	
	the	the	DET		d001.s084.t015	il		X	
d001.s084.t006	banking	banking	NOUN	bn:00008412n	d001.s084.t017	bancario	bancario	N	bn:00008412n
d001.s084.t007	sector	sector	NOUN	bn:00070206n	d001.s084.t016	settore	settore	N	bn:00070206n
	were	be	VERB		d001.s084.t008	stati	essere	V	
d001.s084.t008	also	also	ADV	bn:00114246r	d001.s084.t010	anche		X	bn:00114246r
d001.s084.t009	included	include	VERB	bn:00089661v	d001.s084.t009	inclusi	includere	V	bn:00089661v
	.	.	.		d001.s084.t018	.		X	
	-end-	-end-	-end-						
	Key	key	NOUN		d001.s085.t002	principali	principale	J	
d001.s085.t001	speakers	speaker	NOUN	bn:00073170n	d001.s085.t003	oratori	oratore	N	bn:00073170n
	at	at	ADP		d001.s085.t004	in		X	
	the	the	DET		d001.s085.t006	della		X	
d001.s085.t002	social	social	ADJ	bn:00110842a	d001.s085.t010	sociale	sociale	J	bn:00110842a
d001.s085.t003	exclusion	exclusion	NOUN	bn:00032152n	d001.s085.t009	esclusione	esclusione	N	bn:00032152n
d001.s085.t004	conference	conference	NOUN	bn:00021721n	d001.s085.t007	conferenza	conferenza	N	bn:00021721n
	were	be	VERB						
	(	(	.		d001.s085.t011	(		X	
d001.s085.t005	left	left	NOUN	bn:00050521n	d001.s085.t013	sinistra	sinistra	N	bn:00050521n
	to	to	PRT		d001.s085.t014	a		X	
d001.s085.t006	right	right	NOUN	bn:00067808n	d001.s085.t015	destra	destra	N	bn:00067808n
	)	)	.		d001.s085.t016	)		X	
	Cristina	cristina	NOUN		d001.s085.t018	Cristina	cristina	N	
	Louro	louro	NOUN		d001.s085.t019	louro	louro	N	
	,	,	.		d001.s085.t020	,		X	
d001.s085.t007	Employment	employment	NOUN	bn:00030626n	d001.s085.t025	Occupazione	occupazione	N	bn:00030626n
	,	,	.		d001.s085.t026	,		X	
d001.s085.t008	Industrial	industrial	ADJ	bn:00104995a	d001.s085.t029	industriali	industriale	J	bn:00104995a
d001.s085.t009	Relations	relations	NOUN	bn:00025569n	d001.s085.t028	relazioni	relazione	N	bn:00025569n
	and	and	CONJ		d001.s085.t030	e		X	
d001.s085.t010	Social Affairs	social_affair	NOUN	bn:00072527n	d001.s085.t033	sociali	sociale	J	bn:00072527n
d001.s085.t011	Directorate	directorate	NOUN	bn:00011651n	d001.s085.t021	Direzione	direzione	N	bn:00011651n
	,	,	.		d001.s085.t034	,		X	
d001.s085.t012	European	european	ADJ	bn:00102440a					
d001.s085.t013	Commission	commission	NOUN	bn:00021015n	d001.s085.t035	Commissione	commissione	N	bn:00021015n
	Fernando	fernando	NOUN		d001.s085.t037	Fernando	fernando	N	
	Gomes	gome	NOUN		d001.s085.t038	Gomes	gomes	N	
	,	,	.						
	a	a	DET						
d001.s085.t014	high	high	ADJ	bn:00102158a					
	degree	degree	NOUN						
	of	of	ADP						
d001.s085.t015	Committee	committee	NOUN	bn:00021015n	d001.s085.t040	Comitato	comitato	N	bn:00021015n
	of	of	ADP		d001.s085.t041	delle		X	
	the	the	DET						
	Regions	region	NOUN		d001.s085.t042	regioni	regione	N	
	Barbara	barbara	NOUN		d001.s085.t043	Barbara	barbaro	N	
	Weiler	weiler	NOUN		d001.s085.t044	Weiler	weiler	N	
	,	,	.		d001.s085.t039	,		X	
d001.s085.t016	Member	member	NOUN	bn:00034004n	d001.s085.t046	deputato	deputato	N	bn:00034004n
	of	of	ADP						
	the	the	DET		d001.s085.t056	del		X	
d001.s085.t017	European	european	ADJ	bn:00102440a	d001.s085.t049	europeo	europeo	J	bn:00102440a
d001.s085.t018	Parliament	parliament	NOUN	bn:00060708n	d001.s085.t048	Parlamento	parlamento	N	bn:00060708n
	José	josé	NOUN		d001.s085.t050	José	josé	N	
	Maria	marium	NOUN		d001.s085.t051	María	maría	N	
	Gil-Robles	gil-roble	NOUN		d001.s085.t053	Gil-Delgado	gil-delgado	N	
	,	,	.						
d001.s085.t019	Vice-President	vice_president	NOUN	bn:00079435n	d001.s085.t055	vicepresidente	vicepresidente	N	bn:00079435n
	,	,	.						
d001.s085.t020	European	european	ADJ	bn:00102440a	d001.s085.t058	europeo	europeo	J	bn:00102440a
d001.s085.t021	Parliament	parliament	NOUN	bn:00060708n					
	and	and	CONJ						
	John	john	NOUN		d001.s085.t059	John	john	N	
	Carroll	carroll	NOUN		d001.s085.t060	Cairoti	cairoti	N	
	,	,	.		d001.s085.t061	,		X	
d001.s085.t022	Economic	economic	ADJ	bn:00102001a	d001.s085.t063	economico	economico	J	bn:00102001a
	and	and	CONJ		d001.s085.t064	e		X	
d001.s085.t023	Social	social	ADJ	bn:00110842a	d001.s085.t065	sociale	sociale	J	bn:00110842a
d001.s085.t024	Committee	committee	NOUN	bn:00021015n	d001.s085.t062	Comitato	comitato	N	bn:00021015n
	.	.	.		d001.s085.t066	.		X	
	-end-	-end-	-end-						
d001.s086.t001	Case Studies	case_study	NOUN	bn:00016433n	d001.s086.t001	Studi	studio	N	bn:00016433n
	Each	each	DET		d001.s086.t004	Ogni	ogni	J	
d001.s086.t002	national	national	ADJ	bn:00107137a	d001.s086.t006	nazionale	nazionale	J	bn:00107137a
d001.s086.t003	report	report	NOUN	bn:00067181n	d001.s086.t005	rapporto	rapporto	N	bn:00067181n
d001.s086.t004	contains	contain	VERB	bn:00085499v	d001.s086.t007	contiene	contenere	V	bn:00085499v
	a	a	DET		d001.s086.t008	una		X	
d001.s086.t005	portfolio	portfolio	NOUN	bn:00063673n	d001.s086.t009	serie	serie	N	bn:00063673n
	of	of	ADP		d001.s086.t010	di		X	
	between	between	ADP						
	25	25	NUM						
	and	and	CONJ						
	30	30	NUM		d001.s086.t011	25-30		X	
d001.s086.t006	initiatives	initiative	NOUN	bn:00034797n	d001.s086.t012	iniziative	iniziativa	N	bn:00034797n
	which	which	DET						
	best	best	ADJ		d001.s086.t017	più		X	
d001.s086.t007	present	present	VERB	bn:00090234v	d001.s086.t020	illustrare	illustrare	V	bn:00090234v
d001.s086.t008	policies	policy	NOUN	bn:00063329n	d001.s086.t021	politiche	politico	J	bn:00063329n
	and	and	CONJ		d001.s086.t022	e		X	
d001.s086.t009	practices	practice	NOUN	bn:00061054n	d001.s086.t023	prassi	prassi	N	bn:00061054n
	to	to	PRT		d001.s086.t025	a		X	
d001.s086.t010	improve	improve	VERB	bn:00082573v	d001.s086.t026	migliorare	migliorare	V	bn:00082573v
	the	the	DET						
d001.s086.t011	recruitment	recruitment	NOUN	bn:00030933n	d001.s086.t028	assunzione	assunzione	N	bn:00030933n
	,	,	.		d001.s086.t029	,		X	
d001.s086.t012	training	training	NOUN	bn:00041853n	d001.s086.t031	formazione	formazione	N	bn:00041853n
	and	and	CONJ		d001.s086.t032	e		X	
d001.s086.t013	development	development	NOUN	bn:00026695n	d001.s086.t034	sviluppo	sviluppo	N	bn:00026695n
	of	of	ADP						
d001.s086.t014	ageing	age	VERB	bn:00082449v	d001.s086.t037	anziani	anziano	J	bn:00082449v
d001.s086.t015	workers	worker	NOUN	bn:00081593n	d001.s086.t036	lavoratori	lavoratore	N	bn:00081593n
	in	in	ADP		d001.s086.t038	nell'		X	
	both	both	CONJ						
	the	the	DET		d001.s086.t027	l'		X	
d001.s086.t016	work	work	NOUN	bn:00030625n					
d001.s086.t017	place	place	NOUN	bn:00062700n	d001.s086.t039	azienda	azienda	N	bn:00062700n
	and	and	CONJ		d001.s086.t040	e		X	
	the	the	DET		d001.s086.t041	nella		X	
d001.s086.t018	community	community	NOUN	bn:00021248n	d001.s086.t042	comunità	comunità	N	bn:00021248n
	.	.	.		d001.s086.t043	.		X	
	-end-	-end-	-end-						
	For	for	ADP		d001.s087.t001	Per		X	
	each	each	DET		d001.s087.t002	ciascun		X	
d001.s087.t001	country	country	NOUN	bn:00023235n	d001.s087.t003	paese	paese	N	bn:00023235n
	,	,	.						
	two	two	NUM		d001.s087.t004	due	due	J	
	or	or	CONJ		d001.s087.t005	o		X	
	three	three	NUM		d001.s087.t006	tre	tre	J	
d001.s087.t002	initiatives	initiative	NOUN	bn:00034797n	d001.s087.t007	iniziative	iniziativa	N	bn:00034797n
	have	have	VERB		d001.s087.t008	sono	essere	V	
	been	be	VERB		d001.s087.t009	state	essere	V	
d001.s087.t003	selected	select	VERB	bn:00084931v	d001.s087.t011	selezionate	selezionare	V	bn:00084931v
	for	for	ADP						
d001.s087.t004	further	further	ADJ	bn:00102794a	d001.s087.t010	ulteriormente	ulteriormente	R	bn:00102794a
	in	in	ADP		d001.s087.t012	in		X	
d001.s087.t005	depth	depth	NOUN	bn:00026418n	d001.s087.t020	approfondito	approfondire	V	bn:00026418n
d001.s087.t006	case study	case_study	NOUN	bn:00016433n	d001.s087.t018	caso	caso	N	bn:00016433n
	.	.	.		d001.s087.t021	.		X	
	-end-	-end-	-end-						
	These	these	DET		d001.s088.t001	Questi		X	
d001.s088.t001	case studies	case_study	NOUN	bn:00016433n	d001.s088.t002	studi	studio	N	bn:00016433n
d001.s088.t002	analysed	analyse	VERB	bn:00082597v	d001.s088.t004	analizzato	analizzare	V	bn:00082597v
	the	the	DET		d001.s088.t005	il		X	
d001.s088.t003	background	background	NOUN	bn:00007786n	d001.s088.t006	contesto	contesto	N	bn:00007786n
	of	of	ADP		d001.s088.t007	delle		X	
	the	the	DET						
d001.s088.t004	initiatives	initiative	NOUN	bn:00034797n	d001.s088.t008	iniziative	iniziativa	N	bn:00034797n
	,	,	.		d001.s088.t009	e		X	
	their	they	PRON		d001.s088.t011	loro		X	
d001.s088.t005	impact	impact	NOUN	bn:00046065n	d001.s088.t012	impatto	impatto	N	bn:00046065n
	on	on	ADP		d001.s088.t013	sui		X	
d001.s088.t006	employment	employment	NOUN	bn:00030626n	d001.s088.t015	occupazionali	occupazionale	J	bn:00030626n
d001.s088.t007	patterns	pattern	NOUN	bn:00061055n	d001.s088.t015	occupazionali	occupazionale	J	bn:00061055n
	and	and	CONJ		d001.s088.t016	e		X	
d001.s088.t008	work	work	NOUN	bn:00081568n	d001.s088.t020	lavoro	lavoro	N	bn:00081568n
d001.s088.t009	organisations	organisation	NOUN	bn:00001423n	d001.s088.t018	organizzazioni	organizzazione	N	bn:00001423n
	and	and	CONJ						
d001.s088.t010	assessed	assess	VERB	bn:00082720v	d001.s088.t022	valutando	valutare	V	bn:00082720v
	the	the	DET		d001.s088.t024	i		X	
d001.s088.t011	benefits	benefit	NOUN	bn:00009905n	d001.s088.t025	vantaggi	vantaggio	N	bn:00009905n
	and	and	CONJ		d001.s088.t026	e		X	
d001.s088.t012	problems	problem	NOUN	bn:00048242n	d001.s088.t028	problemi	problema	N	bn:00048242n
	of	of	ADP		d001.s088.t029	dell'		X	
	the	the	DET						
d001.s088.t013	initiative	initiative	NOUN	bn:00034797n	d001.s088.t030	iniziativa	iniziativa	N	bn:00034797n
	.	.	.		d001.s088.t031	.		X	
	-end-	-end-	-end-						
d001.s089.t001	Visits	visit	NOUN	bn:00080113n	d001.s089.t005	visite	visita	N	bn:00080113n
	and	and	CONJ		d001.s089.t006	e		X	
d001.s089.t002	interviews	interview	NOUN	bn:00047238n	d001.s089.t007	interviste	intervista	N	bn:00047238n
	with	with	ADP		d001.s089.t008	con		X	
d001.s089.t003	key	key	ADJ	bn:00099258a	d001.s089.t009	esponenti	esponente	N	bn:00099258a
d001.s089.t004	personnel	personnel	NOUN	bn:00035770n	d001.s089.t012	personale	personale	N	bn:00035770n
	were	be	VERB		d001.s089.t001	Hanno	avere	V	
d001.s089.t005	also	also	ADV	bn:00114246r	d001.s089.t002	anche		X	bn:00114246r
d001.s089.t006	undertaken	undertake	VERB	bn:00094722v					
	.	.	.		d001.s089.t013	.		X	
	-end-	-end-	-end-						
	These	these	DET		d001.s090.t001	Gli		X	
d001.s090.t001	national	national	ADJ	bn:00107137a	d001.s090.t003	nazionali	nazionale	J	bn:00107137a
d001.s090.t002	studies	study	NOUN	bn:00074790n	d001.s090.t002	studi	studio	N	bn:00074790n
	will	will	VERB		d001.s090.t004	sfoceranno	sfociare	V	
d001.s090.t003	form	form	VERB	bn:00085670v					
	the	the	DET		d001.s090.t011	le		X	
d001.s090.t004	basis	basis	NOUN	bn:00008790n					
	of	of	ADP						
	a	a	DET		d001.s090.t006	un		X	
d001.s090.t005	European	european	ADJ	bn:00102440a	d001.s090.t008	europeo	europeo	J	bn:00102440a
d001.s090.t006	report	report	NOUN	bn:00067181n	d001.s090.t007	rapporto	rapporto	N	bn:00067181n
	which	which	DET		d001.s090.t009	che		X	
d001.s090.t007	synthesises	synthesise	VERB	bn:00094713v	d001.s090.t010	sintetizzerà	sintetizzare	V	bn:00094713v
d001.s090.t008	overall	overall	ADJ	bn:00108083a	d001.s090.t014	comuni	comune	N	bn:00108083a
d001.s090.t009	practices	practice	NOUN	bn:00061054n	d001.s090.t012	prassi	prassi	N	bn:00061054n
	.	.	.		d001.s090.t015	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s091.t001	Questo	questo	J	
d001.s091.t001	report	report	NOUN	bn:00067181n	d001.s091.t002	rapporto	rapporto	N	bn:00067181n
	and	and	CONJ		d001.s091.t003	e		X	
	a	a	DET		d001.s091.t004	una		X	
d001.s091.t002	casebook	casebook	NOUN	bn:00016435n	d001.s091.t005	raccolta	raccolta	N	bn:00016435n
	of	of	ADP		d001.s091.t006	di		X	
d001.s091.t003	initiatives	initiative	NOUN	bn:00034797n	d001.s091.t007	iniziative	iniziativa	N	bn:00034797n
	will	will	VERB		d001.s091.t008	saranno	essere	V	
	be	be	VERB						
d001.s091.t004	published	publish	VERB	bn:00092023v	d001.s091.t009	pubblicati	pubblicare	V	bn:00092023v
	in	in	ADP		d001.s091.t010	nel		X	
	1996	1996	NUM		d001.s091.t011	1996		X	
	and	and	CONJ		d001.s091.t012	e		X	
d001.s091.t005	provide	provide	VERB	bn:00084692v	d001.s091.t013	costituiranno	costituire	V	bn:00084692v
	the	the	DET		d001.s091.t014	la		X	
	backdrop	backdrop	NOUN		d001.s091.t015	base	base	N	
	for	for	ADP						
	a	a	DET		d001.s091.t017	una		X	
d001.s091.t006	conference	conference	NOUN	bn:00021721n	d001.s091.t018	conferenza	conferenza	N	bn:00021721n
	to	to	PRT						
	be	be	VERB						
d001.s091.t007	staged	stage	VERB	bn:00082779v	d001.s091.t009	pubblicati	pubblicare	V	bn:00082779v
	in	in	ADP						
d001.s091.t008	Autumn	autumn	NOUN	bn:00007406n	d001.s091.t022	autunno	autunno	N	bn:00007406n
	,	,	.						
	1996	1996	NUM						
	.	.	.		d001.s091.t026	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s092.t001	La		X	
d001.s092.t001	Foundation	foundation	NOUN	bn:00036064n	d001.s092.t002	Fondazione	fondazione	N	bn:00036064n
d001.s092.t002	aims	aim	VERB	bn:00082486v	d001.s092.t003	intende	intendere	V	bn:00082486v
	to	to	PRT		d001.s092.t004	documentare	documentare	V	
d001.s092.t003	document	document	VERB	bn:00087137v	d001.s092.t004	documentare	documentare	V	bn:00087137v
	the	the	DET		d001.s092.t005	le		X	
d001.s092.t004	characteristics	characteristic	NOUN	bn:00017762n	d001.s092.t006	caratteristiche	caratteristica	N	bn:00017762n
	of	of	ADP						
d001.s092.t005	age	age	NOUN	bn:00001936n	d001.s092.t011	età	età	N	bn:00001936n
d001.s092.t006	barriers	barrier	NOUN	bn:00008714n	d001.s092.t008	barriere	barriera	N	bn:00008714n
	in	in	ADP		d001.s092.t009	inerenti	inerente	J	
d001.s092.t007	job	job	NOUN	bn:00014138n					
d001.s092.t008	recruitment	recruitment	NOUN	bn:00030933n					
	and	and	CONJ		d001.s092.t016	e		X	
d001.s092.t009	training	training	NOUN	bn:00041853n	d001.s092.t017	formazione	formazione	N	bn:00041853n
	and	and	CONJ		d001.s092.t018	e		X	
	to	to	PRT						
d001.s092.t010	analyse	analyse	VERB	bn:00082597v	d001.s092.t019	analizzarne	analizzare	V	bn:00082597v
	their	they	PRON		d001.s092.t019	analizzarne	analizzare	V	
d001.s092.t011	causes	cause	NOUN	bn:00016850n	d001.s092.t021	cause	causa	N	bn:00016850n
	.	.	.		d001.s092.t022	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s093.t004	i		X	
d001.s093.t001	perspectives	perspective	NOUN	bn:00061746n	d001.s093.t005	punti	punto	N	bn:00061746n
	of	of	ADP		d001.s093.t008	delle		X	
	the	the	DET						
d001.s093.t002	social	social	ADJ	bn:00110842a	d001.s093.t010	sociali	sociale	J	bn:00110842a
	partners	partner	NOUN						
	is	be	VERB						
d001.s093.t003	also	also	ADV	bn:00114246r	d001.s093.t003	anche		X	bn:00114246r
	being	be	VERB		d001.s093.t001	Vengono	venire	V	
d001.s093.t004	examined	examine	VERB	bn:00082596v	d001.s093.t002	esaminati	esaminare	V	bn:00082596v
	,	,	.		d001.s093.t011	,		X	
	with	with	ADP		d001.s093.t012	dedicando	dedicare	V	
d001.s093.t005	particular	particular	ADJ	bn:00102398a	d001.s093.t015	particolare	particolare	J	bn:00102398a
d001.s093.t006	attention	attention	NOUN	bn:00007020n	d001.s093.t014	attenzione	attenzione	N	bn:00007020n
d001.s093.t007	paid	pay	VERB	bn:00088817v	d001.s093.t012	dedicando	dedicare	V	bn:00088817v
	to	to	PRT		d001.s093.t016	alle		X	
d001.s093.t008	proposals	proposal	NOUN	bn:00064776n	d001.s093.t017	proposte	proposta	N	bn:00064776n
	for	for	ADP		d001.s093.t018	volte	volto	J	
d001.s093.t009	removing	remove	VERB	bn:00088783v	d001.s093.t020	eliminare	eliminare	V	bn:00088783v
d001.s093.t010	age	age	NOUN	bn:00001936n	d001.s093.t025	età	età	N	bn:00001936n
d001.s093.t011	barriers	barrier	NOUN	bn:00008714n	d001.s093.t022	barriere	barriera	N	bn:00008714n
	.	.	.		d001.s093.t026	.		X	
	-end-	-end-	-end-						
d001.s094.t001	Thirdly	thirdly	ADV	bn:00117283r	d001.s094.t003	luogo	luogo	N	bn:00117283r
	,	,	.		d001.s094.t004	,		X	
	the	the	DET		d001.s094.t005	il		X	
d001.s094.t002	project	project	NOUN	bn:00064665n	d001.s094.t006	progetto	progetto	N	bn:00064665n
	documents	document	NOUN		d001.s094.t007	documenta	documentare	V	
	and	and	CONJ		d001.s094.t008	e		X	
d001.s094.t003	assesses	assess	VERB	bn:00082720v	d001.s094.t009	valuta	valutare	V	bn:00082720v
d001.s094.t004	initiatives	initiative	NOUN	bn:00034797n	d001.s094.t010	iniziative	iniziativa	N	bn:00034797n
	,	,	.		d001.s094.t011	,		X	
	in	in	ADP						
	both	both	CONJ						
	the	the	DET		d001.s094.t020	le		X	
