Token ID	Token	Lemma	POS	BN Synset	Token ID ES	Token ES	Lemma ES	POS ES	Sense ES
d001.s010.t029	spread	spread	V	bn:00092083v;wn:propagate%2:35:06::;wn:spread%2:35:07::	d001.s010.t039	extendido	extender	V	bn:00092083v;wn:propagate%2:35:06::;wn:spread%2:35:07::
d001.s010.t030	,		X	n/a	d001.s010.t040	,		X	n/a
d001.s010.t031	or		X	n/a	d001.s010.t041	o		X	n/a
d001.s010.t032	is	be	V	n/a					n/a
d001.s010.t033	likely	likely	J	bn:00105981a;bn:00105982a;wn:likely%3:00:00::;wn:likely%3:00:04::;wn:probable%3:00:00::	d001.s010.t043	probable	probable	J	bn:00105981a;bn:00105982a;wn:likely%3:00:00::;wn:likely%3:00:04::;wn:probable%3:00:00::
d001.s010.t034	to		X	n/a	d001.s010.t044	que		X	n/a
d001.s010.t035	spread	spread	V	bn:00092083v;wn:propagate%2:35:06::;wn:spread%2:35:07::					n/a
d001.s010.t036	easily	easily	R	bn:00115155r;wn:easily%4:02:01::;wn:easy%4:02:01::	d001.s010.t047	fácilmente	fácilmente	R	bn:00115155r;wn:easily%4:02:01::;wn:easy%4:02:01::
d001.s010.t037	,		X	n/a	d001.s010.t048	,		X	n/a
d001.s010.t038	to		X	n/a	d001.s010.t049	a		X	n/a
d001.s010.t039	other	other	J	bn:00108011a;wn:other%3:00:00::	d001.s010.t050	otras		X	n/a
d001.s010.t040	parts	part	N	bn:00021395n;bn:00027912n;bn:00060765n;wn:component%1:24:00::;wn:component_part%1:24:00::;wn:constituent%1:24:00::;wn:division%1:09:00::;wn:part%1:09:00::;wn:part%1:17:00::;wn:part%1:24:00::;wn:piece%1:17:00::;wn:portion%1:24:00::;wn:section%1:09:00::	d001.s010.t051	partes	parte	N	bn:00021395n;bn:00027912n;bn:00060765n;wn:component%1:24:00::;wn:component_part%1:24:00::;wn:constituent%1:24:00::;wn:division%1:09:00::;wn:part%1:09:00::;wn:part%1:17:00::;wn:part%1:24:00::;wn:piece%1:17:00::;wn:portion%1:24:00::;wn:section%1:09:00::
d001.s010.t041	of		X	n/a	d001.s010.t052	del		X	n/a
d001.s010.t042	the		X	n/a					n/a
d001.s010.t043	body	body	N	bn:00011744n;wiki:body;wn:body%1:08:00::;wn:organic_structure%1:08:00::;wn:physical_structure%1:08:00::	d001.s010.t053	cuerpo	cuerpo	N	bn:00011744n;wiki:body;wn:body%1:08:00::;wn:organic_structure%1:08:00::;wn:physical_structure%1:08:00::
d001.s010.t044	)		X	n/a	d001.s010.t054	)		X	n/a
d001.s010.t045	,		X	n/a	d001.s010.t055	,		X	n/a
d001.s010.t046	in		X	n/a	d001.s010.t056	en		X	n/a
d001.s010.t047	patients	patient	N	bn:00061017n;wiki:patient;wn:patient%1:18:00::	d001.s010.t057	pacientes	paciente	N	bn:00061017n;wiki:patient;wn:patient%1:18:00::
d001.s010.t048	who		X	n/a	d001.s010.t058	que		X	n/a
d001.s010.t049	have	have	V	n/a	d001.s010.t060	han	haber	V	n/a
d001.s010.t050	not	not	R	bn:00116360r;wn:non%4:02:00::;wn:not%4:02:00::	d001.s010.t059	no	no	R	bn:00116360r;wn:non%4:02:00::;wn:not%4:02:00::
d001.s010.t051	received	receive	V	bn:00087863v;wn:experience%2:39:00::;wn:get%2:39:00::;wn:have%2:39:06::;wn:receive%2:39:03::	d001.s010.t061	recibido	recibir	V	bn:00087863v;wn:experience%2:39:00::;wn:get%2:39:00::;wn:have%2:39:06::;wn:receive%2:39:03::
d001.s010.t052	chemotherapy	chemotherapy	N	bn:00018141n;wiki:chemotherapy;wn:chemotherapy%1:04:00::	d001.s010.t062	quimioterapia	quimioterapia	N	bn:00018141n;wiki:chemotherapy;wn:chemotherapy%1:04:00::
d001.s010.t053	(		X	n/a	d001.s010.t063	(		X	n/a
d001.s010.t054	medicines	medicine	N	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::	d001.s010.t064	medicamentos	medicamento	N	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::
d001.s010.t055	for		X	n/a					n/a
d001.s010.t056	cancer	cancer	N	bn:00015180n;wiki:cancer;wn:cancer%1:26:00::;wn:malignant_neoplastic_disease%1:26:00::					n/a
d001.s010.t057	)		X	n/a	d001.s010.t068	)		X	n/a
d001.s010.t058	before		X	n/a	d001.s010.t069	previamente	previamente	R	n/a
d001.s010.t059	advanced	advanced	J	bn:00096528a;wn:advanced%5:00:00:late:02	d001.s010.t078	avanzado	avanzado	J	bn:00096528a;wn:advanced%5:00:00:late:02
d001.s010.t060	or		X	n/a	d001.s010.t079	o		X	n/a
d001.s010.t061	metastatic	metastatic	J	bn:00106664a;wn:metastatic%3:01:00::	d001.s010.t080	metastásico	metastásico	N	n/a
d001.s010.t062	non-small	non-small	J	bn:03421664n;wiki:non-small-cell_lung_carcinoma					n/a
d001.s010.t063	cell	cell	N	bn:00017027n;wiki:cell_(biology);wn:cell%1:03:00::					n/a
d001.s010.t064	lung	lung	N	bn:00052343n;wiki:lung_cancer;wn:lung_cancer%1:26:00::					n/a
d001.s010.t065	cancer	cancer	N	bn:00015180n;wiki:cancer;wn:cancer%1:26:00::;wn:malignant_neoplastic_disease%1:26:00::	d001.s010.t071	cáncer	cáncer	N	bn:00015180n;wiki:cancer;wn:cancer%1:26:00::;wn:malignant_neoplastic_disease%1:26:00::
d001.s010.t066	that		X	n/a	d001.s010.t081	que		X	n/a
d001.s010.t067	is	be	V	n/a					n/a
d001.s010.t068	not	not	R	bn:00116360r;wn:non%4:02:00::;wn:not%4:02:00::	d001.s010.t082	no	no	R	bn:00116360r;wn:non%4:02:00::;wn:not%4:02:00::
d001.s010.t069	affecting	affect	V	bn:00082427v;wn:affect%2:29:00::	d001.s010.t083	afecte	afectar	V	bn:00082427v;wn:affect%2:29:00::
d001.s010.t070	the		X	n/a					n/a
d001.s010.t071	squamous	squamous	J	bn:00073708n;wiki:squamous_epithelial_cell;wn:squamous_cell%1:08:00::					n/a
d001.s010.t072	cells	cell	N	bn:00017027n;wiki:cell_(biology);wn:cell%1:03:00::	d001.s010.t086➕d001.s010.t088	células➕escamosas	célula	N➕J	n/a
d001.s010.t073	.		X	n/a	d001.s010.t090	.		X	n/a
d001.s011.t001	Alimta	alimta	N	n/a	d001.s011.t001	Alimta	alimta	N	n/a
d001.s011.t002	is	be	V	n/a	d001.s011.t002	se		X	n/a
d001.s011.t003	used	use	V	bn:00082705v;bn:00089140v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:habituate%2:34:00::;wn:use%2:34:01::;wn:use%2:34:02::;wn:utilise%2:34:00::;wn:utilize%2:34:00::	d001.s011.t003	utiliza	utilizar	V	bn:00082705v;bn:00089140v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:habituate%2:34:00::;wn:use%2:34:01::;wn:use%2:34:02::;wn:utilise%2:34:00::;wn:utilize%2:34:00::
d001.s011.t004	in		X	n/a	d001.s011.t004	en		X	n/a
d001.s011.t005	combination	combination	N	bn:00020872n;bn:00020878n;wiki:compounding;wn:combination%1:04:00::;wn:combination%1:14:00::;wn:combining%1:04:00::;wn:compounding%1:04:00::	d001.s011.t005	combinación	combinación	N	bn:00020872n;bn:00020878n;wiki:compounding;wn:combination%1:04:00::;wn:combination%1:14:00::;wn:combining%1:04:00::;wn:compounding%1:04:00::
d001.s011.t006	with		X	n/a	d001.s011.t006	con		X	n/a
d001.s011.t007	cisplatin	cisplatin	N	bn:00577781n;wiki:cisplatin	d001.s011.t007	cisplatino	cisplatino	N	bn:00577781n;wiki:cisplatin
d001.s011.t008	in		X	n/a	d001.s011.t008	en		X	n/a
d001.s011.t009	patients	patient	N	bn:00061017n;wiki:patient;wn:patient%1:18:00::	d001.s011.t009	pacientes	paciente	N	bn:00061017n;wiki:patient;wn:patient%1:18:00::
d001.s011.t010	who		X	n/a	d001.s011.t010	que		X	n/a
d001.s011.t011	have	have	V	n/a	d001.s011.t012	han	haber	V	n/a
d001.s011.t012	not	not	R	bn:00116360r;wn:non%4:02:00::;wn:not%4:02:00::	d001.s011.t011	no	no	R	bn:00116360r;wn:non%4:02:00::;wn:not%4:02:00::
d001.s011.t013	been	be	V	n/a	d001.s011.t013	sido	ser	V	n/a
d001.s011.t014	treated	treat	V	bn:00084532v;wn:care_for%2:29:00::;wn:treat%2:29:00::	d001.s011.t014	tratados	tratar	V	bn:00084532v;wn:care_for%2:29:00::;wn:treat%2:29:00::
d001.s011.t015	before		X	n/a	d001.s011.t015	previamente	previamente	R	n/a
d001.s011.t016	,		X	n/a					n/a
d001.s011.t017	and		X	n/a	d001.s011.t016	y		X	n/a
d001.s011.t018	on		X	n/a					n/a
d001.s011.t019	its		X	n/a					n/a
d001.s011.t020	own	own	J	n/a					n/a
d001.s011.t021	in		X	n/a	d001.s011.t019	en		X	n/a
d001.s011.t022	patients	patient	N	bn:00061017n;wiki:patient;wn:patient%1:18:00::	d001.s011.t020	pacientes	paciente	N	bn:00061017n;wiki:patient;wn:patient%1:18:00::
d001.s011.t023	who		X	n/a	d001.s011.t021	que		X	n/a
d001.s011.t024	have	have	V	n/a	d001.s011.t022	han	haber	V	n/a
d001.s011.t025	received	receive	V	bn:00087863v;wn:experience%2:39:00::;wn:get%2:39:00::;wn:have%2:39:06::;wn:receive%2:39:03::					n/a
d001.s011.t026	another		X	n/a	d001.s011.t027	otros		X	n/a
d001.s011.t027	type	type	N	bn:00078798n;wn:type%1:09:00::	d001.s011.t028	tipos	tipo	N	bn:00078798n;wn:type%1:09:00::
d001.s011.t028	of		X	n/a	d001.s011.t029	de		X	n/a
d001.s011.t029	chemotherapy	chemotherapy	N	bn:00018141n;wiki:chemotherapy;wn:chemotherapy%1:04:00::	d001.s011.t030	quimioterapia	quimioterapia	N	bn:00018141n;wiki:chemotherapy;wn:chemotherapy%1:04:00::
d001.s011.t030	in		X	n/a					n/a
d001.s011.t031	the		X	n/a					n/a
d001.s011.t032	past	past	N	bn:00060927n;bn:00060928n;wiki:past;wn:past%1:28:00::;wn:past%1:28:01::;wn:past_times%1:28:00::;wn:yesteryear%1:28:00::					n/a
d001.s011.t033	.		X	n/a	d001.s011.t031	.		X	n/a
d001.s012.t001	The		X	n/a	d001.s012.t001	Este		X	n/a
d001.s012.t002	medicine	medicine	N	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::	d001.s012.t002	medicamento	medicamento	N	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::
d001.s012.t003	can		X	n/a	d001.s012.t004	podrá	poder	V	n/a
d001.s012.t004	only	only	R	bn:00116450r;wn:only%4:02:03::;wn:only_if%4:02:00::;wn:only_when%4:02:00::	d001.s012.t003	sólo	sólo	R	bn:00116450r;wn:only%4:02:03::;wn:only_if%4:02:00::;wn:only_when%4:02:00::
d001.s012.t005	be	be	V	n/a	d001.s012.t005	dispensarse	dispensar	V	n/a
d001.s012.t006	obtained	obtain	V	bn:00082276v;bn:00091124v;wn:acquire%2:40:00::;wn:get%2:40:00::;wn:obtain%2:40:00::	d001.s012.t005	dispensarse	dispensar	V	n/a
d001.s012.t007	with		X	n/a	d001.s012.t006	con		X	n/a
d001.s012.t008	a		X	n/a					n/a
d001.s012.t009	prescription	prescription	N	bn:00064195n;wn:prescription%1:10:01::	d001.s012.t007	receta	receta	N	bn:00064195n;wn:prescription%1:10:01::
d001.s012.t010	.		X	n/a	d001.s012.t009	.		X	n/a
d001.s013.t001	How		X	n/a	d001.s013.t001	¿Cómo	¿cómo	N	n/a
d001.s013.t002	is	be	V	n/a					n/a
d001.s013.t003	Alimta	alimta	N	n/a	d001.s013.t004	Alimta	alimta	N	n/a
d001.s013.t004	used	use	V	bn:00082705v;bn:00089140v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:habituate%2:34:00::;wn:use%2:34:01::;wn:use%2:34:02::;wn:utilise%2:34:00::;wn:utilize%2:34:00::	d001.s013.t003	usa	usar	V	bn:00082705v;bn:00089140v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:habituate%2:34:00::;wn:use%2:34:01::;wn:use%2:34:02::;wn:utilise%2:34:00::;wn:utilize%2:34:00::
d001.s013.t005	?		X	n/a	d001.s013.t005	?		X	n/a
d001.s014.t001	Alimta	alimta	N	n/a	d001.s014.t001	Alimta	alimta	N	n/a
d001.s014.t002	should		X	n/a	d001.s014.t003	debe	deber	V	n/a
d001.s014.t003	only	only	R	bn:00116450r;wn:only%4:02:03::;wn:only_if%4:02:00::;wn:only_when%4:02:00::	d001.s014.t002	sólo	sólo	R	bn:00116450r;wn:only%4:02:03::;wn:only_if%4:02:00::;wn:only_when%4:02:00::
d001.s014.t004	be	be	V	n/a	d001.s014.t004	administrarse	administrar	V	n/a
d001.s014.t005	given	give	V	bn:00088826v;wn:give%2:40:13::	d001.s014.t004	administrarse	administrar	V	n/a
d001.s014.t006	under		X	n/a	d001.s014.t005	bajo		X	n/a
d001.s014.t007	the		X	n/a	d001.s014.t006	la		X	n/a
d001.s014.t008	supervision	supervision	N	bn:00059908n;wn:oversight%1:04:01::;wn:superintendence%1:04:00::;wn:supervising%1:04:00::;wn:supervision%1:04:00::	d001.s014.t007	supervisión	supervisión	N	bn:00059908n;wn:oversight%1:04:01::;wn:superintendence%1:04:00::;wn:supervising%1:04:00::;wn:supervision%1:04:00::
d001.s014.t009	of		X	n/a	d001.s014.t008	de		X	n/a
d001.s014.t010	a		X	n/a	d001.s014.t009	un		X	n/a
d001.s014.t011	doctor	doctor	N	bn:00027976n;wiki:physician;wn:doc%1:18:00::;wn:doctor%1:18:00::;wn:dr.%1:18:00::;wn:md%1:18:00::;wn:medico%1:18:00::;wn:physician%1:18:00::	d001.s014.t010	médico	médico	N	bn:00027976n;wiki:physician;wn:doc%1:18:00::;wn:doctor%1:18:00::;wn:dr.%1:18:00::;wn:md%1:18:00::;wn:medico%1:18:00::;wn:physician%1:18:00::
d001.s014.t012	who		X	n/a					n/a
d001.s014.t013	is	be	V	n/a	d001.s014.t011	cualificado	cualificar	V	n/a
d001.s014.t014	qualified	qualify	V	n/a	d001.s014.t011	cualificado	cualificar	V	n/a
d001.s014.t015	in		X	n/a	d001.s014.t012	en		X	n/a
d001.s014.t016	the		X	n/a	d001.s014.t013	el		X	n/a
d001.s014.t017	use	use	N	bn:00030627n;bn:00079370n;wn:employment%1:04:01::;wn:exercise%1:04:03::;wn:usage%1:04:00::;wn:use%1:04:00::;wn:use%1:07:02::;wn:utilisation%1:04:00::;wn:utilization%1:04:00::	d001.s014.t014	uso	uso	N	bn:00030627n;bn:00079370n;wn:employment%1:04:01::;wn:exercise%1:04:03::;wn:usage%1:04:00::;wn:use%1:04:00::;wn:use%1:07:02::;wn:utilisation%1:04:00::;wn:utilization%1:04:00::
d001.s014.t018	of		X	n/a	d001.s014.t015	de		X	n/a
d001.s014.t019	anticancer	anticancer	J	bn:00097220a;wn:anticancer%3:01:00::;wn:antineoplastic%3:01:00::;wn:antitumor%3:01:00::;wn:antitumour%3:01:00::	d001.s014.t017➕d001.s014.t019	contra➕cáncer		X➕N	n/a
d001.s014.t020	chemotherapy	chemotherapy	N	bn:00018141n;wiki:chemotherapy;wn:chemotherapy%1:04:00::	d001.s014.t016	quimioterapia	quimioterapia	N	bn:00018141n;wiki:chemotherapy;wn:chemotherapy%1:04:00::
d001.s014.t021	.		X	n/a	d001.s014.t020	.		X	n/a
d001.s015.t001	The		X	n/a	d001.s015.t001	La		X	n/a
d001.s015.t002	recommended	recommended	J	n/a	d001.s015.t003	recomendada	recomendar	V	n/a
d001.s015.t003	dose	dose	N	bn:00028320n;wiki:dose_(biochemistry);wn:dosage%1:06:00::;wn:dose%1:06:00::	d001.s015.t002	dosis	dosis	N	bn:00028320n;wiki:dose_(biochemistry);wn:dosage%1:06:00::;wn:dose%1:06:00::
d001.s015.t004	of		X	n/a	d001.s015.t004	de		X	n/a
d001.s015.t005	Alimta	alimta	N	n/a	d001.s015.t005	Alimta	alimta	N	n/a
d001.s015.t006	is	be	V	n/a	d001.s015.t006	es	ser	V	n/a
d001.s015.t007	500		X	n/a	d001.s015.t008	500		X	n/a
d001.s015.t008	mg	mg	N	bn:00054701n;wiki:orders_of_magnitude_(mass);wn:mg%1:23:00::;wn:milligram%1:23:00::	d001.s015.t009	mg	mg	N	bn:00054701n;wiki:orders_of_magnitude_(mass);wn:mg%1:23:00::;wn:milligram%1:23:00::
d001.s015.t009	per		X	n/a	d001.s015.t010	por		X	n/a
d001.s015.t010	square	square	J	bn:00017102n;wiki:square_metre;wn:centare%1:23:00::;wn:square_meter%1:23:00::;wn:square_metre%1:23:00::					n/a
d001.s015.t011	metre	metre	N	bn:00052501n;wiki:metre;wn:m%1:23:00::;wn:meter%1:23:00::;wn:metre%1:23:00::	d001.s015.t011	metro	metro	N	bn:00052501n;wiki:metre;wn:m%1:23:00::;wn:meter%1:23:00::;wn:metre%1:23:00::
d001.s015.t012	of		X	n/a	d001.s015.t013	de		X	n/a
d001.s015.t013	body	body	N	bn:03551355n;wiki:body_surface_area	d001.s015.t015	corporal	corporal	J	n/a
d001.s015.t014	surface	surface	N	bn:00005518n;wiki:area;wiki:surface_area;wn:area%1:07:00::;wn:expanse%1:07:00::;wn:surface_area%1:07:00::	d001.s015.t014	superficie	superficie	N	bn:00005518n;wiki:area;wiki:surface_area;wn:area%1:07:00::;wn:expanse%1:07:00::;wn:surface_area%1:07:00::
d001.s015.t015	area	area	N	bn:00005518n;wiki:area;wiki:surface_area;wn:area%1:07:00::;wn:expanse%1:07:00::;wn:surface_area%1:07:00::					n/a
d001.s015.t016	(		X	n/a	d001.s015.t016	(		X	n/a
d001.s015.t017	calculated	calculate	V	bn:00084373v;wn:calculate%2:31:00::;wn:cipher%2:31:00::;wn:compute%2:31:00::;wn:cypher%2:31:00::;wn:figure%2:31:00::;wn:reckon%2:31:01::;wn:work_out%2:31:06::	d001.s015.t017	calculada	calcular	V	bn:00084373v;wn:calculate%2:31:00::;wn:cipher%2:31:00::;wn:compute%2:31:00::;wn:cypher%2:31:00::;wn:figure%2:31:00::;wn:reckon%2:31:01::;wn:work_out%2:31:06::
d001.s015.t018	using	use	V	bn:00082705v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:use%2:34:01::;wn:utilise%2:34:00::;wn:utilize%2:34:00::	d001.s015.t018	a partir de		X	n/a
d001.s015.t019	the		X	n/a	d001.s015.t024	del		X	n/a
d001.s015.t020	patient	patient	N	bn:00061017n;wiki:patient;wn:patient%1:18:00::	d001.s015.t025	paciente	paciente	N	bn:00061017n;wiki:patient;wn:patient%1:18:00::
d001.s015.t021	s		X	n/a					n/a
d001.s015.t022	height	height	N	bn:00043545n;wiki:human_height;wn:height%1:07:01::;wn:stature%1:07:02::	d001.s015.t020	estatura	estatura	N	bn:00043545n;wiki:human_height;wn:height%1:07:01::;wn:stature%1:07:02::
d001.s015.t023	and		X	n/a	d001.s015.t021	y		X	n/a
d001.s015.t024	weight	weight	N	bn:00080831n;wiki:weight;wn:weight%1:07:00::	d001.s015.t023	peso	peso	N	bn:00080831n;wiki:weight;wn:weight%1:07:00::
d001.s015.t025	)		X	n/a	d001.s015.t026	)		X	n/a
d001.s015.t026	.		X	n/a	d001.s015.t027	.		X	n/a
d001.s015.t027	It		X	n/a					n/a
d001.s015.t028	is	be	V	n/a	d001.s015.t028	Se		X	n/a
d001.s015.t029	given	give	V	bn:00088826v;wn:give%2:40:13::	d001.s015.t029	administra	administrar	V	n/a
d001.s015.t030	once	once	R	bn:00115811r;wn:in_one_case%4:02:00::;wn:once%4:02:00::;wn:one_time%4:02:00::	d001.s015.t031	vez	vez	N	n/a
d001.s015.t031	every	every	J	bn:00102467a;wn:every%5:00:02:all:00	d001.s015.t032	cada		X	n/a
d001.s015.t032	three		X	n/a	d001.s015.t033	tres		X	n/a
d001.s015.t033	weeks	week	N	bn:00043484n;wiki:week;wn:hebdomad%1:28:00::;wn:week%1:28:00::	d001.s015.t034	semanas	semana	N	bn:00043484n;wiki:week;wn:hebdomad%1:28:00::;wn:week%1:28:00::
d001.s015.t034	as		X	n/a	d001.s015.t035	por		X	n/a
d001.s015.t035	an		X	n/a					n/a
d001.s015.t036	intravenous	intravenous	J	bn:00047278n;bn:00047280n;wiki:intravenous_therapy;wn:intravenous_drip%1:11:00::;wn:intravenous_injection%1:04:00::	d001.s015.t037	intravenosa	intravenoso	J	n/a
d001.s015.t037	infusion	infusion	N	bn:00046734n;wn:infusion%1:04:00::	d001.s015.t036	perfusión	perfusión	N	n/a
d001.s015.t038	lasting	last	V	bn:00087620v;wn:endure%2:42:06::;wn:last%2:42:00::					n/a
d001.s015.t039	10		X	n/a	d001.s015.t039	10		X	n/a
d001.s015.t040	minutes	minute	N	bn:00055094n;wiki:minute;wn:min%1:28:00::;wn:minute%1:28:00::	d001.s015.t040	minutos	minuto	N	bn:00055094n;wiki:minute;wn:min%1:28:00::;wn:minute%1:28:00::
d001.s015.t041	.		X	n/a	d001.s015.t041	.		X	n/a
d001.s016.t001	To		X	n/a	d001.s016.t001	Con		X	n/a
d001.s016.t002	reduce	reduce	V	bn:00084079v;bn:00092595v;wn:bring_down%2:30:00::;wn:cut%2:30:06::;wn:cut_back%2:30:01::;wn:cut_down%2:30:00::;wn:reduce%2:30:00::;wn:reduce%2:30:01::;wn:tighten%2:30:03::;wn:trim%2:30:00::;wn:trim_back%2:30:00::;wn:trim_down%2:30:00::	d001.s016.t005	reducir	reducir	V	bn:00084079v;bn:00092595v;wn:bring_down%2:30:00::;wn:cut%2:30:06::;wn:cut_back%2:30:01::;wn:cut_down%2:30:00::;wn:reduce%2:30:00::;wn:reduce%2:30:01::;wn:tighten%2:30:03::;wn:trim%2:30:00::;wn:trim_back%2:30:00::;wn:trim_down%2:30:00::
d001.s016.t003	side	side	J	bn:00071445n;wiki:side_effect;wn:side_effect%1:26:00::					n/a
d001.s016.t004	effects	effect	N	bn:00029874n;wn:effect%1:26:00::	d001.s016.t007	efectos	efecto	N	bn:00029874n;wn:effect%1:26:00::
d001.s016.t005	,		X	n/a	d001.s016.t009	,		X	n/a
d001.s016.t006	patients	patient	N	bn:00061017n;wiki:patient;wn:patient%1:18:00::	d001.s016.t011	pacientes	paciente	N	bn:00061017n;wiki:patient;wn:patient%1:18:00::
d001.s016.t007	should		X	n/a	d001.s016.t012	deben	deber	V	n/a
d001.s016.t008	take	take	V	bn:00085689v;wn:consume%2:34:00::;wn:have%2:34:00::;wn:ingest%2:34:00::;wn:take%2:34:00::;wn:take_in%2:34:00::					n/a
d001.s016.t009	a		X	n/a	d001.s016.t014	un		X	n/a
d001.s016.t010	corticosteroid	corticosteroid	N	bn:00001507n;wiki:corticosteroid;wn:adrenal_cortical_steroid%1:27:00::;wn:corticoid%1:27:00::;wn:corticosteroid%1:27:00::	d001.s016.t015	corticosteroide	corticosteroide	N	bn:00001507n;wiki:corticosteroid;wn:adrenal_cortical_steroid%1:27:00::;wn:corticoid%1:27:00::;wn:corticosteroid%1:27:00::
d001.s016.t011	and		X	n/a	d001.s016.t016	y		X	n/a
d001.s016.t012	folic	folic	J	bn:00035585n;wiki:folic_acid;wn:folacin%1:27:00::;wn:folate%1:27:00::;wn:folic_acid%1:27:00::;wn:pteroylglutamic_acid%1:27:00::;wn:pteroylmonoglutamic_acid%1:27:00::;wn:vitamin_bc%1:27:00::;wn:vitamin_m%1:27:00::	d001.s016.t018	fólico	fólico	J	n/a
d001.s016.t013	acid	acid	N	bn:00000902n;wiki:acid;wn:acid%1:27:00::	d001.s016.t017	ácido	ácido	N	bn:00000902n;wiki:acid;wn:acid%1:27:00::
d001.s016.t014	(		X	n/a	d001.s016.t019	(		X	n/a
d001.s016.t015	a		X	n/a	d001.s016.t020	un		X	n/a
d001.s016.t016	type	type	N	bn:00078798n;wn:type%1:09:00::	d001.s016.t021	tipo	tipo	N	bn:00078798n;wn:type%1:09:00::
d001.s016.t017	of		X	n/a	d001.s016.t022	de		X	n/a
d001.s016.t018	vitamin	vitamin	N	bn:00080147n;wiki:vitamin;wn:vitamin%1:27:00::	d001.s016.t023	vitamina	vitamina	N	bn:00080147n;wiki:vitamin;wn:vitamin%1:27:00::
d001.s016.t019	)		X	n/a	d001.s016.t024	)		X	n/a
d001.s016.t020	,		X	n/a	d001.s016.t025	,		X	n/a
d001.s016.t021	and		X	n/a					n/a
d001.s016.t022	receive	receive	V	n/a	d001.s016.t013	recibir	recibir	V	n/a
d001.s016.t023	injections	injection	N	bn:00046785n;bn:00046787n;wiki:injection_(medicine);wn:injectant%1:27:00::;wn:injection%1:04:01::;wn:injection%1:27:00::;wn:shot%1:04:03::	d001.s016.t027	inyecciones	inyección	N	bn:00046785n;bn:00046787n;wiki:injection_(medicine);wn:injectant%1:27:00::;wn:injection%1:04:01::;wn:injection%1:27:00::;wn:shot%1:04:03::
d001.s016.t024	of		X	n/a	d001.s016.t028	de		X	n/a
d001.s016.t025	vitamin	vitamin	N	bn:00004712n;wiki:cyanocobalamin;wiki:vitamin_b12;wn:antipernicious_anemia_factor%1:27:00::;wn:cobalamin%1:27:00::;wn:cyanocobalamin%1:27:00::;wn:vitamin_b12%1:27:00::	d001.s016.t029	vitamina	vitamina	N	bn:00004712n;wiki:cyanocobalamin;wiki:vitamin_b12;wn:antipernicious_anemia_factor%1:27:00::;wn:cobalamin%1:27:00::;wn:cyanocobalamin%1:27:00::;wn:vitamin_b12%1:27:00::
d001.s016.t026	B12	b12	N	n/a	d001.s016.t030	B12		X	n/a
d001.s016.t027	during		X	n/a	d001.s016.t031	durante		X	n/a
d001.s016.t028	treatment	treatment	N	bn:00047235n;wn:intervention%1:04:02::;wn:treatment%1:04:00::	d001.s016.t033	tratamiento	tratamiento	N	bn:00047235n;wn:intervention%1:04:02::;wn:treatment%1:04:00::
d001.s016.t029	with		X	n/a	d001.s016.t034	con		X	n/a
d001.s016.t030	Alimta	alimta	N	n/a	d001.s016.t035	Alimta	alimta	N	n/a
d001.s016.t031	.		X	n/a	d001.s016.t036	.		X	n/a
d001.s017.t001	When		X	n/a	d001.s017.t001	Cuando		X	n/a
d001.s017.t002	Alimta	alimta	N	n/a	d001.s017.t002	Alimta	alimta	N	n/a
d001.s017.t003	is	be	V	n/a	d001.s017.t003	se		X	n/a
d001.s017.t004	given	give	V	bn:00088826v;wn:give%2:40:13::	d001.s017.t004	utiliza	utilizar	V	n/a
d001.s017.t005	with		X	n/a	d001.s017.t006	con		X	n/a
d001.s017.t006	cisplatin	cisplatin	N	bn:00577781n;wiki:cisplatin	d001.s017.t007	cisplatino	cisplatino	N	bn:00577781n;wiki:cisplatin
d001.s017.t007	,		X	n/a	d001.s017.t008	,		X	n/a
d001.s017.t008	an		X	n/a	d001.s017.t012	un		X	n/a
d001.s017.t009	anti-emetic	anti-emetic	J	n/a	d001.s017.t015	antiemético	antiemético	N	n/a
