Token ID	Token	Lemma	POS	BN Synset	Token ID ES	Token ES	Lemma ES	POS ES	Sense ES
	.	.	.	n/a	d001.s065.t017	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Ctrl	ctrl	NOUN	n/a	d001.s066.t001	Ctrl	ctrl	N	n/a
	S	s	NOUN	n/a	d001.s066.t002	S	s	N	n/a
d001.s066.t001	Save	save	VERB	bn:00093281v					n/a
d001.s066.t002	Log	log	NOUN	bn:00051831n	d001.s066.t005	registro	registro	N	bn:00051831n
	-end-	-end-	-end-	n/a					n/a
d001.s067.t001	Saves	save	VERB	bn:00093281v	d001.s067.t001	Guarda	guardar	V	bn:00093281v
	the	the	DET	n/a	d001.s067.t002	el		X	n/a
d001.s067.t002	log	log	NOUN	bn:00051831n	d001.s067.t003	registro	registro	N	bn:00051831n
	with	with	ADP	n/a	d001.s067.t004	con		X	n/a
	all	all	DET	n/a	d001.s067.t005	todos		X	n/a
d001.s067.t003	results	result	NOUN	bn:00034520n	d001.s067.t007	resultados	resultado	N	bn:00034520n
	into	into	ADP	n/a	d001.s067.t008	en		X	n/a
	an	a	DET	n/a	d001.s067.t009	un		X	n/a
d001.s067.t004	HTML	html	NOUN	bn:00045087n	d001.s067.t011	HTML	html	N	bn:00045087n
	file	file	NOUN	n/a	d001.s067.t010	archivo	archivo	N	n/a
	to	to	PRT	n/a					n/a
	be	be	VERB	n/a					n/a
d001.s067.t005	able	able	ADJ	bn:00096152a	d001.s067.t013	podrá	poder	V	n/a
	to	to	PRT	n/a	d001.s067.t012	que		X	n/a
d001.s067.t006	print	print	VERB	bn:00089639v	d001.s067.t014	imprimir	imprimir	V	bn:00089639v
	or	or	CONJ	n/a	d001.s067.t015	o		X	n/a
d001.s067.t007	publish	publish	VERB	bn:00084099v	d001.s067.t016	publicar	publicar	V	bn:00084099v
	.	.	.	n/a	d001.s067.t017	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Ctrl	ctrl	NOUN	n/a	d001.s068.t001	Ctrl	ctrl	N	n/a
	Q	q	NOUN	n/a	d001.s068.t002	Q	q	N	n/a
d001.s068.t001	Quit	quit	VERB	bn:00084710v	d001.s068.t003	Salir	salir	N	n/a
	-end-	-end-	-end-	n/a					n/a
	Shuts	shut	VERB	n/a					n/a
	the	the	DET	n/a	d001.s069.t002	el		X	n/a
d001.s069.t001	program	program	NOUN	bn:00021492n	d001.s069.t003	programa	programa	N	bn:00021492n
d001.s069.t002	down	down	ADV	bn:00115114r					n/a
	.	.	.	n/a	d001.s069.t004	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	To	to	PRT	n/a	d001.s070.t001	Para		X	n/a
d001.s070.t001	add	add	VERB	bn:00082317v	d001.s070.t002	añadir	añadir	V	bn:00082317v
	a	a	DET	n/a	d001.s070.t003	un		X	n/a
d001.s070.t002	new	new	ADJ	bn:00107270a					n/a
	2D	2d	NOUN	n/a	d001.s070.t005	2D	2d	N	n/a
d001.s070.t003	graph	graph	NOUN	bn:00041412n	d001.s070.t004	gráfica	gráfico	J	n/a
	on	on	ADP	n/a	d001.s070.t006	en		X	n/a
	kalgebra	kalgebra	NOUN	n/a	d001.s070.t007	kalgebra	kalgebra	N	n/a
	,	,	.	n/a	d001.s070.t008	,		X	n/a
	what	what	PRON	n/a	d001.s070.t009	lo		X	n/a
	you	you	PRON	n/a					n/a
	have	have	VERB	n/a	d001.s070.t011	tiene que	tener~que	V	n/a
	to	to	PRT	n/a	d001.s070.t011	tiene que	tener~que	V	n/a
d001.s070.t004	do	do	VERB	bn:00087108v	d001.s070.t012	hacer	hacer	V	bn:00087108v
	is	be	VERB	n/a	d001.s070.t013	es	ser	V	n/a
	to	to	PRT	n/a					n/a
d001.s070.t005	go	go	VERB	bn:00088912v	d001.s070.t014	ir	ir	V	bn:00088912v
	to	to	PRT	n/a	d001.s070.t015	a		X	n/a
	the	the	DET	n/a	d001.s070.t016	la		X	n/a
	2D	2d	NOUN	n/a	d001.s070.t019	2D	2d	N	n/a
d001.s070.t006	Graph	graph	NOUN	bn:00041412n	d001.s070.t018	Gráfica	gráfico	J	n/a
	tab	tab	NOUN	n/a	d001.s070.t017	pestaña	pestaña	N	n/a
	and	and	CONJ	n/a	d001.s070.t020	y		X	n/a
	click	click	VERB	n/a	d001.s070.t022	pulsar	pulsar	V	n/a
	in	in	ADP	n/a					n/a
	the	the	DET	n/a	d001.s070.t023	la		X	n/a
d001.s070.t007	Add	add	VERB	bn:00082317v	d001.s070.t025	Añadir	añadir	N	n/a
	tab	tab	NOUN	n/a	d001.s070.t024	pestaña	pestaña	N	n/a
	to	to	PRT	n/a					n/a
d001.s070.t008	add	add	VERB	bn:00082317v	d001.s070.t030	añadir	añadir	V	bn:00082317v
	the	the	DET	n/a					n/a
d001.s070.t009	new	new	ADJ	bn:00107270a	d001.s070.t032	nueva	nuevo	J	bn:00107270a
d001.s070.t010	function	function	NOUN	bn:00036821n	d001.s070.t033	función	función	N	bn:00036821n
	.	.	.	n/a	d001.s070.t034	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s071.t001	Then	then	ADV	bn:00114281r	d001.s071.t002	continuación	continuación	R	n/a
	your	you	PRON	n/a					n/a
d001.s071.t002	focus	focus	NOUN	bn:00017153n					n/a
	will	will	VERB	n/a					n/a
	go	go	VERB	n/a	d001.s071.t004	dirigirse	dirigirse	V	n/a
	to	to	PRT	n/a	d001.s071.t005	al		X	n/a
	an	a	DET	n/a					n/a
d001.s071.t003	input	input	NOUN	bn:00046850n	d001.s071.t010	entrada	entrada	N	bn:00046850n
d001.s071.t004	text	text	NOUN	bn:00076732n	d001.s071.t008	texto	texto	N	bn:00076732n
d001.s071.t005	box	box	NOUN	bn:00012528n	d001.s071.t006	cuadro	cuadro	N	n/a
	where	where	ADV	n/a	d001.s071.t012	donde	donde	R	n/a
	you	you	PRON	n/a					n/a
	can	can	VERB	n/a	d001.s071.t013	podrá	poder	V	n/a
d001.s071.t006	type	type	VERB	bn:00095295v	d001.s071.t014	introducir	introducir	V	n/a
	your	you	PRON	n/a	d001.s071.t015	su		X	n/a
d001.s071.t007	function	function	NOUN	bn:00036821n	d001.s071.t016	función	función	N	bn:00036821n
	.	.	.	n/a	d001.s071.t017	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	If	if	ADP	n/a	d001.s072.t001	Si		X	n/a
	you	you	PRON	n/a					n/a
d001.s072.t001	want	want	VERB	bn:00086682v	d001.s072.t002	quiere	querer	V	bn:00086682v
	to	to	PRT	n/a					n/a
d001.s072.t002	use	use	VERB	bn:00082705v	d001.s072.t003	usar	usar	V	bn:00082705v
	a	a	DET	n/a	d001.s072.t004	una		X	n/a
d001.s072.t003	typical	typical	ADJ	bn:00112217a	d001.s072.t007	típica	típico	J	bn:00112217a
	f(x)	f(x)	NOUN	n/a	d001.s072.t006	f(x)	f(x)	N	n/a
	function	function	NOUN	n/a	d001.s072.t005	función	función	N	n/a
	it	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s072.t010	es	ser	V	n/a
d001.s072.t004	not	not	ADV	bn:00116360r	d001.s072.t009	no	no	N	n/a
d001.s072.t005	necessary	necessary	ADJ	bn:00107182a	d001.s072.t011	necesario	necesario	J	bn:00107182a
	to	to	PRT	n/a	d001.s072.t012	que		X	n/a
d001.s072.t006	specify	specify	VERB	bn:00091005v	d001.s072.t014	especifique	especificar	V	bn:00091005v
	it	it	PRON	n/a	d001.s072.t013	la		X	n/a
	.	.	.	n/a	d001.s072.t015	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	If	if	ADP	n/a	d001.s073.t001	Después de		X	n/a
	you	you	PRON	n/a					n/a
	have	have	VERB	n/a	d001.s073.t002	haber	haber	V	n/a
d001.s073.t001	entered	enter	VERB	bn:00087681v	d001.s073.t003	introducido	introducir	V	bn:00087681v
	the	the	DET	n/a	d001.s073.t004	la		X	n/a
d001.s073.t002	function	function	NOUN	bn:00036821n	d001.s073.t005	función	función	N	bn:00036821n
	click	click	VERB	n/a	d001.s073.t007	pulse	pulsar	V	n/a
	on	on	ADP	n/a					n/a
	the	the	DET	n/a	d001.s073.t008	el		X	n/a
d001.s073.t003	OK	ok	ADJ	bn:00096817a	d001.s073.t010	Aceptar	aceptar	V	n/a
	button	button	NOUN	n/a	d001.s073.t009	botón	botón	N	n/a
	to	to	PRT	n/a	d001.s073.t011	para		X	n/a
d001.s073.t004	display	display	VERB	bn:00087013v	d001.s073.t012	dibujar	dibujar	V	n/a
	the	the	DET	n/a	d001.s073.t013	la		X	n/a
d001.s073.t005	graph	graph	NOUN	bn:00041412n	d001.s073.t014	gráfica	gráfica	N	bn:00041412n
	in	in	ADP	n/a	d001.s073.t015	en		X	n/a
	the	the	DET	n/a	d001.s073.t016	la		X	n/a
d001.s073.t006	main	main	ADJ	bn:00099598a	d001.s073.t018	principal	principal	J	bn:00099598a
d001.s073.t007	window	window	NOUN	bn:00081292n	d001.s073.t017	ventana	ventana	N	bn:00081292n
	.	.	.	n/a	d001.s073.t019	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	You	you	PRON	n/a	d001.s074.t001	Es	ser	V	n/a
	can	can	VERB	n/a	d001.s074.t002	posible	posible	J	n/a
d001.s074.t001	set	set	VERB	bn:00090224v	d001.s074.t003	dibujar	dibujar	V	n/a
d001.s074.t002	several	several	ADJ	bn:00110469a	d001.s074.t004	varias		X	n/a
d001.s074.t003	graphs	graph	NOUN	bn:00041412n	d001.s074.t005	gráficas	gráfica	N	bn:00041412n
	on	on	ADP	n/a	d001.s074.t006	en		X	n/a
	the	the	DET	n/a	d001.s074.t007	la		X	n/a
d001.s074.t004	same	same	ADJ	bn:00110075a	d001.s074.t008	misma	mismo	J	bn:00110075a
d001.s074.t005	view	view	NOUN	bn:00079985n	d001.s074.t009	vista	vista	N	bn:00079985n
	.	.	.	n/a	d001.s074.t010	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s075.t001	Just	just	ADV	bn:00114626r	d001.s075.t004	simplemente	simplemente	R	bn:00114626r
d001.s075.t002	use	use	VERB	bn:00082705v	d001.s075.t003	use	usar	V	bn:00082705v
	the	the	DET	n/a	d001.s075.t005	el		X	n/a
d001.s075.t003	Add	add	VERB	bn:00082317v	d001.s075.t007	Añadir	añadir	N	n/a
	button	button	NOUN	n/a	d001.s075.t006	botón	botón	N	n/a
	when	when	ADV	n/a	d001.s075.t008	cuando		X	n/a
	you	you	PRON	n/a					n/a
	are	be	VERB	n/a					n/a
	in	in	ADP	n/a	d001.s075.t011	en		X	n/a
d001.s075.t004	List	list	NOUN	bn:00051508n	d001.s075.t014	Lista	lista	N	bn:00051508n
d001.s075.t005	mode	mode	NOUN	bn:00055444n	d001.s075.t013	modo	modo	N	bn:00055444n
	.	.	.	n/a	d001.s075.t015	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	You	you	PRON	n/a					n/a
	can	can	VERB	n/a	d001.s076.t001	Puede	poder	V	n/a
d001.s076.t001	set	set	VERB	bn:00090224v	d001.s076.t002	ajustar	ajustar	V	bn:00090224v
	each	each	DET	n/a	d001.s076.t006	cada		X	n/a
d001.s076.t002	graph	graph	NOUN	bn:00041412n					n/a
	its	its	PRON	n/a					n/a
	own	own	ADJ	n/a					n/a
d001.s076.t003	color	color	NOUN	bn:00020733n	d001.s076.t004	color	color	N	bn:00020733n
	.	.	.	n/a	d001.s076.t008	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	The	the	DET	n/a	d001.s077.t001	La		X	n/a
d001.s077.t001	Foundation	foundation	NOUN	bn:00036064n	d001.s077.t002	Fundación	fundación	N	bn:00036064n
	has	have	VERB	n/a	d001.s077.t003	ha	haber	V	n/a
d001.s077.t002	recently	recently	ADV	bn:00116085r	d001.s077.t005	recientemente	recientemente	R	bn:00116085r
	been	be	VERB	n/a	d001.s077.t004	intervenido	intervenir	V	n/a
d001.s077.t003	involved	involve	VERB	bn:00089893v	d001.s077.t004	intervenido	intervenir	V	n/a
	in	in	ADP	n/a	d001.s077.t006	en		X	n/a
d001.s077.t004	organising	organise	VERB	bn:00091196v	d001.s077.t008	organización	organización	N	n/a
	a	a	DET	n/a	d001.s077.t010	una		X	n/a
d001.s077.t005	conference	conference	NOUN	bn:00021721n	d001.s077.t011	conferencia	conferencia	N	bn:00021721n
	which	which	DET	n/a					n/a
d001.s077.t006	dealt	deal	VERB	bn:00084527v					n/a
	with	with	ADP	n/a	d001.s077.t012	sobre		X	n/a
	this	this	DET	n/a	d001.s077.t013	este		X	n/a
d001.s077.t007	critical	critical	ADJ	bn:00100676a	d001.s077.t014	decisivo	decisivo	J	bn:00100676a
d001.s077.t008	challenge	challenge	NOUN	bn:00017557n	d001.s077.t015	reto	reto	N	bn:00017557n
	.	.	.	n/a	d001.s077.t016	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Over	over	ADP	n/a	d001.s078.t002	más	más	R	n/a
	100	100	NUM	n/a	d001.s078.t004	100		X	n/a
d001.s078.t001	participants	participant	NOUN	bn:00060798n	d001.s078.t005	participantes	participante	N	bn:00060798n
	from	from	ADP	n/a					n/a
	the	the	DET	n/a	d001.s078.t009	los		X	n/a
d001.s078.t002	main	main	ADJ	bn:00099598a	d001.s078.t010	principales	principal	J	bn:00099598a
d001.s078.t003	interest groups	interest_group	NOUN	bn:00047082n	d001.s078.t011➕d001.s078.t013	grupos➕interés	grupo	N	n/a
d001.s078.t004	attended	attend	VERB	bn:00082907v					n/a
	and	and	CONJ	n/a					n/a
d001.s078.t005	debated	debate	VERB	bn:00086341v	d001.s078.t017	discutieron	discutir	V	bn:00086341v
d001.s078.t006	issues	issue	NOUN	bn:00047688n	d001.s078.t018	cuestiones	cuestión	N	bn:00047688n
	such	such	ADJ	n/a	d001.s078.t019	tales		X	n/a
	as	as	ADP	n/a	d001.s078.t020	como		X	n/a
	the	the	DET	n/a	d001.s078.t021	el		X	n/a
d001.s078.t007	role	role	NOUN	bn:00068130n	d001.s078.t022	papel	papel	N	bn:00068130n
	of	of	ADP	n/a	d001.s078.t023	de		X	n/a
d001.s078.t008	key	key	ADJ	bn:00099258a	d001.s078.t025	principales	principal	J	n/a
d001.s078.t009	actors	actor	NOUN	bn:00001177n	d001.s078.t026➕d001.s078.t036	agentes➕interlocutores	agente	N	n/a
d001.s078.t010	including	include	VERB	bn:00089661v	d001.s078.t029	ellos		X	n/a
d001.s078.t011	public	public	ADJ	bn:00109212a	d001.s078.t033	públicas	público	J	bn:00109212a
d001.s078.t012	authorities	authority	NOUN	bn:00007300n	d001.s078.t032	autoridades	autoridad	N	bn:00007300n
	,	,	.	n/a					n/a
d001.s078.t013	social	social	ADJ	bn:00110842a	d001.s078.t037	sociales	social	J	bn:00110842a
	partners	partner	NOUN	n/a					n/a
	,	,	.	n/a	d001.s078.t034	,		X	n/a
d001.s078.t014	voluntary	voluntary	ADJ	bn:00113672a	d001.s078.t044	voluntarios	voluntario	N	n/a
	and	and	CONJ	n/a	d001.s078.t042	y		X	n/a
d001.s078.t015	community	community	NOUN	bn:00021248n					n/a
d001.s078.t016	organisations	organisation	NOUN	bn:00059480n	d001.s078.t040	organizaciones	organización	N	bn:00059480n
d001.s078.t017	as well	as_well	ADV	bn:00114246r	d001.s078.t046	además	además	R	bn:00114246r
	as	as	ADP	n/a	d001.s078.t047	de		X	n/a
d001.s078.t018	service	service	NOUN	bn:00070651n					n/a
d001.s078.t019	users	user	NOUN	bn:00079373n	d001.s078.t050	usuarios	usuario	N	bn:00079373n
	.	.	.	n/a	d001.s078.t051	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	There	there	DET	n/a	d001.s079.t001	Se		X	n/a
	were	be	VERB	n/a	d001.s079.t008	es	ser	V	n/a
d001.s079.t001	relatively	relatively	ADV	bn:00114784r					n/a
d001.s079.t002	few	few	ADJ	bn:00102920a	d001.s079.t020	no	no	N	n/a
d001.s079.t003	cases	case	NOUN	bn:00016408n					n/a
d001.s079.t004	reported	report	VERB	bn:00092825v					n/a
	of	of	ADP	n/a	d001.s079.t006	de		X	n/a
d001.s079.t005	attempts	attempt	NOUN	bn:00007011n					n/a
	to	to	PRT	n/a	d001.s079.t011	un		X	n/a
d001.s079.t006	involve	involve	VERB	bn:00089893v	d001.s079.t012	enfoque	enfoque	N	n/a
d001.s079.t007	users	user	NOUN	bn:00079373n	d001.s079.t019	usuarios	usuario	N	bn:00079373n
	in	in	ADP	n/a					n/a
d001.s079.t008	service	service	NOUN	bn:00070651n					n/a
d001.s079.t009	planning	planning	NOUN	bn:00062795n					n/a
	but	but	CONJ	n/a	d001.s079.t030	sino		X	n/a
	their	they	PRON	n/a	d001.s079.t034	su		X	n/a
d001.s079.t010	involvement	involvement	NOUN	bn:00030844n					n/a
	in	in	ADP	n/a	d001.s079.t023	de		X	n/a
d001.s079.t011	service	service	NOUN	bn:00070651n	d001.s079.t025	servicios	servicio	N	bn:00070651n
d001.s079.t012	provision	provision	NOUN	bn:00064922n					n/a
	was	be	VERB	n/a					n/a
d001.s079.t013	found	find	VERB	bn:00086708v					n/a
	to	to	PRT	n/a					n/a
	be	be	VERB	n/a					n/a
d001.s079.t014	more	more	ADV	bn:00116284r	d001.s079.t013	más	más	R	bn:00116284r
d001.s079.t015	common	common	ADJ	bn:00100093a					n/a
	.	.	.	n/a	d001.s079.t029➕d001.s079.t037	,➕.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s080.t001	Note	note	NOUN	bn:00058145n	d001.s080.t003	nota	nota	N	bn:00058145n
	was	be	VERB	n/a	d001.s080.t002	tomó	tomar	V	n/a
d001.s080.t002	also	also	ADV	bn:00114246r	d001.s080.t004	también	también	R	bn:00114246r
	taken	take	VERB	n/a	d001.s080.t002	tomó	tomar	V	n/a
	of	of	ADP	n/a	d001.s080.t005	de		X	n/a
	the	the	DET	n/a	d001.s080.t006	la		X	n/a
d001.s080.t003	variety	variety	NOUN	bn:00027862n	d001.s080.t007	diversidad	diversidad	N	bn:00027862n
	of	of	ADP	n/a	d001.s080.t008	de		X	n/a
d001.s080.t004	different	different	ADJ	bn:00101350a					n/a
d001.s080.t005	roles	role	NOUN	bn:00068130n	d001.s080.t009➕d001.s080.t011	funciones➕desempeñan	función	N➕V	n/a
d001.s080.t006	played	play	VERB	bn:00091709v	d001.s080.t011	desempeñan	desempeñar	V	n/a
	by	by	ADP	n/a					n/a
d001.s080.t007	public	public	ADJ	bn:00109212a					n/a
d001.s080.t008	welfare	welfare	NOUN	bn:00065083n	d001.s080.t013	servicios	servicio	N	n/a
	-end-	-end-	-end-	n/a					n/a
	The	the	DET	n/a	d001.s081.t001	La		X	n/a
d001.s081.t001	Foundation	foundation	NOUN	bn:00036064n	d001.s081.t002	Fundación	fundación	N	bn:00036064n
	organised	organise	VERB	n/a	d001.s081.t003	organizó	organizar	V	n/a
	,	,	.	n/a	d001.s081.t004	,		X	n/a
	together	together	ADV	n/a	d001.s081.t005	junto con		X	n/a
	with	with	ADP	n/a	d001.s081.t005	junto con		X	n/a
	the	the	DET	n/a	d001.s081.t006	la		X	n/a
d001.s081.t002	European	european	ADJ	bn:00102440a	d001.s081.t008	Europea	europeo	J	bn:00102440a
d001.s081.t003	Commission	commission	NOUN	bn:00021015n	d001.s081.t007	Comisión	comisión	N	bn:00021015n
	,	,	.	n/a	d001.s081.t009	,		X	n/a
	the	the	DET	n/a	d001.s081.t010	el		X	n/a
d001.s081.t004	Spanish	spanish	ADJ	bn:00110978a	d001.s081.t012	español	español	J	bn:00110978a
d001.s081.t005	Ministry	ministry	NOUN	bn:00055180n	d001.s081.t011	Ministerio	ministerio	N	bn:00055180n
	of	of	ADP	n/a	d001.s081.t013	de		X	n/a
d001.s081.t006	Social	social	ADJ	bn:00110842a	d001.s081.t015	Sociales	social	J	bn:00110842a
d001.s081.t007	Affairs	affairs	NOUN	bn:00001739n					n/a
	and	and	CONJ	n/a	d001.s081.t016	y		X	n/a
	the	the	DET	n/a	d001.s081.t017	la		X	n/a
	Galician	galician	ADJ	n/a	d001.s081.t021	Galicia	galicia	N	n/a
d001.s081.t008	regional	regional	ADJ	bn:00109624a	d001.s081.t018	Comunidad	comunidad	N	n/a
d001.s081.t009	government	government	NOUN	bn:00007299n					n/a
	,	,	.	n/a	d001.s081.t022	,		X	n/a
	a	a	DET	n/a	d001.s081.t023	una		X	n/a
d001.s081.t010	European	european	ADJ	bn:00102440a	d001.s081.t025	europea	europeo	J	bn:00102440a
d001.s081.t011	conference	conference	NOUN	bn:00021721n	d001.s081.t024	conferencia	conferencia	N	bn:00021721n
	on	on	ADP	n/a	d001.s081.t026	sobre		X	n/a
d001.s081.t012	social	social	ADJ	bn:00110842a	d001.s081.t031	social	social	J	bn:00110842a
d001.s081.t013	exclusion	exclusion	NOUN	bn:00032152n	d001.s081.t030	Exclusión	exclusión	N	bn:00032152n
	:	:	.	n/a	d001.s081.t032	:		X	n/a
	a	a	DET	n/a	d001.s081.t033	Un		X	n/a
d001.s081.t014	major	major	ADJ	bn:00106333a	d001.s081.t034	gran	grande	J	n/a
d001.s081.t015	challenge	challenge	NOUN	bn:00017557n	d001.s081.t035	reto	reto	N	bn:00017557n
	for	for	ADP	n/a	d001.s081.t036	para		X	n/a
d001.s081.t016	public	public	ADJ	bn:00109212a	d001.s081.t039	públicos	público	J	bn:00109212a
d001.s081.t017	welfare	welfare	NOUN	bn:00065083n					n/a
d001.s081.t018	services	service	NOUN	bn:00070651n	d001.s081.t038	servicios	servicio	N	bn:00070651n
	.	.	.	n/a	d001.s081.t044	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	The	the	DET	n/a	d001.s082.t001	La		X	n/a
d001.s082.t001	Foundation	foundation	NOUN	bn:00036064n	d001.s082.t002	Fundación	fundación	N	bn:00036064n
d001.s082.t002	recently	recently	ADV	bn:00116085r	d001.s082.t004	recientemente	recientemente	R	bn:00116085r
d001.s082.t003	published	publish	VERB	bn:00092023v	d001.s082.t003	publicó	publicar	V	bn:00092023v
	a	a	DET	n/a	d001.s082.t011	un		X	n/a
d001.s082.t004	comparative	comparative	ADJ	bn:00100121a	d001.s082.t013	comparativo	comparativo	J	bn:00100121a
d001.s082.t005	study	study	NOUN	bn:00067181n	d001.s082.t012	estudio	estudio	N	bn:00067181n
	as	as	ADP	n/a	d001.s082.t005	en		X	n/a
d001.s082.t006	part	part	NOUN	bn:00027912n	d001.s082.t007	marco	marco	N	n/a
	of	of	ADP	n/a					n/a
	the	the	DET	n/a	d001.s082.t008	del		X	n/a
	EPOC	epoc	NOUN	n/a	d001.s082.t010	EPOC	epoc	N	n/a
d001.s082.t007	project	project	NOUN	bn:00064665n	d001.s082.t009	proyecto	proyecto	N	bn:00064665n
	which	which	DET	n/a	d001.s082.t016	que		X	n/a
d001.s082.t008	assesses	assess	VERB	bn:00082720v	d001.s082.t018	evalúa	evaluar	V	bn:00082720v
	the	the	DET	n/a	d001.s082.t032	la		X	n/a
d001.s082.t009	extent	extent	NOUN	bn:00032425n					n/a
	to	to	PRT	n/a	d001.s082.t019	hasta		X	n/a
	which	which	DET	n/a	d001.s082.t020	qué		X	n/a
d001.s082.t010	direct	direct	ADJ	bn:00101412a	d001.s082.t024	directa	directo	J	bn:00101412a
d001.s082.t011	participation	participation	NOUN	bn:00030844n	d001.s082.t023	participación	participación	N	bn:00030844n
	can	can	VERB	n/a	d001.s082.t025	puede	poder	V	n/a
d001.s082.t012	humanise	humanise	VERB	bn:00089511v	d001.s082.t026	humanizar	humanizar	V	bn:00089511v
d001.s082.t013	work	work	NOUN	bn:00030625n	d001.s082.t028	trabajo	trabajo	N	bn:00030625n
	while	while	ADP	n/a					n/a
d001.s082.t014	increasing	increase	VERB	bn:00089667v	d001.s082.t030	incrementar	incrementar	V	bn:00089667v
d001.s082.t015	profitability	profitability	NOUN	bn:00037027n	d001.s082.t033	rentabilidad	rentabilidad	N	bn:00037027n
	.	.	.	n/a	d001.s082.t034	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	The	the	DET	n/a	d001.s083.t001	El		X	n/a
d001.s083.t001	study	study	NOUN	bn:00074790n	d001.s083.t002	estudio	estudio	N	bn:00074790n
	is	be	VERB	n/a	d001.s083.t003	se		X	n/a
d001.s083.t002	based	base	VERB	bn:00083141v	d001.s083.t004	basa	basar	V	bn:00083141v
	on	on	ADP	n/a	d001.s083.t005	en		X	n/a
	195	195	NUM	n/a	d001.s083.t006	195		X	n/a
d001.s083.t003	personal	personal	ADJ	bn:00108489a	d001.s083.t008	personales	personal	J	bn:00108489a
d001.s083.t004	interviews	interview	NOUN	bn:00047238n	d001.s083.t007	entrevistas	entrevistar	V	n/a
	with	with	ADP	n/a	d001.s083.t009	con		X	n/a
d001.s083.t005	senior	senior	ADJ	bn:00110401a	d001.s083.t010	altos	alto	J	n/a
d001.s083.t006	officials	official	NOUN	bn:00036837n	d001.s083.t011➕d001.s083.t014	responsables➕interlocutores	responsable	N	n/a
	of	of	ADP	n/a	d001.s083.t012	de		X	n/a
	the	the	DET	n/a	d001.s083.t013	los		X	n/a
d001.s083.t007	social	social	ADJ	bn:00110842a	d001.s083.t015	sociales	social	J	bn:00110842a
	partners	partner	NOUN	n/a	d001.s083.t014	interlocutores	interlocutor	N	n/a
	as	as	ADP	n/a					n/a
d001.s083.t008	representatives	representative	NOUN	bn:00067199n	d001.s083.t021	representantes	representante	N	bn:00067199n
	of	of	ADP	n/a	d001.s083.t022	de		X	n/a
d001.s083.t009	national	national	ADJ	bn:00107137a	d001.s083.t025	nacionales	nacional	J	bn:00107137a
d001.s083.t010	level	level	NOUN	bn:00041239n					n/a
	peak	peak	NOUN	n/a					n/a
d001.s083.t011	organisations	organisation	NOUN	bn:00059480n	d001.s083.t024	organizaciones	organización	N	bn:00059480n
	in	in	ADP	n/a					n/a
d001.s083.t012	fifteen	fifteen	ADJ	bn:00095923a	d001.s083.t027	15		X	n/a
d001.s083.t013	European	european	ADJ	bn:00102440a	d001.s083.t029	europeos	europeo	J	bn:00102440a
d001.s083.t014	countries	country	NOUN	bn:00023235n	d001.s083.t028	países	país	N	bn:00023235n
	.	.	.	n/a	d001.s083.t030	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	As	as	ADP	n/a					n/a
d001.s084.t001	important	important	ADJ	bn:00104680a	d001.s084.t016	importancia	importancia	N	n/a
d001.s084.t002	industrial	industrial	ADJ	bn:00104995a					n/a
d001.s084.t003	sectors	sector	NOUN	bn:00070206n					n/a
	,	,	.	n/a					n/a
	the	the	DET	n/a	d001.s084.t001	La		X	n/a
d001.s084.t004	metal	metal	NOUN	bn:00054550n	d001.s084.t004	metal	metal	N	bn:00054550n
d001.s084.t005	industry	industry	NOUN	bn:00046576n	d001.s084.t002	industria	industria	N	bn:00046576n
	and	and	CONJ	n/a	d001.s084.t005	y		X	n/a
	the	the	DET	n/a	d001.s084.t006	el		X	n/a
d001.s084.t006	banking	banking	NOUN	bn:00008412n	d001.s084.t008	bancario	bancario	J	n/a
d001.s084.t007	sector	sector	NOUN	bn:00070206n	d001.s084.t007	sector	sector	N	bn:00070206n
	were	be	VERB	n/a	d001.s084.t010	incluyeron	incluir	V	n/a
d001.s084.t008	also	also	ADV	bn:00114246r	d001.s084.t011	también	también	R	bn:00114246r
d001.s084.t009	included	include	VERB	bn:00089661v	d001.s084.t010	incluyeron	incluir	V	bn:00089661v
	.	.	.	n/a	d001.s084.t017	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Key	key	NOUN	n/a	d001.s085.t002	principales	principal	J	n/a
d001.s085.t001	speakers	speaker	NOUN	bn:00073170n	d001.s085.t003	oradores	orador	N	bn:00073170n
	at	at	ADP	n/a	d001.s085.t004	en		X	n/a
