Token ID	Token	Lemma	POS	BN Synset	Token ID ES	Token ES	Lemma ES	POS ES	Sense ES
d001.s078.t013	social	social	ADJ	bn:00110842a	d001.s078.t037	sociales	social	J	bn:00110842a
	partners	partner	NOUN						
	,	,	.		d001.s078.t034	,		X	
d001.s078.t014	voluntary	voluntary	ADJ	bn:00113672a	d001.s078.t044	voluntarios	voluntario	N	bn:00113672a
	and	and	CONJ		d001.s078.t042	y		X	
d001.s078.t015	community	community	NOUN	bn:00021248n					
d001.s078.t016	organisations	organisation	NOUN	bn:00059480n	d001.s078.t040	organizaciones	organización	N	bn:00059480n
d001.s078.t017	as well	as_well	ADV	bn:00114246r	d001.s078.t046	además	además	R	bn:00114246r
	as	as	ADP		d001.s078.t047	de		X	
d001.s078.t018	service	service	NOUN	bn:00070651n					
d001.s078.t019	users	user	NOUN	bn:00079373n	d001.s078.t050	usuarios	usuario	N	bn:00079373n
	.	.	.		d001.s078.t051	.		X	
	-end-	-end-	-end-						
	There	there	DET		d001.s079.t001	Se		X	
	were	be	VERB		d001.s079.t008	es	ser	V	
d001.s079.t001	relatively	relatively	ADV	bn:00114784r					
d001.s079.t002	few	few	ADJ	bn:00102920a	d001.s079.t020	no	no	N	bn:00102920a
d001.s079.t003	cases	case	NOUN	bn:00016408n					
d001.s079.t004	reported	report	VERB	bn:00092825v					
	of	of	ADP		d001.s079.t006	de		X	
d001.s079.t005	attempts	attempt	NOUN	bn:00007011n					
	to	to	PRT		d001.s079.t011	un		X	
d001.s079.t006	involve	involve	VERB	bn:00089893v	d001.s079.t012	enfoque	enfoque	N	bn:00089893v
d001.s079.t007	users	user	NOUN	bn:00079373n	d001.s079.t019	usuarios	usuario	N	bn:00079373n
	in	in	ADP						
d001.s079.t008	service	service	NOUN	bn:00070651n					
d001.s079.t009	planning	planning	NOUN	bn:00062795n					
	but	but	CONJ		d001.s079.t030	sino		X	
	their	they	PRON		d001.s079.t034	su		X	
d001.s079.t010	involvement	involvement	NOUN	bn:00030844n					
	in	in	ADP		d001.s079.t023	de		X	
d001.s079.t011	service	service	NOUN	bn:00070651n	d001.s079.t025	servicios	servicio	N	bn:00070651n
d001.s079.t012	provision	provision	NOUN	bn:00064922n					
	was	be	VERB						
d001.s079.t013	found	find	VERB	bn:00086708v					
	to	to	PRT						
	be	be	VERB						
d001.s079.t014	more	more	ADV	bn:00116284r	d001.s079.t013	más	más	R	bn:00116284r
d001.s079.t015	common	common	ADJ	bn:00100093a					
	.	.	.		d001.s079.t029➕d001.s079.t037	,➕.		X	
	-end-	-end-	-end-						
d001.s080.t001	Note	note	NOUN	bn:00058145n	d001.s080.t003	nota	nota	N	bn:00058145n
	was	be	VERB		d001.s080.t002	tomó	tomar	V	
d001.s080.t002	also	also	ADV	bn:00114246r	d001.s080.t004	también	también	R	bn:00114246r
	taken	take	VERB		d001.s080.t002	tomó	tomar	V	
	of	of	ADP		d001.s080.t005	de		X	
	the	the	DET		d001.s080.t006	la		X	
d001.s080.t003	variety	variety	NOUN	bn:00027862n	d001.s080.t007	diversidad	diversidad	N	bn:00027862n
	of	of	ADP		d001.s080.t008	de		X	
d001.s080.t004	different	different	ADJ	bn:00101350a					
d001.s080.t005	roles	role	NOUN	bn:00068130n	d001.s080.t009➕d001.s080.t011	funciones➕desempeñan	función	N➕V	bn:00068130n
d001.s080.t006	played	play	VERB	bn:00091709v	d001.s080.t011	desempeñan	desempeñar	V	bn:00091709v
	by	by	ADP						
d001.s080.t007	public	public	ADJ	bn:00109212a					
d001.s080.t008	welfare	welfare	NOUN	bn:00065083n	d001.s080.t013	servicios	servicio	N	bn:00065083n
	-end-	-end-	-end-						
	The	the	DET		d001.s081.t001	La		X	
d001.s081.t001	Foundation	foundation	NOUN	bn:00036064n	d001.s081.t002	Fundación	fundación	N	bn:00036064n
	organised	organise	VERB		d001.s081.t003	organizó	organizar	V	
	,	,	.		d001.s081.t004	,		X	
	together	together	ADV		d001.s081.t005	junto con		X	
	with	with	ADP		d001.s081.t005	junto con		X	
	the	the	DET		d001.s081.t006	la		X	
d001.s081.t002	European	european	ADJ	bn:00102440a	d001.s081.t008	Europea	europeo	J	bn:00102440a
d001.s081.t003	Commission	commission	NOUN	bn:00021015n	d001.s081.t007	Comisión	comisión	N	bn:00021015n
	,	,	.		d001.s081.t009	,		X	
	the	the	DET		d001.s081.t010	el		X	
d001.s081.t004	Spanish	spanish	ADJ	bn:00110978a	d001.s081.t012	español	español	J	bn:00110978a
d001.s081.t005	Ministry	ministry	NOUN	bn:00055180n	d001.s081.t011	Ministerio	ministerio	N	bn:00055180n
	of	of	ADP		d001.s081.t013	de		X	
d001.s081.t006	Social	social	ADJ	bn:00110842a	d001.s081.t015	Sociales	social	J	bn:00110842a
d001.s081.t007	Affairs	affairs	NOUN	bn:00001739n					
	and	and	CONJ		d001.s081.t016	y		X	
	the	the	DET		d001.s081.t017	la		X	
	Galician	galician	ADJ		d001.s081.t021	Galicia	galicia	N	
d001.s081.t008	regional	regional	ADJ	bn:00109624a	d001.s081.t018	Comunidad	comunidad	N	bn:00109624a
d001.s081.t009	government	government	NOUN	bn:00007299n					
	,	,	.		d001.s081.t022	,		X	
	a	a	DET		d001.s081.t023	una		X	
d001.s081.t010	European	european	ADJ	bn:00102440a	d001.s081.t025	europea	europeo	J	bn:00102440a
d001.s081.t011	conference	conference	NOUN	bn:00021721n	d001.s081.t024	conferencia	conferencia	N	bn:00021721n
	on	on	ADP		d001.s081.t026	sobre		X	
d001.s081.t012	social	social	ADJ	bn:00110842a	d001.s081.t031	social	social	J	bn:00110842a
d001.s081.t013	exclusion	exclusion	NOUN	bn:00032152n	d001.s081.t030	Exclusión	exclusión	N	bn:00032152n
	:	:	.		d001.s081.t032	:		X	
	a	a	DET		d001.s081.t033	Un		X	
d001.s081.t014	major	major	ADJ	bn:00106333a	d001.s081.t034	gran	grande	J	bn:00106333a
d001.s081.t015	challenge	challenge	NOUN	bn:00017557n	d001.s081.t035	reto	reto	N	bn:00017557n
	for	for	ADP		d001.s081.t036	para		X	
d001.s081.t016	public	public	ADJ	bn:00109212a	d001.s081.t039	públicos	público	J	bn:00109212a
d001.s081.t017	welfare	welfare	NOUN	bn:00065083n					
d001.s081.t018	services	service	NOUN	bn:00070651n	d001.s081.t038	servicios	servicio	N	bn:00070651n
	.	.	.		d001.s081.t044	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s082.t001	La		X	
d001.s082.t001	Foundation	foundation	NOUN	bn:00036064n	d001.s082.t002	Fundación	fundación	N	bn:00036064n
d001.s082.t002	recently	recently	ADV	bn:00116085r	d001.s082.t004	recientemente	recientemente	R	bn:00116085r
d001.s082.t003	published	publish	VERB	bn:00092023v	d001.s082.t003	publicó	publicar	V	bn:00092023v
	a	a	DET		d001.s082.t011	un		X	
d001.s082.t004	comparative	comparative	ADJ	bn:00100121a	d001.s082.t013	comparativo	comparativo	J	bn:00100121a
d001.s082.t005	study	study	NOUN	bn:00067181n	d001.s082.t012	estudio	estudio	N	bn:00067181n
	as	as	ADP		d001.s082.t005	en		X	
d001.s082.t006	part	part	NOUN	bn:00027912n	d001.s082.t007	marco	marco	N	bn:00027912n
	of	of	ADP						
	the	the	DET		d001.s082.t008	del		X	
	EPOC	epoc	NOUN		d001.s082.t010	EPOC	epoc	N	
d001.s082.t007	project	project	NOUN	bn:00064665n	d001.s082.t009	proyecto	proyecto	N	bn:00064665n
	which	which	DET		d001.s082.t016	que		X	
d001.s082.t008	assesses	assess	VERB	bn:00082720v	d001.s082.t018	evalúa	evaluar	V	bn:00082720v
	the	the	DET		d001.s082.t032	la		X	
d001.s082.t009	extent	extent	NOUN	bn:00032425n					
	to	to	PRT		d001.s082.t019	hasta		X	
	which	which	DET		d001.s082.t020	qué		X	
d001.s082.t010	direct	direct	ADJ	bn:00101412a	d001.s082.t024	directa	directo	J	bn:00101412a
d001.s082.t011	participation	participation	NOUN	bn:00030844n	d001.s082.t023	participación	participación	N	bn:00030844n
	can	can	VERB		d001.s082.t025	puede	poder	V	
d001.s082.t012	humanise	humanise	VERB	bn:00089511v	d001.s082.t026	humanizar	humanizar	V	bn:00089511v
d001.s082.t013	work	work	NOUN	bn:00030625n	d001.s082.t028	trabajo	trabajo	N	bn:00030625n
	while	while	ADP						
d001.s082.t014	increasing	increase	VERB	bn:00089667v	d001.s082.t030	incrementar	incrementar	V	bn:00089667v
d001.s082.t015	profitability	profitability	NOUN	bn:00037027n	d001.s082.t033	rentabilidad	rentabilidad	N	bn:00037027n
	.	.	.		d001.s082.t034	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s083.t001	El		X	
d001.s083.t001	study	study	NOUN	bn:00074790n	d001.s083.t002	estudio	estudio	N	bn:00074790n
	is	be	VERB		d001.s083.t003	se		X	
d001.s083.t002	based	base	VERB	bn:00083141v	d001.s083.t004	basa	basar	V	bn:00083141v
	on	on	ADP		d001.s083.t005	en		X	
	195	195	NUM		d001.s083.t006	195		X	
d001.s083.t003	personal	personal	ADJ	bn:00108489a	d001.s083.t008	personales	personal	J	bn:00108489a
d001.s083.t004	interviews	interview	NOUN	bn:00047238n	d001.s083.t007	entrevistas	entrevistar	V	bn:00047238n
	with	with	ADP		d001.s083.t009	con		X	
d001.s083.t005	senior	senior	ADJ	bn:00110401a	d001.s083.t010	altos	alto	J	bn:00110401a
d001.s083.t006	officials	official	NOUN	bn:00036837n	d001.s083.t011➕d001.s083.t014	responsables➕interlocutores	responsable	N	bn:00036837n
	of	of	ADP		d001.s083.t012	de		X	
	the	the	DET		d001.s083.t013	los		X	
d001.s083.t007	social	social	ADJ	bn:00110842a	d001.s083.t015	sociales	social	J	bn:00110842a
	partners	partner	NOUN		d001.s083.t014	interlocutores	interlocutor	N	
	as	as	ADP						
d001.s083.t008	representatives	representative	NOUN	bn:00067199n	d001.s083.t021	representantes	representante	N	bn:00067199n
	of	of	ADP		d001.s083.t022	de		X	
d001.s083.t009	national	national	ADJ	bn:00107137a	d001.s083.t025	nacionales	nacional	J	bn:00107137a
d001.s083.t010	level	level	NOUN	bn:00041239n					
	peak	peak	NOUN						
d001.s083.t011	organisations	organisation	NOUN	bn:00059480n	d001.s083.t024	organizaciones	organización	N	bn:00059480n
	in	in	ADP						
d001.s083.t012	fifteen	fifteen	ADJ	bn:00095923a	d001.s083.t027	15		X	bn:00095923a
d001.s083.t013	European	european	ADJ	bn:00102440a	d001.s083.t029	europeos	europeo	J	bn:00102440a
d001.s083.t014	countries	country	NOUN	bn:00023235n	d001.s083.t028	países	país	N	bn:00023235n
	.	.	.		d001.s083.t030	.		X	
	-end-	-end-	-end-						
	As	as	ADP						
d001.s084.t001	important	important	ADJ	bn:00104680a	d001.s084.t016	importancia	importancia	N	bn:00104680a
d001.s084.t002	industrial	industrial	ADJ	bn:00104995a					
d001.s084.t003	sectors	sector	NOUN	bn:00070206n					
	,	,	.						
	the	the	DET		d001.s084.t001	La		X	
d001.s084.t004	metal	metal	NOUN	bn:00054550n	d001.s084.t004	metal	metal	N	bn:00054550n
d001.s084.t005	industry	industry	NOUN	bn:00046576n	d001.s084.t002	industria	industria	N	bn:00046576n
	and	and	CONJ		d001.s084.t005	y		X	
	the	the	DET		d001.s084.t006	el		X	
d001.s084.t006	banking	banking	NOUN	bn:00008412n	d001.s084.t008	bancario	bancario	J	bn:00008412n
d001.s084.t007	sector	sector	NOUN	bn:00070206n	d001.s084.t007	sector	sector	N	bn:00070206n
	were	be	VERB		d001.s084.t010	incluyeron	incluir	V	
d001.s084.t008	also	also	ADV	bn:00114246r	d001.s084.t011	también	también	R	bn:00114246r
d001.s084.t009	included	include	VERB	bn:00089661v	d001.s084.t010	incluyeron	incluir	V	bn:00089661v
	.	.	.		d001.s084.t017	.		X	
	-end-	-end-	-end-						
	Key	key	NOUN		d001.s085.t002	principales	principal	J	
d001.s085.t001	speakers	speaker	NOUN	bn:00073170n	d001.s085.t003	oradores	orador	N	bn:00073170n
	at	at	ADP		d001.s085.t004	en		X	
	the	the	DET		d001.s085.t005	la		X	
d001.s085.t002	social	social	ADJ	bn:00110842a	d001.s085.t009	socialfueron	socialfueron	J	bn:00110842a
d001.s085.t003	exclusion	exclusion	NOUN	bn:00032152n	d001.s085.t008	exclusión	exclusión	N	bn:00032152n
d001.s085.t004	conference	conference	NOUN	bn:00021721n	d001.s085.t006	conferencia	conferencia	N	bn:00021721n
	were	be	VERB		d001.s085.t009	socialfueron	socialfueron	J	
	(	(	.		d001.s085.t010	(		X	
d001.s085.t005	left	left	NOUN	bn:00050521n	d001.s085.t012	izquierda	izquierda	N	bn:00050521n
	to	to	PRT		d001.s085.t013	a		X	
d001.s085.t006	right	right	NOUN	bn:00067808n	d001.s085.t014	derecha	derecha	N	bn:00067808n
	)	)	.		d001.s085.t015	)		X	
	Cristina	cristina	NOUN		d001.s085.t016	Cristina	cristina	N	
	Louro	louro	NOUN		d001.s085.t017	Louro	louro	N	
	,	,	.		d001.s085.t018	,		X	
d001.s085.t007	Employment	employment	NOUN	bn:00030626n	d001.s085.t022	Empleo	empleo	N	bn:00030626n
	,	,	.		d001.s085.t023	,		X	
d001.s085.t008	Industrial	industrial	ADJ	bn:00104995a	d001.s085.t025	Laborales	laboral	J	bn:00104995a
d001.s085.t009	Relations	relations	NOUN	bn:00025569n	d001.s085.t024	Relaciones	relación	N	bn:00025569n
	and	and	CONJ		d001.s085.t026	y		X	
d001.s085.t010	Social Affairs	social_affair	NOUN	bn:00072527n	d001.s085.t028	Sociales	social	J	bn:00072527n
d001.s085.t011	Directorate	directorate	NOUN	bn:00011651n	d001.s085.t019	Dirección	dirección	N	bn:00011651n
	,	,	.		d001.s085.t023	,		X	
d001.s085.t012	European	european	ADJ	bn:00102440a	d001.s085.t032	Europea	europeo	J	bn:00102440a
d001.s085.t013	Commission	commission	NOUN	bn:00021015n	d001.s085.t031	Comisión	comisión	N	bn:00021015n
	Fernando	fernando	NOUN		d001.s085.t033	Fernando	fernando	N	
	Gomes	gome	NOUN		d001.s085.t034	Gomes	gomes	N	
	,	,	.		d001.s085.t035	,		X	
	a	a	DET						
d001.s085.t014	high	high	ADJ	bn:00102158a					
	degree	degree	NOUN						
	of	of	ADP						
d001.s085.t015	Committee	committee	NOUN	bn:00021015n	d001.s085.t036	Comité	comité	N	bn:00021015n
	of	of	ADP		d001.s085.t037	de		X	
	the	the	DET		d001.s085.t038	las		X	
	Regions	region	NOUN		d001.s085.t039	Regiones	región	N	
	Barbara	barbara	NOUN		d001.s085.t040	Barbara	barbara	N	
	Weiler	weiler	NOUN		d001.s085.t041	Weiler	weiler	N	
	,	,	.		d001.s085.t042	,		X	
d001.s085.t016	Member	member	NOUN	bn:00034004n	d001.s085.t043	diputada	diputado	N	bn:00034004n
	of	of	ADP						
	the	the	DET		d001.s085.t030	la		X	
d001.s085.t017	European	european	ADJ	bn:00102440a	d001.s085.t046	Europeo	europeo	J	bn:00102440a
d001.s085.t018	Parliament	parliament	NOUN	bn:00060708n	d001.s085.t045	Parlamento	parlamento	N	bn:00060708n
	José	josé	NOUN		d001.s085.t047	José	josé	N	
	Maria	marium	NOUN		d001.s085.t048	María	maría	N	
	Gil-Robles	gil-roble	NOUN		d001.s085.t049	Gil-Robles	gil-robles	N	
	,	,	.		d001.s085.t051	,		X	
d001.s085.t019	Vice-President	vice_president	NOUN	bn:00079435n	d001.s085.t052	Vicepresidente	vicepresidente	N	bn:00079435n
	,	,	.		d001.s085.t053	,		X	
d001.s085.t020	European	european	ADJ	bn:00102440a	d001.s085.t055	Europeo	europeo	J	bn:00102440a
d001.s085.t021	Parliament	parliament	NOUN	bn:00060708n	d001.s085.t054	Parlamento	parlamento	N	bn:00060708n
	and	and	CONJ						
	John	john	NOUN		d001.s085.t057	John	john	N	
	Carroll	carroll	NOUN		d001.s085.t058	Carroll	carroll	N	
	,	,	.						
d001.s085.t022	Economic	economic	ADJ	bn:00102001a	d001.s085.t060	Económico	económico	J	bn:00102001a
	and	and	CONJ		d001.s085.t061	y		X	
d001.s085.t023	Social	social	ADJ	bn:00110842a	d001.s085.t062	Social	social	J	bn:00110842a
d001.s085.t024	Committee	committee	NOUN	bn:00021015n	d001.s085.t059	Comité	comité	N	bn:00021015n
	.	.	.						
	-end-	-end-	-end-						
d001.s086.t001	Case Studies	case_study	NOUN	bn:00016433n					
	Each	each	DET		d001.s086.t002	cada		X	
d001.s086.t002	national	national	ADJ	bn:00107137a	d001.s086.t004	nacional	nacional	J	bn:00107137a
d001.s086.t003	report	report	NOUN	bn:00067181n	d001.s086.t003	informe	informe	N	bn:00067181n
d001.s086.t004	contains	contain	VERB	bn:00085499v	d001.s086.t006	incluyen	incluir	V	bn:00085499v
	a	a	DET						
d001.s086.t005	portfolio	portfolio	NOUN	bn:00063673n					
	of	of	ADP						
	between	between	ADP						
	25	25	NUM		d001.s086.t008	25		X	
	and	and	CONJ		d001.s086.t009	o		X	
	30	30	NUM		d001.s086.t010	30		X	
d001.s086.t006	initiatives	initiative	NOUN	bn:00034797n	d001.s086.t011	iniciativas	iniciativa	N	bn:00034797n
	which	which	DET		d001.s086.t012	que		X	
	best	best	ADJ		d001.s086.t013	mejor	bueno	J	
d001.s086.t007	present	present	VERB	bn:00090234v	d001.s086.t014	reflejan	reflejar	V	bn:00090234v
d001.s086.t008	policies	policy	NOUN	bn:00063329n	d001.s086.t017	políticas	política	N	bn:00063329n
	and	and	CONJ		d001.s086.t016	y		X	
d001.s086.t009	practices	practice	NOUN	bn:00061054n					
	to	to	PRT		d001.s086.t018	de		X	
d001.s086.t010	improve	improve	VERB	bn:00082573v	d001.s086.t019	mejora	mejora	N	bn:00082573v
	the	the	DET		d001.s086.t024	la		X	
d001.s086.t011	recruitment	recruitment	NOUN	bn:00030933n	d001.s086.t022	contratación	contratación	N	bn:00030933n
	,	,	.		d001.s086.t023	,		X	
d001.s086.t012	training	training	NOUN	bn:00041853n	d001.s086.t025	formación	formación	N	bn:00041853n
	and	and	CONJ		d001.s086.t026	y		X	
d001.s086.t013	development	development	NOUN	bn:00026695n	d001.s086.t028	desarrollo	desarrollo	N	bn:00026695n
	of	of	ADP		d001.s086.t030	de		X	
d001.s086.t014	ageing	age	VERB	bn:00082449v					
d001.s086.t015	workers	worker	NOUN	bn:00081593n	d001.s086.t032	trabajadores	trabajador	N	bn:00081593n
	in	in	ADP		d001.s086.t034	en		X	
	both	both	CONJ						
	the	the	DET		d001.s086.t035	el		X	
d001.s086.t016	work	work	NOUN	bn:00030625n	d001.s086.t038	trabajo	trabajo	N	bn:00030625n
d001.s086.t017	place	place	NOUN	bn:00062700n	d001.s086.t036	lugar	lugar	N	bn:00062700n
	and	and	CONJ		d001.s086.t039	y		X	
	the	the	DET		d001.s086.t041	la		X	
d001.s086.t018	community	community	NOUN	bn:00021248n	d001.s086.t042	comunidad	comunidad	N	bn:00021248n
	.	.	.		d001.s086.t043	.		X	
	-end-	-end-	-end-						
	For	for	ADP		d001.s087.t007	por		X	
	each	each	DET		d001.s087.t008	cada		X	
d001.s087.t001	country	country	NOUN	bn:00023235n	d001.s087.t009	país	país	N	bn:00023235n
	,	,	.		d001.s087.t010	,		X	
	two	two	NUM		d001.s087.t003	dos		X	
	or	or	CONJ		d001.s087.t004	o		X	
	three	three	NUM		d001.s087.t005	tres		X	
d001.s087.t002	initiatives	initiative	NOUN	bn:00034797n	d001.s087.t006	iniciativas	iniciativa	N	bn:00034797n
	have	have	VERB		d001.s087.t002	seleccionaron	seleccionar	V	
	been	be	VERB						
d001.s087.t003	selected	select	VERB	bn:00084931v	d001.s087.t002	seleccionaron	seleccionar	V	bn:00084931v
	for	for	ADP		d001.s087.t011	para		X	
d001.s087.t004	further	further	ADJ	bn:00102794a					
	in	in	ADP		d001.s087.t015	de		X	
d001.s087.t005	depth	depth	NOUN	bn:00026418n	d001.s087.t020	detallado	detallar	V	bn:00026418n
d001.s087.t006	case study	case_study	NOUN	bn:00016433n	d001.s087.t017➕d001.s087.t019	estudio➕caso	estudio	N	bn:00016433n
	.	.	.		d001.s087.t021	.		X	
	-end-	-end-	-end-						
	These	these	DET		d001.s088.t002	estos		X	
d001.s088.t001	case studies	case_study	NOUN	bn:00016433n	d001.s088.t003➕d001.s088.t005	estudios➕caso	estudio	N	bn:00016433n
d001.s088.t002	analysed	analyse	VERB	bn:00082597v	d001.s088.t008	analizado	analizar	V	bn:00082597v
	the	the	DET		d001.s088.t009	el		X	
d001.s088.t003	background	background	NOUN	bn:00007786n	d001.s088.t010	contexto	contexto	N	bn:00007786n
	of	of	ADP		d001.s088.t011	de		X	
	the	the	DET						
d001.s088.t004	initiatives	initiative	NOUN	bn:00034797n	d001.s088.t013	iniciativas	iniciativa	N	bn:00034797n
	,	,	.		d001.s088.t014	y		X	
	their	they	PRON		d001.s088.t015	sus		X	
d001.s088.t005	impact	impact	NOUN	bn:00046065n	d001.s088.t016	repercusiones	repercusión	N	bn:00046065n
	on	on	ADP		d001.s088.t017	en		X	
d001.s088.t006	employment	employment	NOUN	bn:00030626n	d001.s088.t021	empleo	empleo	N	bn:00030626n
d001.s088.t007	patterns	pattern	NOUN	bn:00061055n	d001.s088.t019	pautas	pauta	N	bn:00061055n
	and	and	CONJ		d001.s088.t022	y		X	
d001.s088.t008	work	work	NOUN	bn:00081568n					
d001.s088.t009	organisations	organisation	NOUN	bn:00001423n	d001.s088.t025	organizaciones	organización	N	bn:00001423n
	and	and	CONJ		d001.s088.t027	y		X	
d001.s088.t010	assessed	assess	VERB	bn:00082720v	d001.s088.t030	evaluado	evaluar	V	bn:00082720v
	the	the	DET		d001.s088.t031	las		X	
d001.s088.t011	benefits	benefit	NOUN	bn:00009905n	d001.s088.t032	ventajas	ventaja	N	bn:00009905n
	and	and	CONJ		d001.s088.t033	y		X	
d001.s088.t012	problems	problem	NOUN	bn:00048242n	d001.s088.t034	problemas	problema	N	bn:00048242n
	of	of	ADP						
	the	the	DET						
d001.s088.t013	initiative	initiative	NOUN	bn:00034797n					
	.	.	.		d001.s088.t026➕d001.s088.t039	,➕.		X	
	-end-	-end-	-end-						
d001.s089.t001	Visits	visit	NOUN	bn:00080113n	d001.s089.t005	visitas	visita	N	bn:00080113n
	and	and	CONJ		d001.s089.t006	y		X	
d001.s089.t002	interviews	interview	NOUN	bn:00047238n	d001.s089.t007	entrevistas	entrevista	N	bn:00047238n
	with	with	ADP		d001.s089.t008	a		X	
d001.s089.t003	key	key	ADJ	bn:00099258a	d001.s089.t010	clave	clave	J	bn:00099258a
d001.s089.t004	personnel	personnel	NOUN	bn:00035770n	d001.s089.t012	personal	personal	N	bn:00035770n
	were	be	VERB		d001.s089.t002	han	haber	V	
d001.s089.t005	also	also	ADV	bn:00114246r	d001.s089.t004	además	además	R	bn:00114246r
d001.s089.t006	undertaken	undertake	VERB	bn:00094722v					
	.	.	.		d001.s089.t013	.		X	
	-end-	-end-	-end-						
	These	these	DET		d001.s090.t001	Estos		X	
d001.s090.t001	national	national	ADJ	bn:00107137a	d001.s090.t003	nacionales	nacional	J	bn:00107137a
d001.s090.t002	studies	study	NOUN	bn:00074790n	d001.s090.t002	estudios	estudio	N	bn:00074790n
	will	will	VERB		d001.s090.t004	constituirán	constituir	V	
d001.s090.t003	form	form	VERB	bn:00085670v	d001.s090.t004	constituirán	constituir	V	bn:00085670v
	the	the	DET		d001.s090.t016	las		X	
d001.s090.t004	basis	basis	NOUN	bn:00008790n					
	of	of	ADP		d001.s090.t007	de		X	
	a	a	DET		d001.s090.t008	un		X	
d001.s090.t005	European	european	ADJ	bn:00102440a	d001.s090.t010	europeo	europeo	J	bn:00102440a
d001.s090.t006	report	report	NOUN	bn:00067181n	d001.s090.t009	informe	informe	N	bn:00067181n
	which	which	DET		d001.s090.t013	que		X	
d001.s090.t007	synthesises	synthesise	VERB	bn:00094713v	d001.s090.t015	resumirán	resumir	V	bn:00094713v
d001.s090.t008	overall	overall	ADJ	bn:00108083a	d001.s090.t018	generales	general	J	bn:00108083a
d001.s090.t009	practices	practice	NOUN	bn:00061054n	d001.s090.t017➕d001.s090.t018	prácticas➕generales	práctico	J	bn:00061054n
	.	.	.		d001.s090.t019	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s091.t001	El		X	
d001.s091.t001	report	report	NOUN	bn:00067181n	d001.s091.t002	informe	informe	N	bn:00067181n
	and	and	CONJ		d001.s091.t003	y		X	
	a	a	DET		d001.s091.t004	un		X	
d001.s091.t002	casebook	casebook	NOUN	bn:00016435n	d001.s091.t005	repertorio	repertorio	N	bn:00016435n
	of	of	ADP		d001.s091.t006	de		X	
d001.s091.t003	initiatives	initiative	NOUN	bn:00034797n	d001.s091.t007	iniciativas	iniciativa	N	bn:00034797n
	will	will	VERB		d001.s091.t009	publicarán	publicar	V	
	be	be	VERB		d001.s091.t008	se		X	
d001.s091.t004	published	publish	VERB	bn:00092023v	d001.s091.t009	publicarán	publicar	V	bn:00092023v
	in	in	ADP		d001.s091.t010	en		X	
	1996	1996	NUM		d001.s091.t011	1996		X	
	and	and	CONJ		d001.s091.t013	y		X	
d001.s091.t005	provide	provide	VERB	bn:00084692v	d001.s091.t014	servirán	servir	V	bn:00084692v
	the	the	DET						
	backdrop	backdrop	NOUN		d001.s091.t018	fondo	fondo	N	
	for	for	ADP						
	a	a	DET		d001.s091.t020	una		X	
d001.s091.t006	conference	conference	NOUN	bn:00021721n	d001.s091.t021	conferencia	conferencia	N	bn:00021721n
	to	to	PRT						
	be	be	VERB						
d001.s091.t007	staged	stage	VERB	bn:00082779v					
	in	in	ADP						
d001.s091.t008	Autumn	autumn	NOUN	bn:00007406n	d001.s091.t027	otoño	otoño	N	bn:00007406n
	,	,	.						
	1996	1996	NUM						
	.	.	.		d001.s091.t028	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s092.t001	La		X	
d001.s092.t001	Foundation	foundation	NOUN	bn:00036064n	d001.s092.t002	Fundación	fundación	N	bn:00036064n
d001.s092.t002	aims	aim	VERB	bn:00082486v	d001.s092.t004	propone	proponer	V	bn:00082486v
	to	to	PRT						
d001.s092.t003	document	document	VERB	bn:00087137v	d001.s092.t005	documentar	documentar	V	bn:00087137v
	the	the	DET		d001.s092.t006	las		X	
d001.s092.t004	characteristics	characteristic	NOUN	bn:00017762n	d001.s092.t007	características	característica	N	bn:00017762n
	of	of	ADP		d001.s092.t008	de		X	
d001.s092.t005	age	age	NOUN	bn:00001936n	d001.s092.t014	edad	edad	N	bn:00001936n
d001.s092.t006	barriers	barrier	NOUN	bn:00008714n	d001.s092.t010	obstáculos	obstáculo	N	bn:00008714n
	in	in	ADP		d001.s092.t015	en		X	
d001.s092.t007	job	job	NOUN	bn:00014138n					
d001.s092.t008	recruitment	recruitment	NOUN	bn:00030933n	d001.s092.t018	contratación	contratación	N	bn:00030933n
	and	and	CONJ		d001.s092.t019	y		X	
d001.s092.t009	training	training	NOUN	bn:00041853n	d001.s092.t020	formación	formación	N	bn:00041853n
	and	and	CONJ		d001.s092.t022	y		X	
	to	to	PRT						
d001.s092.t010	analyse	analyse	VERB	bn:00082597v	d001.s092.t023	analizar	analizar	V	bn:00082597v
	their	they	PRON		d001.s092.t024	sus		X	
d001.s092.t011	causes	cause	NOUN	bn:00016850n	d001.s092.t025	causas	causa	N	bn:00016850n
	.	.	.		d001.s092.t026	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s093.t004	los		X	
d001.s093.t001	perspectives	perspective	NOUN	bn:00061746n	d001.s093.t005	puntos	punto	N	bn:00061746n
	of	of	ADP		d001.s093.t008	de		X	
	the	the	DET		d001.s093.t009	los		X	
d001.s093.t002	social	social	ADJ	bn:00110842a	d001.s093.t011	sociales	social	J	bn:00110842a
	partners	partner	NOUN		d001.s093.t010	interlocutores	interlocutor	N	
