Token ID	Token	Lemma	POS	Sense	BN Synset
f003.s017.t001	هدف	هدف	NOUN,EZ		bn:00082486v
f003.s017.t002	این	این	DET		
f003.s017.t003	بنیاد	بنیاد	NOUN		bn:00036064n
f003.s017.t004	مستندسازی	مستندسازی	NOUN,EZ		bn:00087137v
f003.s017.t005	ویژگی‌های	ویژگی	NOUN,EZ		bn:00017761n
f003.s017.t006	موانع	موانع	NOUN,EZ		bn:00008714n
f003.s017.t007	سنی	سنی	ADJ		bn:00001936n
f003.s017.t008	در	در	ADP		
f003.s017.t009	استخدام	استخدام	NOUN		bn:00030933n
f003.s017.t010	و	و	CCONJ		
f003.s017.t011	آموزش	آموزش	NOUN		bn:00041853n
f003.s017.t012	و	و	CCONJ		
f003.s017.t013	تحلیل	تحلیل	NOUN,EZ		bn:00082596v
f003.s017.t014	علل	علل	NOUN,EZ		bn:00016850n
f003.s017.t015	آن	آن	PRON		
f003.s017.t016	است	است	VERB		bn:27166550v
f003.s017.t017	.	.	PUNCT		
f003.s018.t001	دیدگاه‌های	دیدگاه	NOUN,EZ		bn:00061746n
f003.s018.t002	شرکای	شرکا	NOUN,EZ		bn:00020592n
f003.s018.t003	اجتماعی	اجتماعی	ADJ		bn:00110842a
f003.s018.t004	نیز	نیز	CCONJ		bn:00114246r
f003.s018.t005	با	با	ADP		
f003.s018.t006	توجه	توجه	NOUN,EZ		bn:00007020n
f003.s018.t007	ویژه	ویژه	ADJ		bn:00102398a
f003.s018.t008	به	به	ADP		
f003.s018.t009	پیشنهادات	پیشنهادات	NOUN		bn:00064776n
f003.s018.t010	برای	برای	ADP,EZ		
f003.s018.t011	حذف	حذف	NOUN,EZ		bn:00088783v
f003.s018.t012	موانع	موانع	NOUN,EZ		bn:00008714n
f003.s018.t013	سنی	سنی	ADJ,EZ		bn:00001936n
f003.s018.t014	مورد	مورد	NOUN,EZ		
f003.s018.t015	بررسی	بررسی	NOUN		bn:00082596v
f003.s018.t016	قرار	قرار	NOUN		bn:00083181v
f003.s018.t017	می‌گیرد	گرفت#گیر	VERB		bn:00082596v
f003.s018.t018	.	.	PUNCT		
f003.s019.t001	ثالثا	ثالثا	ADV		bn:00117283r
f003.s019.t002	،	،	PUNCT		
f003.s019.t003	پروژه	پروژه	NOUN,EZ		bn:00064665n
f003.s019.t004	ابتکارات	ابتکارات	NOUN		bn:00034797n
f003.s019.t005	را	را	ADP		
f003.s019.t006	در	در	ADP		
f003.s019.t007	هر	هر	DET		
f003.s019.t008	دو	دو	NUM		
f003.s019.t009	بخش	بخش	NOUN,EZ		bn:00070206n
f003.s019.t010	دولتی	دولتی	ADJ		bn:00109211a
f003.s019.t011	و	و	CCONJ		
f003.s019.t012	خصوصی	خصوصی	ADJ		bn:00104973a
f003.s019.t013	که	که	SCONJ		
f003.s019.t014	با	با	ADP		bn:00008714n
f003.s019.t015	موانع	موانع	NOUN,EZ		bn:00008714n
f003.s019.t016	سنی	سنی	ADJ		bn:00001936n
f003.s019.t017	،	،	PUNCT		
f003.s019.t018	به	به	ADP		
f003.s019.t019	ویژه	ویژه	ADJ		bn:00115235r
f003.s019.t020	برای	برای	ADP,EZ		
f003.s019.t021	کارگران	کارگران	NOUN,EZ		bn:00081593n
f003.s019.t022	مسن‌تر	مسن	ADJ		bn:00096644a
f003.s019.t023	مبارزه	مبارزه	NOUN		
f003.s019.t024	می‌کنند	کرد#کن	VERB		bn:00083173v
f003.s019.t025	،	،	PUNCT		
f003.s019.t026	مستند	مستند	ADJ		bn:00087137v
f003.s019.t027	و	و	CCONJ		
f003.s019.t028	ارزیابی	ارزیابی	NOUN		bn:00082720v
f003.s019.t029	می‌کند	کرد#کن	VERB		bn:00082720v
f003.s019.t030	.	.	PUNCT		
f003.s020.t001	به	به	ADP		
f003.s020.t002	دنبال	دنبال	NOUN,EZ		bn:00090460v
f003.s020.t003	جایگزینی	جایگزینی	NOUN		bn:00003132n
f003.s020.t004	برای	برای	ADP,EZ		
f003.s020.t005	بازنشستگی	بازنشستگی	NOUN,EZ		bn:00067456n
f003.s020.t006	پیش	پیش	ADV		bn:00101935a
f003.s020.t007	از	از	ADP		
f003.s020.t008	موعد	موعد	NOUN		
f003.s020.t009	و	و	CCONJ		
f003.s020.t010	اخراج	اخراج	NOUN		bn:00066743n
f003.s020.t011	،	،	PUNCT		
f003.s020.t012	این	این	DET		
f003.s020.t013	پروژه	پروژه	NOUN		bn:00064665n
f003.s020.t014	در	در	ADP		
f003.s020.t015	درجه	درجه	NOUN,EZ		bn:00025965n
f003.s020.t016	اول	اول	ADJ		bn:00114714r
f003.s020.t017	به	به	ADP		
f003.s020.t018	حفظ	حفظ	NOUN		bn:00044396n
f003.s020.t019	،	،	PUNCT		
f003.s020.t020	ادغام	ادغام	NOUN,EZ		bn:00092717v
f003.s020.t021	مجدد	مجدد	ADJ		
f003.s020.t022	و	و	CCONJ		
f003.s020.t023	بازآموزی	بازآموزی	NOUN,EZ		bn:00092953v
f003.s020.t024	کارگران	کارگران	NOUN,EZ		bn:00081593n
f003.s020.t025	مسن‌تر	مسن	ADJ		bn:00096644a
f003.s020.t026	می‌پردازد	پرداخت#پرداز	VERB		bn:00083240v
f003.s020.t027	.	.	PUNCT		
f003.s021.t001	پیشینه‌های	پیشینه	NOUN,EZ		bn:00007781n
f003.s021.t002	جنسیتی	جنسیتی	ADJ		bn:00037634n
f003.s021.t003	و	و	CCONJ		
f003.s021.t004	قومیتی	قومیت	NOUN		bn:00100762a
f003.s021.t005	کارگران	کارگران	NOUN		bn:00081593n
f003.s021.t006	و	و	CCONJ		
f003.s021.t007	چگونگی	چگونگی	NOUN,EZ		bn:13606173r
f003.s021.t008	ارتباط	ارتباط	NOUN,EZ		bn:00082868v
f003.s021.t009	آنها	آنها	PRON		
f003.s021.t010	با	با	ADP		
f003.s021.t011	تبعیض	تبعیض	NOUN,EZ		bn:00027538n
f003.s021.t012	سنی	سنی	ADJ,EZ		bn:00001936n
f003.s021.t013	مورد	مورد	NOUN,EZ		
f003.s021.t014	بررسی	بررسی	NOUN		bn:00082596v
f003.s021.t015	قرار	قرار	NOUN		
f003.s021.t016	می‌گیرد	گرفت#گیر	VERB		bn:00082596v
f003.s021.t017	.	.	PUNCT		
f003.s022.t001	این	این	DET		
f003.s022.t002	پروژه	پروژه	NOUN		bn:00064665n
f003.s022.t003	همچنین	همچنین	CCONJ		bn:00114246r
f003.s022.t004	ابتکاراتی	ابتکارات	NOUN		bn:00034797n
f003.s022.t005	را	را	ADP		
f003.s022.t006	برای	برای	ADP,EZ		
f003.s022.t007	مبارزه	مبارزه	NOUN		bn:00083173v
f003.s022.t008	با	با	ADP		
f003.s022.t009	تبعیض	تبعیض	NOUN,EZ		bn:00027538n
f003.s022.t010	سنی	سنی	ADJ		bn:00001936n
f003.s022.t011	در	در	ADP		
f003.s022.t012	مناطق	مناطق	NOUN,EZ		bn:00005513n
f003.s022.t013	روستایی	روستایی	ADJ		bn:00109998a
f003.s022.t014	و	و	CCONJ		
f003.s022.t015	در	در	ADP		
f003.s022.t016	شرکت‌های	شرکت	NOUN,EZ		bn:00021286n
f003.s022.t017	کوچک	کوچک	ADJ		bn:00106773a
f003.s022.t018	و	و	CCONJ		
f003.s022.t019	متوسط	متوسط	ADJ		bn:00097857a
f003.s022.t020	در	در	ADP		
f003.s022.t021	نظر	نظر	NOUN		bn:00085648v
f003.s022.t022	می‌گیرد	گرفت#گیر	VERB		bn:00085648v
f003.s022.t023	.	.	PUNCT		
f003.s023.t001	هفت	هفت	NUM		
f003.s023.t002	کشور	کشور	NOUN		bn:00023235n
f003.s023.t003	عضو	عضو	NOUN,EZ		bn:00054277n
f003.s023.t004	تحت	تحت	ADP,EZ		
f003.s023.t005	پوشش	پوشش	NOUN,EZ		bn:00085497v
f003.s023.t006	این	این	DET		
f003.s023.t007	پروژه	پروژه	NOUN		bn:00064665n
f003.s023.t008	هستند	#هست	VERB		bn:13601656v
f003.s023.t009	:	:	PUNCT		
f003.s023.t010	بلژیک	بلژیک	NOUN		bn:00009714n
f003.s023.t011	،	،	PUNCT		
f003.s023.t012	فرانسه	فرانسه	NOUN		bn:00036202n
f003.s023.t013	،	،	PUNCT		
f003.s023.t014	آلمان	آلمان	NOUN		bn:00026684n
f003.s023.t015	،	،	PUNCT		
f003.s023.t016	یونان	یونان	NOUN		bn:00030401n
f003.s023.t017	،	،	PUNCT		
f003.s023.t018	ایتالیا	ایتالیا	NOUN		bn:00047705n
f003.s023.t019	،	،	PUNCT		
f003.s023.t020	هلند	هلند	NOUN		bn:00044423n
f003.s023.t021	و	و	CCONJ		
f003.s023.t022	بریتانیا	بریتانیا	NOUN		bn:00013173n
f003.s023.t023	.	.	PUNCT		
f004.s001.t001	این	این	DET		
f004.s001.t002	سند	سند	NOUN		bn:00028015n
f004.s001.t003	خلاصه‌ای	خلاصه	NOUN		bn:00075142n
f004.s001.t004	از	از	ADP		
f004.s001.t005	گزارش	گزارش	NOUN,EZ		bn:00067181n
f004.s001.t006	ارزیابی	ارزیابی	NOUN,EZ		bn:00005120n
f004.s001.t007	عمومی	عمومی	ADJ,EZ		bn:00109211a
f004.s001.t008	اروپا	اروپا	NOUN		bn:00031896n
f004.s001.t009	است	است	VERB		wn:02610777
f004.s001.t010	.	.	PUNCT		
f004.s002.t001	این	این	PRON		
f004.s002.t002	توضیح	توضیح	NOUN		bn:00087869v
f004.s002.t003	می‌دهد	داد#ده	VERB		bn:00087869v
f004.s002.t004	که	که	SCONJ		
f004.s002.t005	چگونه	چگونه	ADV		
f004.s002.t006	کمیته	کمیته	NOUN,EZ		bn:00021015n
f004.s002.t007	محصولات	محصولات	NOUN,EZ		bn:00064584n
f004.s002.t008	دارویی	دارویی	ADJ		bn:00106556a
f004.s002.t009	برای	برای	ADP,EZ		
f004.s002.t010	استفاده	استفاده	NOUN,EZ		bn:00030627n
f004.s002.t011	دامپزشکی	دامپزشکی	NOUN		bn:00079883n
f004.s002.t012	(	(	PUNCT		
f004.s002.t013	CVMP	CVMP	NOUN		
f004.s002.t014	)	)	PUNCT		
f004.s002.t015	مطالعات	مطالعات	NOUN,EZ		bn:00074790n
f004.s002.t016	انجام‌شده	انجام‌شده	ADJ		bn:00087107v
f004.s002.t017	را	را	ADP		
f004.s002.t018	ارزیابی	ارزیابی	NOUN		bn:00082720v
f004.s002.t019	کرد	کرد#کن	VERB		bn:00082720v
f004.s002.t020	تا	تا	SCONJ		
f004.s002.t021	به	به	ADP		
f004.s002.t022	توصیه‌های	توصیه	NOUN,EZ		bn:00066562n
f004.s002.t023	آنها	آنها	PRON		
f004.s002.t024	در	در	ADP		
f004.s002.t025	مورد	مورد	NOUN,EZ		bn:00109650a
f004.s002.t026	نحوه	نحوه	NOUN,EZ		bn:00033729n
f004.s002.t027	استفاده	استفاده	NOUN		bn:00030627n
f004.s002.t028	از	از	ADP		
f004.s002.t029	دارو	دارو	NOUN		bn:00054128n
f004.s002.t030	برسد	رسید#رس	VERB		bn:00088789v
f004.s002.t031	.	.	PUNCT		
f004.s003.t001	سرنیا	سرنیا	NOUN		bn:00923812n
f004.s003.t002	چیست	چیست	VERB		bn:13063770n
f004.s003.t003	؟	؟	PUNCT		
f004.s004.t001	سرنیا	سرنیا	NOUN		bn:00923812n
f004.s004.t002	حاوی	حاوی	ADJ,EZ		bn:00085499v
f004.s004.t003	ماده	ماده	NOUN,EZ		bn:00074985n
f004.s004.t004	فعال	فعال	ADJ,EZ		bn:00096387a
f004.s004.t005	ماروپیتانت	ماروپیتانت	NOUN		bn:00923812n
f004.s004.t006	است	است	VERB		bn:00085499v
f004.s004.t007	و	و	CCONJ		
f004.s004.t008	به	به	ADP		
f004.s004.t009	صورت	صورت	NOUN,EZ		bn:00033729n
f004.s004.t010	قرص	قرص	NOUN		bn:00052222n
f004.s004.t011	یا	یا	CCONJ		
f004.s004.t012	محلول	محلول	NOUN,EZ		bn:00072760n
f004.s004.t013	تزریقی	تزریقی	ADJ,EZ		bn:00046787n
f004.s004.t014	موجود	موجود	ADJ		bn:00097846a
f004.s004.t015	است	است	VERB		bn:27166550v
f004.s004.t016	.	.	PUNCT		
f004.s005.t001	این	این	DET		
f004.s005.t002	قرص‌ها	قرص	NOUN		bn:00052222n
f004.s005.t003	به	به	ADP		
f004.s005.t004	رنگ	رنگ	NOUN,EZ		wn:04963771n
f004.s005.t005	نارنجی	نارنجی	ADJ,EZ		bn:00059250n
f004.s005.t006	کم‌رنگ	کم‌رنگ	ADJ		bn:00060263n
f004.s005.t007	هستند	#هست	VERB		
f004.s005.t008	و	و	CCONJ		
f004.s005.t009	در	در	ADP		
f004.s005.t010	هر	هر	DET		bn:00032604n
f004.s005.t011	دو	دو	NUM		
f004.s005.t012	طرف	طرف	NOUN		bn:00032604n
f004.s005.t013	دارای	دارای	ADJ,EZ		bn:00088078v
f004.s005.t014	یک	یک	NUM		
f004.s005.t015	خط	خط	NOUN,EZ		bn:00023645n
f004.s005.t016	نمره	نمره	NOUN		bn:00069754n
f004.s005.t017	هستند	#هست	VERB		bn:13601656v
f004.s005.t018	که	که	SCONJ		
f004.s005.t019	می‌توان	می‌توان	VERB		bn:13601970v
f004.s005.t020	آنها	آنها	PRON		
f004.s005.t021	را	را	ADP		
f004.s005.t022	نصف	نصف	NUM		bn:00089157v
f004.s005.t023	کرد	کرد#کن	VERB		bn:00089157v
f004.s005.t024	.	.	PUNCT		
f004.s006.t001	هر	هر	DET		
f004.s006.t002	تبلت	تبلت	NOUN		bn:00052222n
f004.s006.t003	در	در	ADP		
f004.s006.t004	یک‌طرف	یک‌طرف	NOUN		bn:00032604n
f004.s006.t005	با	با	ADP		
f004.s006.t006	نشان	نشان	NOUN,EZ		bn:00051872n
f004.s006.t007	فایزر	فایزر	NOUN		bn:03463336n
f004.s006.t008	و	و	CCONJ		
f004.s006.t009	در	در	ADP		
f004.s006.t010	طرف	طرف	NOUN,EZ		bn:00032604n
f004.s006.t011	دیگر	دیگر	PRON		bn:00108011a
f004.s006.t012	با	با	ADP		
f004.s006.t013	حروف	حروف	NOUN,EZ		bn:00003057n
f004.s006.t014	MPT	MPT	NOUN		
f004.s006.t015	و	و	CCONJ		
f004.s006.t016	مقدار	مقدار	NOUN,EZ		bn:00003603n
f004.s006.t017	maropitant	maropitant	NOUN		bn:00923812n
f004.s006.t018	مشخص‌شده	مشخص‌شده	ADJ		bn:00090663v
f004.s006.t019	است	است	VERB		bn:27166550v
f004.s006.t020	.	.	PUNCT		
f004.s007.t001	Cerenia	Cerenia	NOUN		bn:00923812n
f004.s007.t002	برای	برای	ADP,EZ		
f004.s007.t003	چه	چه	DET		
f004.s007.t004	مواردی	موارد	NOUN		bn:00016401n
f004.s007.t005	استفاده	استفاده	NOUN		bn:00030627n
f004.s007.t006	می‌شود	شد#شو	VERB		bn:00083181v
f004.s007.t007	؟	؟	PUNCT		
f004.s008.t001	سرنیا	سرنیا	NOUN		bn:00923812n
f004.s008.t002	ضد	ضد	NOUN,EZ		bn:00004656n
f004.s008.t003	استفراغ	استفراغ	NOUN		bn:00004656n
f004.s008.t004	است	است	VERB		bn:27166550v
f004.s008.t005	،	،	PUNCT		
f004.s008.t006	به	به	ADP		
f004.s008.t007	این	این	DET		
f004.s008.t008	معنی	معنی	NOUN		wn:02641270v
f004.s008.t009	که	که	SCONJ		
f004.s008.t010	استفراغ	استفراغ	NOUN		bn:00083115v
f004.s008.t011	را	را	ADP		
f004.s008.t012	متوقف	متوقف	ADJ		bn:00082787v
f004.s008.t013	می‌کند	کرد#کن	VERB		bn:00082787v
f004.s008.t014	.	.	PUNCT		
f004.s009.t001	در	در	ADP		
f004.s009.t002	سگ‌ها	سگ	NOUN		bn:00015267n
f004.s009.t003	برای	برای	ADP,EZ		
f004.s009.t004	جلوگیری	جلوگیری	NOUN		bn:00008467n
f004.s009.t005	از	از	ADP		
f004.s009.t006	استفراغ	استفراغ	NOUN		bn:00083115v
f004.s009.t007	مانند	مانند	ADV,EZ		
f004.s009.t008	استفراغ	استفراغ	NOUN,EZ		bn:00083115v
f004.s009.t009	ناشی	ناشی	ADJ		bn:00084069v
f004.s009.t010	از	از	ADP		
f004.s009.t011	شیمی‌درمانی	شیمی‌درمانی	NOUN		bn:00018141n
f004.s009.t012	(	(	PUNCT		
f004.s009.t013	داروهایی	دارو	NOUN		bn:00054128n
f004.s009.t014	که	که	SCONJ		
f004.s009.t015	برای	برای	ADP,EZ		
f004.s009.t016	درمان	درمان	NOUN,EZ		bn:00047235n
f004.s009.t017	سرطان	سرطان	NOUN		bn:00015180n
f004.s009.t018	استفاده	استفاده	NOUN		bn:00082705v
f004.s009.t019	می‌شوند	شد#شو	VERB		bn:00082705v
f004.s009.t020	،	،	PUNCT		
f004.s009.t021	که	که	SCONJ		
f004.s009.t022	برخی	برخی	DET		
f004.s009.t023	از	از	ADP		
f004.s009.t024	آنها	آنها	PRON		
f004.s009.t025	باعث	باعث	ADJ,EZ		bn:00084069v
f004.s009.t026	استفراغ	استفراغ	NOUN		bn:00083115v
f004.s009.t027	می‌شوند	شد#شو	VERB		bn:00083181v
f004.s009.t028	)	)	PUNCT		
f004.s009.t029	استفاده	استفاده	NOUN		bn:00082705v
f004.s009.t030	می‌شود	شد#شو	VERB		bn:00083181v
f004.s009.t031	.	.	PUNCT		
f004.s010.t001	در	در	ADP		
f004.s010.t002	ترکیب	ترکیب	NOUN		bn:00020872n
f004.s010.t003	با	با	ADP		
f004.s010.t004	اقدامات	اقدامات	NOUN,EZ		bn:00054018n
f004.s010.t005	حمایتی	حمایت	ADJ		bn:00111492a
f004.s010.t006	مانند	مانند	ADV,EZ		
f004.s010.t007	سایر	سایر	NOUN,EZ		bn:00108011a
f004.s010.t008	درمان‌های	درمان	NOUN,EZ		bn:00047235n
f004.s010.t009	دامپزشکی	دامپزشکی	NOUN		bn:00113583a
f004.s010.t010	یا	یا	CCONJ		
f004.s010.t011	رژیم	رژیم	NOUN,EZ		bn:00027011n
f004.s010.t012	غذایی	غذایی	ADJ,EZ		bn:00027011n
f004.s010.t013	خاص	خاص	ADJ		bn:00108295a
f004.s010.t014	،	،	PUNCT		
f004.s010.t015	سرنیا	سرنیا	NOUN		bn:00923812n
f004.s010.t016	می‌تواند	توانست#توان	VERB		bn:13601970v
f004.s010.t017	در	در	ADP		
f004.s010.t018	درمان	درمان	NOUN,EZ		bn:00047235n
f004.s010.t019	استفراغ	استفراغ	NOUN		bn:00027565n
f004.s010.t020	نیز	نیز	CCONJ		bn:00114246r
f004.s010.t021	استفاده	استفاده	NOUN		bn:00082705v
f004.s010.t022	شود	شد#شو	VERB		d004.s010.t020
f004.s010.t023	(	(	PUNCT		
f004.s010.t024	چه	چه	SCONJ		
f004.s010.t025	به	به	ADP		
f004.s010.t026	صورت	صورت	NOUN,EZ		bn:00033729n
f004.s010.t027	تزریقی	تزریقی	ADJ		bn:00046787n
f004.s010.t028	و	و	CCONJ		
f004.s010.t029	چه	چه	SCONJ		
f004.s010.t030	به	به	ADP		
f004.s010.t031	صورت	صورت	NOUN,EZ		bn:00033729n
f004.s010.t032	تزریقی	تزریقی	ADJ		bn:00046787n
f004.s010.t033	و	و	CCONJ		
f004.s010.t034	به	به	ADP		
f004.s010.t035	دنبال	دنبال	NOUN,EZ		bn:00065672n
f004.s010.t036	آن	آن	PRON		
f004.s010.t037	قرص	قرص	NOUN		bn:00052222n
f004.s010.t038	)	)	PUNCT		
f004.s010.t039	.	.	PUNCT		
f004.s011.t001	برای	برای	ADP,EZ		
f004.s011.t002	این	این	DET		
f004.s011.t003	منظور	منظور	NOUN		bn:00002178n
f004.s011.t004	،	،	PUNCT		
f004.s011.t005	Cerenia	Cerenia	NOUN		bn:00923812n
f004.s011.t006	می‌تواند	توانست#توان	VERB		bn:13601970v
f004.s011.t007	تا	تا	ADP		
f004.s011.t008	پنج	پنج	NUM		
f004.s011.t009	روز	روز	NOUN		bn:00025419n
f004.s011.t010	داده_شود	داد#ده	VERB		bn:00088826v
f004.s012.t001	سرنیا	سرنیا	NOUN		bn:00923812n
f004.s012.t002	چگونه	چگونه	ADV		
f004.s012.t003	کار	کار	NOUN		bn:00082291v
f004.s012.t004	می‌کند	کرد#کن	VERB		bn:00082291v
f004.s012.t005	؟	؟	PUNCT		
f004.s013.t001	سرنیا	سرنیا	NOUN		bn:00923812n
f004.s013.t002	گیرنده	گیرنده	NOUN,EZ		bn:00066514n
f004.s013.t003	نوروکینین	نوروکینین	NOUN		bn:02560276n
f004.s013.t004	۱	۱	NUM		
f004.s013.t005	(	(	PUNCT		
f004.s013.t006	NK	NK	NOUN		
f004.s013.t007	۱	۱	NUM		
f004.s013.t008	)	)	PUNCT		
f004.s013.t009	را	را	ADP		
f004.s013.t010	که	که	SCONJ		
f004.s013.t011	در	در	ADP		
f004.s013.t012	سیستم	سیستم	NOUN,EZ		bn:00075762n
f004.s013.t013	عصبی	عصبی	ADJ,EZ		bn:00107232a
f004.s013.t014	مرکزی	مرکزی	ADJ		bn:00099258a
f004.s013.t015	عمل	عمل	NOUN		bn:00082285v
f004.s013.t016	می‌کند	کرد#کن	VERB		bn:00082285v
f004.s013.t017	مسدود	مسدود	ADJ		bn:00083623v
f004.s013.t018	می‌کند	کرد#کن	VERB		bn:00083623v
f004.s013.t019	.	.	PUNCT		
f004.s014.t001	Cerenia	Cerenia	NOUN		bn:00923812n
f004.s014.t002	چگونه	چگونه	ADV		
f004.s014.t003	مورد	مورد	NOUN,EZ		
f004.s014.t004	مطالعه	مطالعه	NOUN		bn:00082596v
f004.s014.t005	قرار	قرار	NOUN		bn:00082596v
f004.s014.t006	گرفته_است	گرفت#گیر	VERB		bn:00082596v
f004.s014.t007	؟	؟	PUNCT		
f004.s015.t001	تعداد	تعداد	NOUN,EZ		bn:00034394n
f004.s015.t002	زیادی	زیادی	ADJ		bn:00098342a
f004.s015.t003	از	از	ADP		
f004.s015.t004	مطالعات	مطالعات	NOUN		bn:00074790n
f004.s015.t005	با	با	ADP		
f004.s015.t006	Cerenia	Cerenia	NOUN		bn:00923812n
f004.s015.t007	بر	بر	ADP		
f004.s015.t008	روی	روی	NOUN,EZ		
f004.s015.t009	سگ‌های	سگ	NOUN,EZ		bn:00015267n
f004.s015.t010	آزمایشگاهی	آزمایشگاه	ADJ		bn:00049551n
f004.s015.t011	یا	یا	CCONJ		
f004.s015.t012	در	در	ADP		
f004.s015.t013	بیماران	بیمار	NOUN,EZ		bn:00061017n
f004.s015.t014	حیوانی	حیوانی	ADJ		bn:00004222n
f004.s015.t015	در	در	ADP		
f004.s015.t016	مراکز	مراکز	NOUN,EZ		bn:00113583a
f004.s015.t017	دامپزشکی	دامپزشکی	NOUN		bn:00113583a
f004.s015.t018	در	در	ADP		
f004.s015.t019	چندین	چندین	DET		bn:00110469a
f004.s015.t020	کشور	کشور	NOUN,EZ		bn:00011771n
f004.s015.t021	اروپایی	اروپایی	ADJ		bn:00102440a
f004.s015.t022	و	و	CCONJ		
f004.s015.t023	در	در	ADP		
f004.s015.t024	ایالات‌متحده	ایالات‌متحده	NOUN		bn:00003341n
f004.s015.t025	انجام	انجام	NOUN		
f004.s015.t026	شد	شد#شو	VERB		
f004.s015.t027	.	.	PUNCT		
f004.s016.t001	Cerenia	Cerenia	NOUN		bn:00923812n
f004.s016.t002	در	در	ADP		
f004.s016.t003	طول	طول	NOUN,EZ		
f004.s016.t004	مطالعات	مطالعات	NOUN		bn:00074790n
f004.s016.t005	چه	چه	DET		
f004.s016.t006	فوایدی	فواید	NOUN		bn:00009905n
f004.s016.t007	را	را	ADP		
f004.s016.t008	نشان	نشان	NOUN		
f004.s016.t009	داده_است	داد#ده	VERB		
f004.s016.t010	؟	؟	PUNCT		
f004.s017.t001	نتایج	نتایج	NOUN,EZ		bn:00021961n
f004.s017.t002	مطالعات	مطالعات	NOUN		bn:00074790n
f004.s017.t003	نشان	نشان	NOUN		bn:00083245v
f004.s017.t004	داد	داد	VERB		bn:00083245v
f004.s017.t005	که	که	SCONJ		
f004.s017.t006	Cerenia	Cerenia	NOUN		bn:00923812n
f004.s017.t007	موثرتر	موثر	ADJ		bn:00102038a
f004.s017.t008	از	از	ADP		
f004.s017.t009	دارونما	دارونما	NOUN		bn:00062717n
f004.s017.t010	بود	بود#است	VERB		
f004.s017.t011	:	:	PUNCT		
f004.s017.t012	در	در	ADP		
f004.s017.t013	سگ‌هایی	سگ	NOUN		bn:00015267n
f004.s017.t014	که	که	SCONJ		
f004.s017.t015	دارو	دارو	NOUN		bn:00054128n
f004.s017.t016	را	را	ADP		
f004.s017.t017	دریافت	دریافت	NOUN		
f004.s017.t018	کردند	کرد#کن	VERB		
f004.s017.t019	،	،	PUNCT		
f004.s017.t020	استفراغ	استفراغ	NOUN,EZ		bn:00027565n
f004.s017.t021	کمتری	کمتر	ADJ		bn:00105886a
f004.s017.t022	نسبت	نسبت	NOUN		
f004.s017.t023	به	به	ADP		
f004.s017.t024	سگ‌هایی	سگ	NOUN		bn:00015267n
f004.s017.t025	که	که	SCONJ		
f004.s017.t026	دارونما	دارونما	NOUN		bn:00062717n
f004.s017.t027	دریافت	دریافت	NOUN		bn:00087863v
f004.s017.t028	کردند	کرد#کن	VERB		bn:00087863v
f004.s017.t029	،	،	PUNCT		
f004.s017.t030	هم	هم	CCONJ		
f004.s017.t031	در	در	ADP		
f004.s017.t032	درمان	درمان	NOUN		bn:00047235n
f004.s017.t033	و	و	CCONJ		
f004.s017.t034	هم	هم	CCONJ		
f004.s017.t035	در	در	ADP		
f004.s017.t036	پیشگیری	پیشگیری	NOUN		bn:00008467n
f004.s017.t037	از	از	ADP		
f004.s017.t038	استفراغ	استفراغ	NOUN		bn:00027565n
f004.s017.t039	مشاهده	مشاهده	NOUN		bn:00082812v
f004.s017.t040	شد	شد#شو	VERB		bn:00082812v
f004.s017.t041	.	.	PUNCT		
f004.s018.t001	درمان	درمان	NOUN,EZ		bn:00047235n
f004.s018.t002	سگ	سگ	NOUN		bn:00015267n
f004.s018.t003	دارای	دارای	ADJ,EZ		
f004.s018.t004	استفراغ	استفراغ	NOUN		bn:00027565n
f004.s018.t005	باید	باید	VERB		
f004.s018.t006	با	با	ADP		
f004.s018.t007	تزریق	تزریق	NOUN		bn:00046787n
f004.s018.t008	شروع	شروع	NOUN		bn:00083347v
f004.s018.t009	شود	شد#شو	VERB		
f004.s018.t010	،	،	PUNCT		
f004.s018.t011	زیرا	زیرا	SCONJ		
f004.s018.t012	حیوانات	حیوانات	NOUN,EZ		bn:00004222n
f004.s018.t013	استفراغ	استفراغ	NOUN		bn:00027565n
f004.s018.t014	ممکن	ممکن	ADJ		
f004.s018.t015	است	است	VERB		
f004.s018.t016	نتوانند	توانست#توان	VERB		bn:00096151a
f004.s018.t017	قرص	قرص	NOUN		bn:00052222n
f004.s018.t018	را	را	ADP		
f004.s018.t019	پایین	پایین	ADV		
f004.s018.t020	نگه	نگه	NOUN		
f004.s018.t021	دارند	داشت#دار	VERB		
f004.s018.t022	(	(	PUNCT		
f004.s018.t023	زیرا	زیرا	SCONJ		
f004.s018.t024	ممکن	ممکن	ADJ		
f004.s018.t025	است	است	VERB		
f004.s018.t026	دوباره	دوباره	ADV		bn:00114171r
f004.s018.t027	قرص	قرص	NOUN,EZ		bn:00052222n
f004.s018.t028	دست‌نخورده	دست‌نخورده	ADJ		
f004.s018.t029	را	را	ADP		
f004.s018.t030	به	به	ADP		
f004.s018.t031	بالا	بالا	ADV		
f004.s018.t032	پرتاب	پرتاب	NOUN		
f004.s018.t033	کنند	کرد#کن	VERB		
f004.s018.t034	)	)	PUNCT		
f004.s018.t035	.	.	PUNCT		
f004.s019.t001	برای	برای	ADP,EZ		
f004.s019.t002	درمان	درمان	NOUN,EZ		bn:00047235n
