Token ID	Token	Lemma	POS	Sense
d004.s009.t030	می‌شود	شد#شو	VERB	
d004.s009.t031	.	.	PUNCT	
d004.s010.t001	در	در	ADP	
d004.s010.t002	ترکیب	ترکیب	NOUN	
d004.s010.t003	با	با	ADP	
d004.s010.t004	اقدامات	اقدامات	NOUN,EZ	
d004.s010.t005	حمایتی	حمایت	ADJ	
d004.s010.t006	مانند	مانند	ADV,EZ	
d004.s010.t007	سایر	سایر	NOUN,EZ	
d004.s010.t008	درمان‌های	درمان	NOUN,EZ	
d004.s010.t009	دامپزشکی	دامپزشکی	NOUN	
d004.s010.t010	یا	یا	CCONJ	
d004.s010.t011	رژیم	رژیم	NOUN,EZ	
d004.s010.t012	غذایی	غذایی	ADJ,EZ	
d004.s010.t013	خاص	خاص	ADJ	
d004.s010.t014	،	،	PUNCT	
d004.s010.t015	سرنیا	سرنیا	NOUN	
d004.s010.t016	می‌تواند	توانست#توان	VERB	
d004.s010.t017	در	در	ADP	
d004.s010.t018	درمان	درمان	NOUN,EZ	
d004.s010.t019	استفراغ	استفراغ	NOUN	
d004.s010.t020	نیز	نیز	CCONJ	
d004.s010.t021	استفاده	استفاده	NOUN	
d004.s010.t022	شود	شد#شو	VERB	
d004.s010.t023	(	(	PUNCT	
d004.s010.t024	چه	چه	SCONJ	
d004.s010.t025	به	به	ADP	
d004.s010.t026	صورت	صورت	NOUN,EZ	
d004.s010.t027	تزریقی	تزریقی	ADJ	
d004.s010.t028	و	و	CCONJ	
d004.s010.t029	چه	چه	SCONJ	
d004.s010.t030	به	به	ADP	
d004.s010.t031	صورت	صورت	NOUN,EZ	
d004.s010.t032	تزریقی	تزریقی	ADJ	
d004.s010.t033	و	و	CCONJ	
d004.s010.t034	به	به	ADP	
d004.s010.t035	دنبال	دنبال	NOUN,EZ	
d004.s010.t036	آن	آن	PRON	
d004.s010.t037	قرص	قرص	NOUN	
d004.s010.t038	)	)	PUNCT	
d004.s010.t039	.	.	PUNCT	
d004.s011.t001	برای	برای	ADP,EZ	
d004.s011.t002	این	این	DET	
d004.s011.t003	منظور	منظور	NOUN	
d004.s011.t004	،	،	PUNCT	
d004.s011.t005	Cerenia	Cerenia	NOUN	
d004.s011.t006	می‌تواند	توانست#توان	VERB	
d004.s011.t007	تا	تا	ADP	
d004.s011.t008	پنج	پنج	NUM	
d004.s011.t009	روز	روز	NOUN	
d004.s011.t010	داده_شود	داد#ده	VERB	
d004.s012.t001	سرنیا	سرنیا	NOUN	
d004.s012.t002	چگونه	چگونه	ADV	
d004.s012.t003	کار	کار	NOUN	
d004.s012.t004	می‌کند	کرد#کن	VERB	
d004.s012.t005	؟	؟	PUNCT	
d004.s013.t001	سرنیا	سرنیا	NOUN	
d004.s013.t002	گیرنده	گیرنده	NOUN,EZ	
d004.s013.t003	نوروکینین	نوروکینین	NOUN	
d004.s013.t004	۱	۱	NUM	
d004.s013.t005	(	(	PUNCT	
d004.s013.t006	NK	NK	NOUN	
d004.s013.t007	۱	۱	NUM	
d004.s013.t008	)	)	PUNCT	
d004.s013.t009	را	را	ADP	
d004.s013.t010	که	که	SCONJ	
d004.s013.t011	در	در	ADP	
d004.s013.t012	سیستم	سیستم	NOUN,EZ	
d004.s013.t013	عصبی	عصبی	ADJ,EZ	
d004.s013.t014	مرکزی	مرکزی	ADJ	
d004.s013.t015	عمل	عمل	NOUN	
d004.s013.t016	می‌کند	کرد#کن	VERB	
d004.s013.t017	مسدود	مسدود	ADJ	
d004.s013.t018	می‌کند	کرد#کن	VERB	
d004.s013.t019	.	.	PUNCT	
d004.s014.t001	Cerenia	Cerenia	NOUN	
d004.s014.t002	چگونه	چگونه	ADV	
d004.s014.t003	مورد	مورد	NOUN,EZ	
d004.s014.t004	مطالعه	مطالعه	NOUN	
d004.s014.t005	قرار	قرار	NOUN	
d004.s014.t006	گرفته_است	گرفت#گیر	VERB	
d004.s014.t007	؟	؟	PUNCT	
d004.s015.t001	تعداد	تعداد	NOUN,EZ	
d004.s015.t002	زیادی	زیادی	ADJ	
d004.s015.t003	از	از	ADP	
d004.s015.t004	مطالعات	مطالعات	NOUN	
d004.s015.t005	با	با	ADP	
d004.s015.t006	Cerenia	Cerenia	NOUN	
d004.s015.t007	بر	بر	ADP	
d004.s015.t008	روی	روی	NOUN,EZ	
d004.s015.t009	سگ‌های	سگ	NOUN,EZ	
d004.s015.t010	آزمایشگاهی	آزمایشگاه	ADJ	
d004.s015.t011	یا	یا	CCONJ	
d004.s015.t012	در	در	ADP	
d004.s015.t013	بیماران	بیمار	NOUN,EZ	
d004.s015.t014	حیوانی	حیوانی	ADJ	
d004.s015.t015	در	در	ADP	
d004.s015.t016	مراکز	مراکز	NOUN,EZ	
d004.s015.t017	دامپزشکی	دامپزشکی	NOUN	
d004.s015.t018	در	در	ADP	
d004.s015.t019	چندین	چندین	DET	
d004.s015.t020	کشور	کشور	NOUN,EZ	
d004.s015.t021	اروپایی	اروپایی	ADJ	
d004.s015.t022	و	و	CCONJ	
d004.s015.t023	در	در	ADP	
d004.s015.t024	ایالات‌متحده	ایالات‌متحده	NOUN	
d004.s015.t025	انجام	انجام	NOUN	
d004.s015.t026	شد	شد#شو	VERB	
d004.s015.t027	.	.	PUNCT	
d004.s016.t001	Cerenia	Cerenia	NOUN	
d004.s016.t002	در	در	ADP	
d004.s016.t003	طول	طول	NOUN,EZ	
d004.s016.t004	مطالعات	مطالعات	NOUN	
d004.s016.t005	چه	چه	DET	
d004.s016.t006	فوایدی	فواید	NOUN	
d004.s016.t007	را	را	ADP	
d004.s016.t008	نشان	نشان	NOUN	
d004.s016.t009	داده_است	داد#ده	VERB	
d004.s016.t010	؟	؟	PUNCT	
d004.s017.t001	نتایج	نتایج	NOUN,EZ	
d004.s017.t002	مطالعات	مطالعات	NOUN	
d004.s017.t003	نشان	نشان	NOUN	
d004.s017.t004	داد	داد	VERB	
d004.s017.t005	که	که	SCONJ	
d004.s017.t006	Cerenia	Cerenia	NOUN	
d004.s017.t007	موثرتر	موثر	ADJ	
d004.s017.t008	از	از	ADP	
d004.s017.t009	دارونما	دارونما	NOUN	
d004.s017.t010	بود	بود#است	VERB	
d004.s017.t011	:	:	PUNCT	
d004.s017.t012	در	در	ADP	
d004.s017.t013	سگ‌هایی	سگ	NOUN	
d004.s017.t014	که	که	SCONJ	
d004.s017.t015	دارو	دارو	NOUN	
d004.s017.t016	را	را	ADP	
d004.s017.t017	دریافت	دریافت	NOUN	
d004.s017.t018	کردند	کرد#کن	VERB	
d004.s017.t019	،	،	PUNCT	
d004.s017.t020	استفراغ	استفراغ	NOUN,EZ	
d004.s017.t021	کمتری	کمتر	ADJ	
d004.s017.t022	نسبت	نسبت	NOUN	
d004.s017.t023	به	به	ADP	
d004.s017.t024	سگ‌هایی	سگ	NOUN	
d004.s017.t025	که	که	SCONJ	
d004.s017.t026	دارونما	دارونما	NOUN	
d004.s017.t027	دریافت	دریافت	NOUN	
d004.s017.t028	کردند	کرد#کن	VERB	
d004.s017.t029	،	،	PUNCT	
d004.s017.t030	هم	هم	CCONJ	
d004.s017.t031	در	در	ADP	
d004.s017.t032	درمان	درمان	NOUN	
d004.s017.t033	و	و	CCONJ	
d004.s017.t034	هم	هم	CCONJ	
d004.s017.t035	در	در	ADP	
d004.s017.t036	پیشگیری	پیشگیری	NOUN	
d004.s017.t037	از	از	ADP	
d004.s017.t038	استفراغ	استفراغ	NOUN	
d004.s017.t039	مشاهده	مشاهده	NOUN	
d004.s017.t040	شد	شد#شو	VERB	
d004.s017.t041	.	.	PUNCT	
d004.s018.t001	درمان	درمان	NOUN,EZ	
d004.s018.t002	سگ	سگ	NOUN	
d004.s018.t003	دارای	دارای	ADJ,EZ	
d004.s018.t004	استفراغ	استفراغ	NOUN	
d004.s018.t005	باید	باید	VERB	
d004.s018.t006	با	با	ADP	
d004.s018.t007	تزریق	تزریق	NOUN	
d004.s018.t008	شروع	شروع	NOUN	
d004.s018.t009	شود	شد#شو	VERB	
d004.s018.t010	،	،	PUNCT	
d004.s018.t011	زیرا	زیرا	SCONJ	
d004.s018.t012	حیوانات	حیوانات	NOUN,EZ	
d004.s018.t013	استفراغ	استفراغ	NOUN	
d004.s018.t014	ممکن	ممکن	ADJ	
d004.s018.t015	است	است	VERB	
d004.s018.t016	نتوانند	توانست#توان	VERB	
d004.s018.t017	قرص	قرص	NOUN	
d004.s018.t018	را	را	ADP	
d004.s018.t019	پایین	پایین	ADV	
d004.s018.t020	نگه	نگه	NOUN	
d004.s018.t021	دارند	داشت#دار	VERB	
d004.s018.t022	(	(	PUNCT	
d004.s018.t023	زیرا	زیرا	SCONJ	
d004.s018.t024	ممکن	ممکن	ADJ	
d004.s018.t025	است	است	VERB	
d004.s018.t026	دوباره	دوباره	ADV	
d004.s018.t027	قرص	قرص	NOUN,EZ	
d004.s018.t028	دست‌نخورده	دست‌نخورده	ADJ	
d004.s018.t029	را	را	ADP	
d004.s018.t030	به	به	ADP	
d004.s018.t031	بالا	بالا	ADV	
d004.s018.t032	پرتاب	پرتاب	NOUN	
d004.s018.t033	کنند	کرد#کن	VERB	
d004.s018.t034	)	)	PUNCT	
d004.s018.t035	.	.	PUNCT	
d004.s019.t001	برای	برای	ADP,EZ	
d004.s019.t002	درمان	درمان	NOUN,EZ	
d004.s019.t003	بعدی	بعدی	ADJ	
d004.s019.t004	،	،	PUNCT	
d004.s019.t005	صاحب	صاحب	NOUN,EZ	
d004.s019.t006	حیوان	حیوان	NOUN	
d004.s019.t007	می‌تواند	توانست#توان	VERB	
d004.s019.t008	قرص‌ها	قرص	NOUN	
d004.s019.t009	را	را	ADP	
d004.s019.t010	به	به	ADP	
d004.s019.t011	سگ	سگ	NOUN	
d004.s019.t012	بدهد	داد#ده	VERB	
d004.s019.t013	.	.	PUNCT	
d004.s020.t001	همچنین	همچنین	CCONJ	
d004.s020.t002	،	،	PUNCT	
d004.s020.t003	درمان	درمان	NOUN,EZ	
d004.s020.t004	استفراغ	استفراغ	NOUN	
d004.s020.t005	تنها	تنها	ADV	
d004.s020.t006	باید	باید	VERB	
d004.s020.t007	همراه	همراه	NOUN	
d004.s020.t008	با	با	ADP	
d004.s020.t009	سایر	سایر	NOUN,EZ	
d004.s020.t010	اقدامات	اقدامات	NOUN,EZ	
d004.s020.t011	حمایتی	حمایت	ADJ	
d004.s020.t012	یا	یا	CCONJ	
d004.s020.t013	سایر	سایر	NOUN,EZ	
d004.s020.t014	درمان‌های	درمان	NOUN,EZ	
d004.s020.t015	دامپزشکی	دامپزشکی	NOUN	
d004.s020.t016	باشد	باشید#باش	VERB	
d004.s020.t017	و	و	CCONJ	
d004.s020.t018	در	در	ADP	
d004.s020.t019	عین	عین	NOUN,EZ	
d004.s020.t020	حال	حال	NOUN	
d004.s020.t021	به	به	ADP	
d004.s020.t022	علل	علل	NOUN,EZ	
d004.s020.t023	زمینه‌ای	زمینه	NOUN	
d004.s020.t024	استفراغ	استفراغ	NOUN	
d004.s020.t025	رسیدگی	رسیدگی	NOUN	
d004.s020.t026	شود	شد#شو	VERB	
d004.s020.t027	.	.	PUNCT	
d004.s021.t001	خطر	خطر	NOUN,EZ	
d004.s021.t002	مرتبط	مرتبط	ADJ	
d004.s021.t003	با	با	ADP	
d004.s021.t004	سرنیا	سرنیا	NOUN	
d004.s021.t005	چیست	چیست	VERB	
d004.s021.t006	؟	؟	PUNCT	
d004.s022.t001	سرنیا	سرنیا	NOUN	
d004.s022.t002	به	به	ADP	
d004.s022.t003	طور	طور	NOUN,EZ	
d004.s022.t004	کلی	کلی	ADJ	
d004.s022.t005	زمانی	زمانی	NOUN	
d004.s022.t006	که	که	SCONJ	
d004.s022.t007	روزانه	روزانه	ADV	
d004.s022.t008	در	در	ADP	
d004.s022.t009	دوزهای	دوز	NOUN,EZ	
d004.s022.t010	حداکثر	حداکثر	ADV	
d004.s022.t011	۵	۵	NUM	
d004.s022.t012	برابر	برابر	ADP,EZ	
d004.s022.t013	دوز	دوز	NOUN,EZ	
d004.s022.t014	توصیه‌شده	توصیه‌شده	ADJ	
d004.s022.t015	برای	برای	ADP,EZ	
d004.s022.t016	مدت	مدت	NOUN,EZ	
d004.s022.t017	زمان	زمان	NOUN,EZ	
d004.s022.t018	طولانی	طولانی	ADJ	
d004.s022.t019	(	(	PUNCT	
d004.s022.t020	تا	تا	ADP	
d004.s022.t021	۳	۳	NUM	
d004.s022.t022	برابر	برابر	ADP,EZ	
d004.s022.t023	حداکثر	حداکثر	DET,EZ	
d004.s022.t024	مدت	مدت	NOUN,EZ	
d004.s022.t025	زمان	زمان	NOUN,EZ	
d004.s022.t026	توصیه‌شده	توصیه‌شده	ADJ,EZ	
d004.s022.t027	درمان	درمان	NOUN	
d004.s022.t028	)	)	PUNCT	
d004.s022.t029	تجویز	تجویز	NOUN	
d004.s022.t030	می‌شد	شد#شو	VERB	
d004.s022.t031	،	،	PUNCT	
d004.s022.t032	به	به	ADP	
d004.s022.t033	خوبی	خوبی	NOUN	
d004.s022.t034	تحمل	تحمل	NOUN	
d004.s022.t035	می‌شد	شد#شو	VERB	
d004.s022.t036	.	.	PUNCT	
d004.s023.t001	برای	برای	ADP,EZ	
d004.s023.t002	فردی	فردی	NOUN	
d004.s023.t003	که	که	SCONJ	
d004.s023.t004	دارو	دارو	NOUN	
d004.s023.t005	را	را	ADP	
d004.s023.t006	می‌دهد	داد#ده	VERB	
d004.s023.t007	یا	یا	CCONJ	
d004.s023.t008	با	با	ADP	
d004.s023.t009	حیوان	حیوان	NOUN	
d004.s023.t010	تماس	تماس	NOUN	
d004.s023.t011	می‌گیرد	گرفت#گیر	VERB	
d004.s023.t012	چه	چه	SCONJ	
d004.s023.t013	احتیاط‌هایی	احتیاط	NOUN	
d004.s023.t014	لازم	لازم	ADJ	
d004.s023.t015	است	است	VERB	
d004.s023.t016	؟	؟	PUNCT	
d004.s024.t001	Cerenia	Cerenia	NOUN	
d004.s024.t002	خطر	خطر	NOUN,EZ	
d004.s024.t003	خاصی	خاصی	ADJ	
d004.s024.t004	را	را	ADP	
d004.s024.t005	برای	برای	ADP,EZ	
d004.s024.t006	مردم	مردم	NOUN	
d004.s024.t007	نشان	نشان	NOUN	
d004.s024.t008	نمی‌دهد	داد#ده	VERB	
d004.s024.t009	.	.	PUNCT	
