Token ID	Token	Lemma	POS	BN Synset	Gloss
d001.s022.t003	কাজ	কাজ	NC		
d001.s022.t004	করে	করে	VM		
d001.s022.t005	?	?	PU		
d001.s023.t001	লিমটা	লিমটা	NC		
d001.s023.t002	,	,	PU		
d001.s023.t003	পেমিটারেক্সড	পেমিটারেক্সড	NC	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s023.t004	এর	এর	PPR		
d001.s023.t005	সক্রিয়	সক্রিয়	PU	bn:00096387a	Exerting influence or producing a change or effect
d001.s023.t006	পদার্থ	পদার্থ	NC	bn:00074986n	Material of a particular kind or constitution
d001.s023.t007	হল	হল	VM		
d001.s023.t008	সাইটোক্সিক	সাইটোক্সিক	JJ	bn:00100866a	Of or relating to substances that are toxic to cells
d001.s023.t009	ঔষধ	ঔষধ	NC	bn:00054128n	(medicine) something that treats or prevents or alleviates the symptoms of disease
d001.s023.t010	(	(	RDS		
d001.s023.t011	যে	যে	CSB		
d001.s023.t012	ওষুধগুলি	ওষুধ	PPR		
d001.s023.t013	কোষগুলিকে	কোষগুলিকে	JJ		
d001.s023.t014	বিভক্ত	বিভক্ত	JJ	bn:00087100v	Come apart
d001.s023.t015	করে	করে	VM	bn:00083389v	Be rightly classified in a class or category
d001.s023.t016	,	,	NC		
d001.s023.t017	যেমন	যেমন	PRL		
d001.s023.t018	ক্যান্সার	ক্যান্সার	NC	bn:00015180n	Any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream
d001.s023.t019	কোষগুলিকে	কোষ	ALC	bn:00017027n	(biology) the basic structural and functional unit of all organisms; they may exist as independent units of life (as in monads) or may form colonies or tissues as in higher plants and animals
d001.s023.t020	হত্যা	হত্যা	NC	bn:00090098v	Cause to die; put to death, usually intentionally or knowingly
d001.s023.t021	করে	করে	VM	bn:00090098v	Cause to die; put to death, usually intentionally or knowingly
d001.s023.t022	)	)	RDS		
d001.s023.t023	যা	যা	PRL		
d001.s023.t024	এই	এই	DAB		
d001.s023.t025	গ্রুপের	গ্রুপ	NC	bn:00018111n	(chemistry) two or more atoms bound together as a single unit and forming part of a molecule
d001.s023.t026	এন্টিমেটাবোলাইটের	এন্টিমেটাবোলাইটের	NP	bn:00004691n	An antineoplastic drug that inhibits the utilization of a metabolite
d001.s023.t027	অন্তর্গত		JJ	bn:00083389v	Be rightly classified in a class or category
d001.s023.t028	।	।	PU		
d001.s024.t001	শরীরে	শরীর	NC		
d001.s024.t002	,	,	PU		
d001.s024.t003	পেমিটারএক্সেডকে	পেমিটারএক্সেডকে	NC		
d001.s024.t004	একটি	একটি	JQ		
d001.s024.t005	সক্রিয়	সক্রিয়	PU	bn:00096382a	Tending to become more severe or wider in scope
d001.s024.t006	আকারে	আকার	NC		
d001.s024.t007	রূপান্তরিত	রূপান্তর	JJ	bn:00085761v	Change the nature, purpose, or function of something
d001.s024.t008	করা	করা	NV		
d001.s024.t009	হয়	হয়	PU		
d001.s024.t010	যা	যা	PRL		
d001.s024.t011	নিউক্লিওটাইড	নিউক্লিওটাইড	PU		
d001.s024.t012	(	(	RDS		
d001.s024.t013	কোষের	কোষ	NC	bn:00031085n	Any of several complex proteins that are produced by cells and act as catalysts in specific biochemical reactions
d001.s024.t014	জেনেটিক	জেনেটিক	JJ		
d001.s024.t015	উপাদান	উপাদান	NC	bn:00031085n	Any of several complex proteins that are produced by cells and act as catalysts in specific biochemical reactions
d001.s024.t016	ডিএনএ	ডিএনএ	NP	bn:00026301n	(biochemistry) a long linear polymer found in the nucleus of a cell and formed from nucleotides and shaped like a double helix; associated with the transmission of genetic information
d001.s024.t017	এবং	এবং	CCD		
d001.s024.t018	আরএনএ	আরএনএ	NP	bn:00067714n	(biochemistry) a long linear polymer of nucleotides found in the nucleus but mainly in the cytoplasm of a cell where it is associated with microsomes; it transmits genetic information from DNA to the cytoplasm and controls certain chemical processes in the cell
d001.s024.t019	গঠন	গঠন	NC	bn:00013726n	A single undivided natural thing occurring in the composition of something else
d001.s024.t020	ব্লক	ব্লক	NC		
d001.s024.t021	)	)	RDS		
d001.s024.t022	তৈরির	তৈরি	NC	bn:00084082v	Bring forth or yield
d001.s024.t023	সাথে	সাথে	NC		
d001.s024.t024	জড়িত	জড়িত	JJ	bn:00089893v	Engage as a participant
d001.s024.t025	এনজাইমের	এনজাইমের	NP		
d001.s024.t026	কার্যকলাপকে	কার্যকলাপক	NC	bn:00001130n	A process existing in or produced by nature (rather than by the intent of human beings)
d001.s024.t027	বাধা	বাধা	NC	bn:00083623v	Stop from happening or developing
d001.s024.t028	দেয়	দেয়	PU	bn:00083623v	Stop from happening or developing
d001.s024.t029	।	।	PU		
d001.s025.t001	কীভাবে	কীভাবে	AMN		
d001.s025.t002	আলিম্তা	আলিম্তা	NC	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s025.t003	অধ্যয়ন	অধ্যয়ন	NC	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d001.s025.t004	করা	করা	NV	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d001.s025.t005	হয়েছে	হয়েছে	VM		
d001.s025.t006	?	?	PU		
d001.s026.t001	ম্যালিগন্যান্ট	ম্যালিগন্যান্ট	NC		
d001.s026.t002	প্লুরাল	প্লুরাল	NC	bn:00108692a	Of or relating to the pleura or the walls of the thorax
d001.s026.t003	মেসোথেলিওমার	মেসোথেলিওমার	NP	bn:00054512n	A form of carcinoma of the mesothelium lining lungs or abdomen or heart; usually associated with exposure to asbestos dust
d001.s026.t004	চিকিৎসার	চিকিৎসা	NC		
d001.s026.t005	জন্য	জন্য	PP		
d001.s026.t006	,	প্লুরাল	NC		
d001.s026.t007	আলিমতা	আলিমতা	NC	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s026.t008	৪৫৬	456	RDF		
d001.s026.t009	জন	জন	NST		
d001.s026.t010	রোগীর	রোগী	NC	bn:00061017n	A person who requires medical care
d001.s026.t011	মধ্যে	মধ্যে	NST		
d001.s026.t012	একটি	একটি	JQ		
d001.s026.t013	প্রধান	প্রধান	JJ	bn:00099598a	Most important element
d001.s026.t014	গবেষণায়	গবেষণা	NC		
d001.s026.t015	গবেষণা	গবেষণা	NC	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d001.s026.t016	করেছেন	করেছেন	VM	bn:00114512r	Earlier in time; previously
d001.s026.t017	যারা	যারা	PRL		
d001.s026.t018	তাদের	তাদের	PPR		
d001.s026.t019	রোগের	রোগ	NC	bn:00027546n	An impairment of health or a condition of abnormal functioning
d001.s026.t020	জন্য	জন্য	PP		
d001.s026.t021	কেমোথেরাপি	কেমোথেরাপি	PU	bn:00018141n	The use of chemical agents to treat or control disease (or mental illness)
d001.s026.t022	পাননি	পাননি	VM	bn:00116360r	Negation of a word or group of words
d001.s026.t023	।	।	PU		
d001.s027.t001	সিসপ্লাতিনের	সিসপ্লাতিনের	NC		
d001.s027.t002	সঙ্গে	সঙ্গে	PP	bn:00020872n	A collection of things that have been combined; an assemblage of separate parts or qualities
d001.s027.t003	আলিমতার	আলিমতার	NC		
d001.s027.t004	প্রভাব	প্রভাব	NC	bn:00029874n	A symptom caused by an illness or a drug
d001.s027.t005	শুধু	শুধু	AMN	bn:00114234r	Without any others being included or involved
d001.s027.t006	সিসপ্লাতিনের	সিসপ্লাতিনের	NP		
d001.s027.t007	প্রভাবের	প্রভাব	NC		
d001.s027.t008	সঙ্গে	সঙ্গে	PP		
d001.s027.t009	তুলনীয়	তুলনীয়	PU		
d001.s027.t010	।	।	PU		
d001.s028.t001	ফুসফুসের	ফুসফুস	NC		
d001.s028.t002	ক্যান্সারের	ক্যান্সার	NC		
d001.s028.t003	চিকিৎসার	চিকিৎসা	NC		
d001.s028.t004	জন্য	জন্য	PP		
d001.s028.t005	,	,	PU		
d001.s028.t006	আলিমতার	আলিমতার	NC		
d001.s028.t007	প্রভাবকে	প্রভাব	NC		
d001.s028.t008	একটি	একটি	NC		
d001.s028.t009	গবেষণায়	গবেষণা	NC		
d001.s028.t010	ডোকেটাসেল	ডোকেটাসেল	NC	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s028.t011	(	(	RDS		
d001.s028.t012	অন্য	অন্য	JJ		
d001.s028.t013	একটি	একটি	JQ		
d001.s028.t014	অ্যান্টিক্যানসার		NC		
d001.s028.t015	ঔষধ		NC		
d001.s028.t016	)	)	RDS		
d001.s028.t017	এর	এর	PPR		
d001.s028.t018	সাথে	সাথে	NC		
d001.s028.t019	তুলনা	তুলনা	PPR	bn:00085450v	Examine and note the similarities or differences of
d001.s028.t020	করা	করা	NC		
d001.s028.t021	হয়েছে	হয়েছে	VM		
d001.s028.t022	যার	যার	PRL	bn:00089893v	Engage as a participant
d001.s028.t023	মধ্যে		NST	bn:00089893v	Engage as a participant
d001.s028.t024	স্থানীয়	স্থানীয়	JJ	bn:00116147r	To a restricted area of the body
d001.s028.t025	উন্নত	উন্নত	JJ	bn:00096528a	Comparatively late in a course of development
d001.s028.t026	বা	বা	CCD		
d001.s028.t027	মেটাস্ট্যাটিক	মেটাস্ট্যাটিক	JJ	bn:00116147r	To a restricted area of the body
d001.s028.t028	রোগের	রোগ	NC	bn:00027546n	An impairment of health or a condition of abnormal functioning
d001.s028.t029	৫৭১	571	RDF		
d001.s028.t030	জন	জন	VM		
d001.s028.t031	রোগী	রোগী	NP	bn:00061017n	A person who requires medical care
d001.s028.t032	ছিল	ছিল	VM		
d001.s028.t033	যারা	যারা	PRL		
d001.s028.t034	অতীতে	অতীত	NC		
d001.s028.t035	কেমোথেরাপি		PU	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s028.t036	পেয়েছিলেন	পেয়েছি	VM	bn:00087863v	Go through (mental or physical states or experiences)
d001.s028.t037	।	।	PU		
d001.s029.t001	আলিমতাকে	আলিমতা	NP	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s029.t002	তুলনা	তুলনা	PPR	bn:00085450v	Examine and note the similarities or differences of
d001.s029.t003	করা	ছিল	VM		
d001.s029.t004	হয়	হয়	PU		
d001.s029.t005	রত্নাসিটাবিন	রত্নাসিটাবিন	NP	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s029.t006	(	(	RDS		
d001.s029.t007	আর	আর	CCD		
d001.s029.t008	একটা	একটা	JQ		
d001.s029.t009	ক্যান্সার	ক্যান্সার	NC	bn:00097220a	Used in the treatment of cancer
d001.s029.t010	প্রতিরোধী	প্রতিরোধী	NC	bn:00097220a	Used in the treatment of cancer
d001.s029.t011	ঔষধ	ঔষধ	NC	bn:00054128n	(medicine) something that treats or prevents or alleviates the symptoms of disease
d001.s029.t012	)	)	RDS		
d001.s029.t013	এর	এর	PPR		
d001.s029.t014	সাথে	সাথে	NC	bn:00114246r	In addition
d001.s029.t015	,	,	NC		
d001.s029.t016	একই	একই	JQ	bn:00020872n	A collection of things that have been combined; an assemblage of separate parts or qualities
d001.s029.t017	সাথে	সাথে			
d001.s029.t018	সিস্প্লাটিন	সিস্প্লাটিন	NP	bn:00848690n	Gemcitabine, with brand names including Gemzar, is a chemotherapy medication.
d001.s029.t019	এর	এর	PU		
d001.s029.t020	সাথে	সাথে	JQ		
d001.s029.t021	,	,	PU		
d001.s029.t022	এক	এক	JQ		
