Token ID	Token	Lemma	POS	BN Synset	Gloss
d001.s023.t009	ঔষধ	ঔষধ	N	bn:00054128n	(medicine) something that treats or prevents or alleviates the symptoms of disease
d001.s023.t010	(	(	X		
d001.s023.t011	যে	যে	X		
d001.s023.t012	ওষুধগুলি	ওষুধ	X		
d001.s023.t013	কোষগুলিকে	কোষগুলিকে	A		
d001.s023.t014	বিভক্ত	বিভক্ত	V	bn:00087100v	Come apart
d001.s023.t015	করে	করে	V	bn:00087107v	Carry out or perform an action
d001.s023.t016	,	,	N		
d001.s023.t017	যেমন	যেমন	X		
d001.s023.t018	ক্যান্সার	ক্যান্সার	N	bn:00015180n	Any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream
d001.s023.t019	কোষগুলিকে	কোষ	N	bn:00017027n	(biology) the basic structural and functional unit of all organisms; they may exist as independent units of life (as in monads) or may form colonies or tissues as in higher plants and animals
d001.s023.t020	হত্যা	হত্যা	V	bn:00090098v	Cause to die; put to death, usually intentionally or knowingly
d001.s023.t021	করে	করে	V	bn:00087107v	Carry out or perform an action
d001.s023.t022	)	)	X		
d001.s023.t023	যা	যা	X		
d001.s023.t024	এই	এই	X		
d001.s023.t025	গ্রুপের	গ্রুপ	N	bn:00018111n	(chemistry) two or more atoms bound together as a single unit and forming part of a molecule
d001.s023.t026	এন্টিমেটাবোলাইটের	এন্টিমেটাবোলাইটের	N	bn:00004691n	An antineoplastic drug that inhibits the utilization of a metabolite
d001.s023.t027	অন্তর্গত		V	bn:00083389v	Be rightly classified in a class or category
d001.s023.t028	।	।	X		
d001.s024.t001	শরীরে	শরীর	N		
d001.s024.t002	,	,	X		
d001.s024.t003	পেমিটারএক্সেডকে	পেমিটারএক্সেডকে	N		
d001.s024.t004	একটি	একটি	A		
d001.s024.t005	সক্রিয়	সক্রিয়	N	bn:00001155n	Chemical agent capable of activity 
d001.s024.t006	আকারে	আকার	N		
d001.s024.t007	রূপান্তরিত	রূপান্তর	V	bn:00085761v	Change the nature, purpose, or function of something
d001.s024.t008	করা	করা	N		
d001.s024.t009	হয়	হয়	X		
d001.s024.t010	যা	যা	X		
d001.s024.t011	নিউক্লিওটাইড	নিউক্লিওটাইড	X		
d001.s024.t012	(	(	X		
d001.s024.t013	কোষের	কোষ	N	bn:00017027n	(biology) the basic structural and functional unit of all organisms; they may exist as independ
d001.s024.t014	জেনেটিক	জেনেটিক	A		
d001.s024.t015	উপাদান	উপাদান	N	bn:00053803n	Things needed for doing or making something
d001.s024.t016	ডিএনএ	ডিএনএ	N	bn:00026301n	(biochemistry) a long linear polymer found in the nucleus of a cell and formed from nucleotides and shaped like a double helix; associated with the transmission of genetic information
d001.s024.t017	এবং	এবং	X		
d001.s024.t018	আরএনএ	আরএনএ	N	bn:00067714n	(biochemistry) a long linear polymer of nucleotides found in the nucleus but mainly in the cytoplasm of a cell where it is associated with microsomes; it transmits genetic information from DNA to the cytoplasm and controls certain chemical processes in the cell
d001.s024.t019	গঠন	গঠন	N	bn:00013726n	A single undivided natural thing occurring in the composition of something else
d001.s024.t020	ব্লক	ব্লক	N		
d001.s024.t021	)	)	X		
d001.s024.t022	তৈরির	তৈরি	V	bn:00084082v	Bring forth or yield
d001.s024.t023	সাথে	সাথে	N		
d001.s024.t024	জড়িত	জড়িত	V	bn:00089893v	Engage as a participant
d001.s024.t025	এনজাইমের	এনজাইমের	N		
d001.s024.t026	কার্যকলাপকে	কার্যকলাপক	N	bn:00001130n	A process existing in or produced by nature (rather than by the intent of human beings)
d001.s024.t027	বাধা	বাধা	V	bn:00083623v	Stop from happening or developing
d001.s024.t028	দেয়	দেয়	V	bn:00083623v	Stop from happening or developing
d001.s024.t029	।	।	X		
d001.s025.t001	কীভাবে	কীভাবে	R		
d001.s025.t002	আলিম্তা	আলিম্তা	N	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s025.t003	অধ্যয়ন	অধ্যয়ন	V	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d001.s025.t004	করা	করা	V	bn:00087107v	Carry out or perform an action
d001.s025.t005	হয়েছে	হয়েছে	V		
d001.s025.t006	?	?	X		
d001.s026.t001	ম্যালিগন্যান্ট	ম্যালিগন্যান্ট	N		
d001.s026.t002	প্লুরাল	প্লুরাল	A	bn:00108692a	Of or relating to the pleura or the walls of the thorax
d001.s026.t003	মেসোথেলিওমার	মেসোথেলিওমার	N	bn:00054512n	A form of carcinoma of the mesothelium lining lungs or abdomen or heart; usually associated with exposure to asbestos dust
d001.s026.t004	চিকিৎসার	চিকিৎসা	N		
d001.s026.t005	জন্য	জন্য	X		
d001.s026.t006	,	প্লুরাল	N		
d001.s026.t007	আলিমতা	আলিমতা	N	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s026.t008	456	456	X		
d001.s026.t009	জন	জন	N		
d001.s026.t010	রোগীর	রোগী	N	bn:00061017n	A person who requires medical care
d001.s026.t011	মধ্যে	মধ্যে	N		
d001.s026.t012	একটি	একটি	A		
d001.s026.t013	প্রধান	প্রধান	A	bn:00099598a	Most important element
d001.s026.t014	গবেষণায়	গবেষণা	N		
d001.s026.t015	গবেষণা	গবেষণা	V	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d001.s026.t016	করেছেন	করেছেন	V	bn:00087107v	Carry out or perform an action
d001.s026.t017	যারা	যারা	X		
d001.s026.t018	তাদের	তাদের	X		
d001.s026.t019	রোগের	রোগ	N	bn:00027546n	An impairment of health or a condition of abnormal functioning
d001.s026.t020	জন্য	জন্য	X		
d001.s026.t021	কেমোথেরাপি	কেমোথেরাপি	N	bn:00018141n	The use of chemical agents to treat or control disease (or mental illness)
d001.s026.t022	পাননি	পাননি	V		
d001.s026.t023	।	।	X		
d001.s027.t001	সিসপ্লাতিনের	সিসপ্লাতিনের	N		
d001.s027.t002	সঙ্গে	সঙ্গে	N	bn:00020872n	A collection of things that have been combined; an assemblage of separate parts or qualities
d001.s027.t003	আলিমতার	আলিমতার	N		
d001.s027.t004	প্রভাব	প্রভাব	N	bn:00029874n	A symptom caused by an illness or a drug
d001.s027.t005	শুধু	শুধু	R	bn:00114234r	Without any others being included or involved
d001.s027.t006	সিসপ্লাতিনের	সিসপ্লাতিনের	N		
d001.s027.t007	প্রভাবের	প্রভাব	N		
d001.s027.t008	সঙ্গে	সঙ্গে	X		
d001.s027.t009	তুলনীয়	তুলনীয়	X		
d001.s027.t010	।	।	X		
d001.s028.t001	ফুসফুসের	ফুসফুস	N		
d001.s028.t002	ক্যান্সারের	ক্যান্সার	N		
d001.s028.t003	চিকিৎসার	চিকিৎসা	N		
d001.s028.t004	জন্য	জন্য	X		
d001.s028.t005	,	,	X		
d001.s028.t006	আলিমতার	আলিমতার	N		
d001.s028.t007	প্রভাবকে	প্রভাব	N		
d001.s028.t008	একটি	একটি	N		
d001.s028.t009	গবেষণায়	গবেষণা	N		
d001.s028.t010	ডোকেটাসেল	ডোকেটাসেল	N	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s028.t011	(	(	X		
d001.s028.t012	অন্য	অন্য	A		
d001.s028.t013	একটি	একটি	A		
d001.s028.t014	অ্যান্টিক্যানসার		N		
d001.s028.t015	ঔষধ		N		
d001.s028.t016	)	)	X		
d001.s028.t017	এর	এর	X		
d001.s028.t018	সাথে	সাথে	N		
d001.s028.t019	তুলনা	তুলনা	V	bn:00085450v	Examine and note the similarities or differences of
d001.s028.t020	করা	করা	N		
d001.s028.t021	হয়েছে	হয়েছে	V		
d001.s028.t022	যার	যার	V	bn:00089893v	Engage as a participant
d001.s028.t023	মধ্যে	মধ্যে	R	bn:00115781r	To or toward the inside of
d001.s028.t024	স্থানীয়	স্থানীয়	R	bn:00116147r	To a restricted area of the body
d001.s028.t025	উন্নত	উন্নত	A	bn:00096528a	Comparatively late in a course of development
d001.s028.t026	বা	বা	X		
d001.s028.t027	মেটাস্ট্যাটিক	মেটাস্ট্যাটিক	N	bn:00054585n	The spreading of a disease (especially cancer) to another part of the body
d001.s028.t028	রোগের	রোগ	N	bn:00027546n	An impairment of health or a condition of abnormal functioning
d001.s028.t029	571	571	X		
d001.s028.t030	জন	জন	V		
d001.s028.t031	রোগী	রোগী	N	bn:00061017n	A person who requires medical care
d001.s028.t032	ছিল	ছিল	V		
d001.s028.t033	যারা	যারা	X		
d001.s028.t034	অতীতে	অতীত	N		
d001.s028.t035	কেমোথেরাপি		N	bn:00018141n	The use of chemical agents to treat or control disease (or mental illness)
d001.s028.t036	পেয়েছিলেন	পেয়েছি	V	bn:00088208v	Receive a specified treatment (abstract)
d001.s028.t037	।	।	X		
d001.s029.t001	আলিমতাকে	আলিমতা	N	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s029.t002	তুলনা	তুলনা	V	bn:00085450v	Examine and note the similarities or differences of
d001.s029.t003	করা	ছিল	V		
d001.s029.t004	হয়	হয়	X		
d001.s029.t005	রত্নাসিটাবিন	রত্নাসিটাবিন	N	bn:00602447n	Pemetrexed, sold under the brand name Alimta among others, is a chemotherapy medication for the treatment of pleural mesothelioma and non-small cell lung cancer.
d001.s029.t006	(	(	X		
d001.s029.t007	আর	আর	X		
d001.s029.t008	একটা	একটা	A		
d001.s029.t009	ক্যান্সার	ক্যান্সার	N	bn:00015180n	Any malignant growth or tumor caused by abnormal and uncontrolled cell division; it 
d001.s029.t010	প্রতিরোধী	প্রতিরোধী	A	bn:00109002a	Tending to prevent or hinder
d001.s029.t011	ঔষধ	ঔষধ	N	bn:00054128n	(medicine) something that treats or prevents or alleviates the symptoms of disease
d001.s029.t012	)	)	X		
d001.s029.t013	এর	এর	X		
d001.s029.t014	সাথে	সাথে	R	bn:00114246r	In addition
d001.s029.t015	,	,	N		
d001.s029.t016	একই	একই	N	bn:00020872n	A collection of things that have been combined; an assemblage of separate parts or qualities
d001.s029.t017	সাথে	সাথে			
d001.s029.t018	সিস্প্লাটিন	সিস্প্লাটিন	N	bn:00577781n	Cisplatin is a chemotherapy medication used to treat a number of cancers.
d001.s029.t019	এর	এর	X		
d001.s029.t020	সাথে	সাথে	A		
d001.s029.t021	,	,	X		
d001.s029.t022	এক	এক	A		
d001.s029.t023	গবেষণায়	গবেষণা	N		
d001.s029.t024	যার	যার	V	bn:00089893v	Engage as a participant
d001.s029.t025	সাথে	সাথে	N		
d001.s029.t026	১,৭২৫	1	X		
d001.s029.t027	জন	জন	N		
d001.s029.t028	রোগী	রোগী	N	bn:00061017n	A person who requires medical care
d001.s029.t029	জড়িত		V	bn:00089893v	Engage as a participant
d001.s029.t030	ছিল	ছিল	N		
d001.s029.t031	যারা	যারা	X		
d001.s029.t032	অতীতে	অতীত	N	bn:00060927n	The time that has elapsed
d001.s029.t033	ফুসফুসের	ফুসফুস	N		
d001.s029.t034	ক্যান্সারের	ক্যান্সার	N	bn:00015180n	Any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream
