Token ID	Token	Lemma	POS	Sense	Token ID ES	Token ES	Lemma ES	POS ES	Sense ES
d001.s015.t019	the		X		es001.s015.t019	la	el	DET	
d001.s015.t020	patient	patient	N	bn:00061017n	es001.s015.t025	paciente	paciente	NOUN	bn:00061017n
d001.s015.t021	s		X		es001.s015.t024	del	del	ADP	
d001.s015.t022	height	height	N	bn:00043545n	es001.s015.t020	altura	altura	NOUN	bn:00043545n
d001.s015.t023	and		X		es001.s015.t021	y	y	CCONJ	
d001.s015.t024	weight	weight	N	bn:00080831n	es001.s015.t023	peso	peso	NOUN	bn:00080831n
d001.s015.t025	)		X		es001.s015.t026	)	)	PUNCT	
d001.s015.t026	.		X		es001.s015.t027	.	.	PUNCT	
d001.s016.t001	It		X						
d001.s016.t002	is	be	V		es001.s016.t001	Se	él	PRON	
d001.s016.t003	given	give	V	bn:00088826v	es001.s016.t002	administra	administrar	VERB	bn:00088826v
d001.s016.t004	once	once	R	bn:00115811r	es001.s016.t004	vez	vez	NOUN	bn:00115811r
d001.s016.t005	every	every	J	bn:00102467a	es001.s016.t005	cada	cada	DET	bn:00102467a
d001.s016.t006	three		X		es001.s016.t006	tres	tres	NUM	
d001.s016.t007	weeks	week	N	bn:00043484n	es001.s016.t007	semanas	semana	NOUN	bn:00043484n
d001.s016.t008	as		X		es001.s016.t008	en	en	ADP	
d001.s016.t009	an		X						
d001.s016.t010	intravenous	intravenous	J	bn:00102230a	es001.s016.t012	intravenosa	intravenoso	ADJ	bn:00102230a
d001.s016.t011	infusion	infusion	N	bn:00046734n	es001.s016.t011	infusión	infusión	NOUN	bn:00046734n
d001.s016.t012	lasting	last	V	bn:00087620v	es001.s016.t013➕es001.s016.t014	que➕dura	que	PRON➕VERB	bn:00087620v
d001.s016.t013	10		X		es001.s016.t015	10	10	NUM	
d001.s016.t014	minutes	minute	N	bn:00055094n	es001.s016.t016	minutos	minuto	NOUN	bn:00055094n
d001.s016.t015	.		X		es001.s016.t017	.	.	PUNCT	
d001.s017.t001	To		X		es001.s017.t001	Para	para	ADP	
d001.s017.t002	reduce	reduce	V	bn:00084079v	es001.s017.t002	reducir	reducir	VERB	bn:00084079v
d001.s017.t003	side	side	J		es001.s017.t005	secundarios	secundario	ADJ	
d001.s017.t004	effects	effect	N	bn:00029874n	es001.s017.t004	efectos	efecto	NOUN	bn:00029874n
d001.s017.t005	,		X		es001.s017.t006	,	,	PUNCT	
d001.s017.t006	patients	patient	N	bn:00061017n	es001.s017.t008	pacientes	paciente	NOUN	bn:00061017n
d001.s017.t007	should		X		es001.s017.t009	deben	deber	AUX	
d001.s017.t008	take	take	V	bn:00085689v	es001.s017.t010	tomar	tomar	VERB	bn:00085689v
d001.s017.t009	a		X		es001.s017.t011	un	uno	DET	
d001.s017.t010	corticosteroid	corticosteroid	N	bn:00001507n	es001.s017.t012	corticosteroide	corticosteroide	NOUN	bn:00001507n
d001.s017.t011	and		X		es001.s017.t013	y	y	CCONJ	
d001.s017.t012	folic	folic	J		es001.s017.t015	fólico	fólico	ADJ	
d001.s017.t013	acid	acid	N	bn:00000902n	es001.s017.t014	ácido	ácido	NOUN	bn:00000902n
d001.s017.t014	(		X		es001.s017.t016	(	(	PUNCT	
d001.s017.t015	a		X		es001.s017.t017	un	uno	DET	
d001.s017.t016	type	type	N	bn:00078798n	es001.s017.t018	tipo	tipo	NOUN	bn:00078798n
d001.s017.t017	of		X		es001.s017.t019	de	de	ADP	
d001.s017.t018	vitamin	vitamin	N	bn:00080147n	es001.s017.t020	vitamina	vitamina	NOUN	bn:00080147n
d001.s017.t019	)		X		es001.s017.t021	)	)	PUNCT	
d001.s017.t020	,		X		es001.s017.t006➕es001.s017.t012	,➕corticosteroide	,	PUNCT➕NOUN	
d001.s017.t021	and		X		es001.s017.t022	y	y	CCONJ	
d001.s017.t022	receive	receive	V		es001.s017.t023	recibir	recibir	VERB	
d001.s017.t023	injections	injection	N	bn:00046785n	es001.s017.t024	inyecciones	inyección	NOUN	bn:00046785n
d001.s017.t024	of		X		es001.s017.t025	de	de	ADP	
d001.s017.t025	vitamin	vitamin	N	bn:00080147n	es001.s017.t026	vitamina	vitamina	NOUN	bn:00080147n
d001.s017.t026	B12	b12	N		es001.s017.t027	B12	B12	PROPN	
d001.s017.t027	during		X		es001.s017.t028	durante	durante	ADP	
d001.s017.t028	treatment	treatment	N	bn:00047235n	es001.s017.t030	tratamiento	tratamiento	NOUN	bn:00047235n
d001.s017.t029	with		X		es001.s017.t031	con	con	ADP	
d001.s017.t030	Alimta	alimta	N	bn:00602447n	es001.s017.t032	Alimta	Alimta	PROPN	bn:00602447n
d001.s017.t031	.		X		es001.s017.t033	.	.	PUNCT	
d001.s018.t001	When		X		es001.s018.t001	Cuando	cuando	SCONJ	
d001.s018.t002	Alimta	alimta	N	bn:00602447n	es001.s018.t002	Alimta	Alimta	PROPN	bn:00602447n
d001.s018.t003	is	be	V		es001.s018.t003	se	él	PRON	
d001.s018.t004	given	give	V	bn:00088826v	es001.s018.t004	administra	administrar	VERB	bn:00088826v
d001.s018.t005	with		X		es001.s018.t005	con	con	ADP	
d001.s018.t006	cisplatin	cisplatin	N	bn:00577781n	es001.s018.t006	cisplatino	cisplatino	NOUN	bn:00577781n
d001.s018.t007	,		X		es001.s018.t007	,	,	PUNCT	
d001.s018.t008	an		X		es001.s018.t012	un	uno	DET	
d001.s018.t009	anti-emetic	anti-emetic	J		es001.s018.t014	antiemético	antiemético	ADJ	
d001.s018.t010	medicine	medicine	N	bn:00054128n	es001.s018.t013	medicamento	medicamento	NOUN	bn:00054128n
d001.s018.t011	(		X		es001.s018.t015	(	(	PUNCT	
d001.s018.t012	to		X		es001.s018.t016	para	para	ADP	
d001.s018.t013	prevent	prevent	V	bn:00088454v	es001.s018.t017	prevenir	prevenir	VERB	bn:00088454v
d001.s018.t014	vomiting	vomit	V	bn:00083115v	es001.s018.t019	vómitos	vómito	NOUN	bn:00083115v
d001.s018.t015	)		X		es001.s018.t020	)	)	PUNCT	
d001.s018.t016	and		X		es001.s018.t021	y	y	CCONJ	
d001.s018.t017	fluids	fluid	N	bn:00035426n	es001.s018.t022	líquidos	líquido	NOUN	bn:00035426n
d001.s018.t018	(		X		es001.s018.t023	(	(	PUNCT	
d001.s018.t019	to		X		es001.s018.t024	para	para	ADP	
d001.s018.t020	prevent	prevent	V	bn:00088454v	es001.s018.t025	prevenir	prevenir	VERB	bn:00088454v
d001.s018.t021	dehydration	dehydration	N	bn:00025983n	es001.s018.t027	deshidratación	deshidratación	NOUN	bn:00025983n
d001.s018.t022	)		X		es001.s018.t028	)	)	PUNCT	
d001.s018.t023	should		X		es001.s018.t010	debe	deber	AUX	
d001.s018.t024	also	also	R	bn:00114246r	es001.s018.t008	también	también	ADV	bn:00114246r
d001.s018.t025	be	be	V		es001.s018.t011	administrar	administrar	VERB	
d001.s018.t026	given	give	V	bn:00088826v	es001.s018.t011	administrar	administrar	VERB	bn:00088826v
d001.s018.t027	before	before	R	bn:00114512r	es001.s018.t029	antes	antes	ADV	bn:00114512r
d001.s018.t028	or		X		es001.s018.t030	o	o	CCONJ	
d001.s018.t029	after	after	R	bn:00114165r	es001.s018.t031	después	después	ADV	bn:00114165r
d001.s018.t030	the		X		es001.s018.t033	la	el	DET	
d001.s018.t031	cisplatin	cisplatin	N	bn:00577781n	es001.s018.t036	cisplatino	cisplatino	NOUN	bn:00577781n
d001.s018.t032	dose	dose	N	bn:00028320n	es001.s018.t034	dosis	dosis	NOUN	bn:00028320n
d001.s018.t033	.		X		es001.s018.t037	.	.	PUNCT	
d001.s019.t001	Treatment	treatment	N	bn:00047235n	es001.s019.t002	tratamiento	tratamiento	NOUN	bn:00047235n
d001.s019.t002	should		X		es001.s019.t003	debe	deber	AUX	
d001.s019.t003	be	be	V						
d001.s019.t004	delayed	delay	V	bn:00086514v	es001.s019.t004	retrasarse	retrasar él	VERB	bn:00086514v
d001.s019.t005	or		X		es001.s019.t005	o	o	CCONJ	
d001.s019.t006	discontinued	discontinue	V	bn:00083908v	es001.s019.t006	suspenderse	suspender él	VERB	bn:00083908v
d001.s019.t007	,		X		es001.s019.t007	,	,	PUNCT	
d001.s019.t008	or		X		es001.s019.t008	o	o	CCONJ	
d001.s019.t009	the		X		es001.s019.t010	la	el	DET	
d001.s019.t010	dose	dose	N	bn:00028320n	es001.s019.t011	dosis	dosis	NOUN	bn:00028320n
d001.s019.t011	reduced	reduce	V	bn:00084079v	es001.s019.t009	reducirse	reducir él	VERB	bn:00084079v
d001.s019.t012	,		X		es001.s019.t012	,	,	PUNCT	
d001.s019.t013	in		X		es001.s019.t013	en	en	ADP	
d001.s019.t014	patients	patient	N	bn:00061017n	es001.s019.t014	pacientes	paciente	NOUN	bn:00061017n
d001.s019.t015	whose		X		es001.s019.t015	cuyos	cuyo	PRON	
d001.s019.t016	blood	blood	N	bn:00011346n	es001.s019.t017	sanguíneos	sanguíneo	ADJ	bn:00011346n
d001.s019.t017	counts	count	N	bn:00023139n	es001.s019.t015➕es001.s019.t016	cuyos➕recuentos	cuyo	PRON➕NOUN	bn:00023139n
d001.s019.t018	are	be	V		es001.s019.t018	son	ser	AUX	
d001.s019.t019	abnormal	abnormal	J	bn:00096158a	es001.s019.t019	anormales	anormal	ADJ	bn:00096158a
d001.s019.t020	or		X		es001.s019.t020	o	o	CCONJ	
d001.s019.t021	who		X		es001.s019.t021	que	que	PRON	
d001.s019.t022	have	have	V	bn:00088745v	es001.s019.t022	tienen	tener	VERB	bn:00088745v
d001.s019.t023	certain	certain	J	bn:00099474a	es001.s019.t025	secundarios	secundario	ADJ	bn:00099474a
d001.s019.t024	other	other	J	bn:00108011a	es001.s019.t023	otros	otro	DET	bn:00108011a
d001.s019.t025	side	side	J		es001.s019.t025	secundarios	secundario	ADJ	
d001.s019.t026	effects	effect	N	bn:00029874n	es001.s019.t024	efectos	efecto	NOUN	bn:00029874n
d001.s019.t027	.		X		es001.s019.t026	.	.	PUNCT	
d001.s020.t001	Alimta	alimta	N	bn:00602447n	es001.s020.t007	Alimta	Alimta	PROPN	bn:00602447n
d001.s020.t002	is	be	V		es001.s020.t002	se	él	PRON	
d001.s020.t003	not	not	R	bn:00116360r	es001.s020.t001	No	no	ADV	bn:00116360r
d001.s020.t004	recommended	recommend	V	bn:00082418v	es001.s020.t003	recomienda	recomendar	VERB	bn:00082418v
d001.s020.t005	for		X						
d001.s020.t006	use	use	N	bn:00030627n	es001.s020.t005	uso	uso	NOUN	bn:00030627n
d001.s020.t007	in		X		es001.s020.t008	en	en	ADP	
d001.s020.t008	patients	patient	N	bn:00061017n	es001.s020.t009	pacientes	paciente	NOUN	bn:00061017n
d001.s020.t009	with		X		es001.s020.t010	con	con	ADP	
d001.s020.t010	moderate	moderate	J	bn:00106826a	es001.s020.t012➕es001.s020.t013	renales➕moderados	renal	ADJ	bn:00106826a
d001.s020.t011	or		X		es001.s020.t014	o	o	CCONJ	
d001.s020.t012	severe	severe	J	bn:00110473a	es001.s020.t015	graves	grave	ADJ	bn:00110473a
d001.s020.t013	kidney	kidney	N	bn:00049083n	es001.s020.t012➕es001.s020.t013	renales➕moderados	renal	ADJ	bn:00049083n
d001.s020.t014	problems	problem	N	bn:00048242n	es001.s020.t011	problemas	problema	NOUN	bn:00048242n
d001.s020.t015	.		X		es001.s020.t016	.	.	PUNCT	
d001.s021.t001	For		X		es001.s021.t001	Para	para	ADP	
d001.s021.t002	more	more	J	bn:00106935a	es001.s021.t003	más	más	ADV	bn:00106935a
d001.s021.t003	information	information	N	bn:00025314n	es001.s021.t004	información	información	NOUN	bn:00025314n
d001.s021.t004	,		X		es001.s021.t005	,	,	PUNCT	
d001.s021.t005	see	see	V	bn:00087787v	es001.s021.t006	consulte	consulte	VERB	bn:00087787v
d001.s021.t006	the		X		es001.s021.t007	el	el	DET	
d001.s021.t007	Summary	summary	N	bn:00075142n	es001.s021.t008	Resumen	Resumen	PROPN	bn:00075142n
d001.s021.t008	of		X		es001.s021.t009	de	de	ADP	
d001.s021.t009	Product	product	N	bn:00064584n	es001.s021.t013	producto	producto	NOUN	bn:00064584n
d001.s021.t010	Characteristics	characteristics	N		es001.s021.t008➕es001.s021.t011	Resumen➕características	Resumen	PROPN➕NOUN	
d001.s021.t011	(		X		es001.s021.t014	(	(	PUNCT	
d001.s021.t012	also	also	R	bn:00114246r	es001.s021.t015	también	también	ADV	bn:00114246r
d001.s021.t013	part	part	N	bn:00021395n	es001.s021.t016	parte	parte	NOUN	bn:00021395n
d001.s021.t014	of		X		es001.s021.t017	del	del	ADP	
d001.s021.t015	the		X		es001.s021.t010	las	el	DET	
d001.s021.t016	EPAR	epar	N		es001.s021.t018	EPAR	EPAR	PROPN	
d001.s021.t017	)		X		es001.s021.t019	)	)	PUNCT	
d001.s021.t018	.		X		es001.s021.t020	.	.	PUNCT	
d001.s022.t001	How		X		es001.s022.t002	Cómo	cómo	PRON	
d001.s022.t002	does	do	V		es001.s022.t001	¿	¿	PUNCT	
d001.s022.t003	Alimta	alimta	N	bn:00602447n	es001.s022.t004	Alimta	Alimta	PROPN	bn:00602447n
d001.s022.t004	work	work	N		es001.s022.t003	funciona	funcionar	VERB	
d001.s022.t005	?		X		es001.s022.t005	?	?	PUNCT	
d001.s023.t001	The		X		es001.s023.t001	El	el	DET	
d001.s023.t002	active	active	J	bn:00096387a	es001.s023.t003	activo	activo	ADJ	bn:00096387a
d001.s023.t003	substance	substance	N	bn:00074986n	es001.s023.t002	principio	principio	NOUN	bn:00074986n
d001.s023.t004	in		X		es001.s023.t004	de	de	ADP	
d001.s023.t005	Alimta	alimta	N	bn:00602447n	es001.s023.t005	Alimta	Alimta	PROPN	bn:00602447n
d001.s023.t006	,		X		es001.s023.t006	,	,	PUNCT	
d001.s023.t007	pemetrexed	pemetrexed	N	bn:00602447n	es001.s023.t007	pemetrexed	pemetrexed	NOUN	bn:00602447n
d001.s023.t008	,		X		es001.s023.t008	,	,	PUNCT	
d001.s023.t009	is	be	V		es001.s023.t009	es	ser	AUX	
d001.s023.t010	a		X		es001.s023.t010	un	uno	DET	
d001.s023.t011	cytotoxic	cytotoxic	J	bn:00100866a	es001.s023.t012	citotóxico	citotóxico	ADJ	bn:00100866a
d001.s023.t012	medicine	medicine	N	bn:00054128n	es001.s023.t011	medicamento	medicamento	NOUN	bn:00054128n
d001.s023.t013	(		X		es001.s023.t013	(	(	PUNCT	
d001.s023.t014	a		X		es001.s023.t014	un	uno	DET	
d001.s023.t015	medicine	medicine	N	bn:00054128n	es001.s023.t015	medicamento	medicamento	NOUN	bn:00054128n
d001.s023.t016	that		X		es001.s023.t016	que	que	PRON	
d001.s023.t017	kills	kill	V	bn:00090098v	es001.s023.t015➕es001.s023.t017	medicamento➕mata	medicamento	NOUN➕VERB	bn:00090098v
d001.s023.t018	cells	cell	N	bn:00017027n	es001.s023.t018➕es001.s023.t019	las➕células	el	DET➕NOUN	bn:00017027n
d001.s023.t019	that		X		es001.s023.t020	que	que	PRON	
d001.s023.t020	are	be	V		es001.s023.t022	están	estar	AUX	
d001.s023.t021	dividing	divide	V	bn:00087100v	es001.s023.t023	dividiendo	dividir	VERB	bn:00087100v
d001.s023.t022	,		X		es001.s023.t024	,	,	PUNCT	
d001.s023.t023	such as	such as	R		es001.s023.t025	como	como	SCONJ	
d001.s023.t024	cancer	cancer	N	bn:00015180n	es001.s023.t028	cancerosas	canceroso	ADJ	bn:00015180n
d001.s023.t025	cells	cell	N	bn:00017027n	es001.s023.t027➕es001.s023.t028	células➕cancerosas	célula	NOUN➕ADJ	bn:00017027n
d001.s023.t026	)		X		es001.s023.t029	)	)	PUNCT	
d001.s023.t027	,		X		es001.s023.t030	,	,	PUNCT	
d001.s023.t028	which		X		es001.s023.t031	que	que	PRON	
d001.s023.t029	belongs	belong	V	bn:00083389v	es001.s023.t032	pertenece	pertenecer	VERB	bn:00083389v
d001.s023.t030	to		X		es001.s023.t033	al	al	ADP	
d001.s023.t031	the		X		es001.s023.t036	los	el	DET	
d001.s023.t032	group	group	N	bn:00018111n	es001.s023.t034	grupo	grupo	NOUN	bn:00018111n
d001.s023.t033	antimetabolites	antimetabolites	N	bn:00004691n	es001.s023.t037	antimetabolitos	antimetabolito	NOUN	bn:00004691n
d001.s023.t034	.		X		es001.s023.t038	.	.	PUNCT	
d001.s024.t001	In		X		es001.s024.t001	En	en	ADP	
d001.s024.t002	the		X		es001.s024.t002	el	el	DET	
d001.s024.t003	body	body	N	bn:00011744n	es001.s024.t003	cuerpo	cuerpo	NOUN	bn:00011744n
d001.s024.t004	,		X		es001.s024.t004	,	,	PUNCT	
d001.s024.t005	pemetrexed	pemetrexed	N	bn:00602447n	es001.s024.t006	pemetrexed	pemetrexed	NOUN	bn:00602447n
d001.s024.t006	is	be	V		es001.s024.t007	se	él	PRON	
d001.s024.t007	converted	convert	V	bn:00085761v	es001.s024.t005➕es001.s024.t008	el➕convierte	el	DET➕VERB	bn:00085761v
d001.s024.t008	into		X		es001.s024.t009	en	en	ADP	
d001.s024.t009	an		X		es001.s024.t010	una	uno	DET	
d001.s024.t010	active	active	J	bn:00096382a	es001.s024.t012	activa	activo	ADJ	bn:00096382a
d001.s024.t011	form	form	N	bn:00035913n	es001.s024.t011	forma	forma	NOUN	bn:00035913n
d001.s024.t012	that		X		es001.s024.t013	que	que	PRON	
d001.s024.t013	blocks	block	V	bn:00083623v	es001.s024.t014	bloquea	bloquear	VERB	bn:00083623v
d001.s024.t014	the		X		es001.s024.t015	la	el	DET	
d001.s024.t015	activity	activity	N	bn:00001130n	es001.s024.t016	actividad	actividad	NOUN	bn:00001130n
d001.s024.t016	of		X		es001.s024.t017	de	de	ADP	
d001.s024.t017	the		X		es001.s024.t018	las	el	DET	
d001.s024.t018	enzymes	enzyme	N	bn:00031085n	es001.s024.t019	enzimas	enzima	NOUN	bn:00031085n
d001.s024.t019	that		X		es001.s024.t020	que	que	PRON	
d001.s024.t020	are	be	V						
d001.s024.t021	involved	involve	V	bn:00089893v	es001.s024.t021	participan	participar	VERB	bn:00089893v
d001.s024.t022	in		X		es001.s024.t022	en	en	ADP	
d001.s024.t023	producing	produce	V	bn:00084082v	es001.s024.t024➕es001.s024.t025	producción➕de	producción	NOUN➕ADP	bn:00084082v
d001.s024.t024	nucleotides	nucleotide	N	bn:00008788n	es001.s024.t026	nucleótidos	nucleótido	NOUN	bn:00008788n
d001.s024.t025	(		X		es001.s024.t027	(	(	PUNCT	
d001.s024.t026	the		X		es001.s024.t028	los	el	DET	
d001.s024.t027	building blocks	building block	N	bn:00013726n	es001.s024.t029	componentes	componente	NOUN	bn:00013726n
d001.s024.t028	of		X		es001.s024.t031	del	del	ADP	
d001.s024.t029	DNA	dna	N	bn:00026301n	es001.s024.t032	ADN	ADN	PROPN	bn:00026301n
d001.s024.t030	and		X		es001.s024.t033	y	y	CCONJ	
d001.s024.t031	RNA	rna	N	bn:00067714n	es001.s024.t035	ARN	ARN	PROPN	bn:00067714n
d001.s024.t032	,		X		es001.s024.t036	,	,	PUNCT	
d001.s024.t033	the		X		es001.s024.t037	el	el	DET	
d001.s024.t034	genetic	genetic	J	bn:00103522a	es001.s024.t039	genético	genético	ADJ	bn:00103522a
d001.s024.t035	material	material	N	bn:00053801n	es001.s024.t038	material	material	NOUN	bn:00053801n
d001.s024.t036	of		X		es001.s024.t040	de	de	ADP	
d001.s024.t037	cells	cell	N	bn:00017027n	es001.s024.t041➕es001.s024.t042	las➕células	el	DET➕NOUN	bn:00017027n
d001.s024.t038	)		X		es001.s024.t043	)	)	PUNCT	
d001.s024.t039	.		X		es001.s024.t044	.	.	PUNCT	
d001.s025.t001	How		X		es001.s025.t002	Cómo	cómo	PRON	
d001.s025.t002	has	have	V		es001.s025.t004	ha	haber	AUX	
d001.s025.t003	Alimta	alimta	N	bn:00602447n	es001.s025.t006	Alimta	Alimta	PROPN	bn:00602447n
d001.s025.t004	been	be	V		es001.s025.t003	se	él	PRON	
d001.s025.t005	studied	study	V	bn:00082596v	es001.s025.t005	estudiado	estudiar	VERB	bn:00082596v
d001.s025.t006	?		X		es001.s025.t007	?	?	PUNCT	
d001.s026.t001	For		X		es001.s026.t001	Para	para	ADP	
d001.s026.t002	the		X		es001.s026.t002	el	el	DET	
d001.s026.t003	treatment	treatment	N	bn:00047235n	es001.s026.t003	tratamiento	tratamiento	NOUN	bn:00047235n
d001.s026.t004	of		X		es001.s026.t004	del	del	ADP	
d001.s026.t005	malignant	malignant	J	bn:00106363a	es001.s026.t007	maligno	maligno	ADJ	bn:00106363a
d001.s026.t006	pleural	pleural	J	bn:00108692a	es001.s026.t006	pleural	pleural	ADJ	bn:00108692a
d001.s026.t007	mesothelioma	mesothelioma	N	bn:00054512n	es001.s026.t005	mesotelioma	mesotelioma	NOUN	bn:00054512n
d001.s026.t008	,		X		es001.s026.t008	,	,	PUNCT	
d001.s026.t009	Alimta	alimta	N	bn:00602447n	es001.s026.t009	Alimta	Alimta	PROPN	bn:00602447n
d001.s026.t010	has	have	V		es001.s026.t011	ha	haber	AUX	
d001.s026.t011	been	be	V		es001.s026.t010	se	él	PRON	
d001.s026.t012	studied	study	V	bn:00082596v	es001.s026.t012	estudiado	estudiar	VERB	bn:00082596v
d001.s026.t013	in		X		es001.s026.t013	en	en	ADP	
d001.s026.t014	one		X		es001.s026.t014	un	uno	DET	
d001.s026.t015	main	main	J	bn:00099598a	es001.s026.t016	principal	principal	ADJ	bn:00099598a
d001.s026.t016	study	study	N	bn:00074790n	es001.s026.t015	estudio	estudio	NOUN	bn:00074790n
d001.s026.t017	in		X		es001.s026.t017	en	en	ADP	
d001.s026.t018	456		X		es001.s026.t018	456	456	NUM	
d001.s026.t019	patients	patient	N	bn:00061017n	es001.s026.t019	pacientes	paciente	NOUN	bn:00061017n
d001.s026.t020	who		X		es001.s026.t020	que	que	PRON	
d001.s026.t021	had	have	V		es001.s026.t022	habían	haber	AUX	
d001.s026.t022	not	not	R	bn:00116360r	es001.s026.t021	no	no	ADV	bn:00116360r
d001.s026.t023	received	receive	V	bn:00087863v	es001.s026.t023	recibido	recibir	VERB	bn:00087863v
d001.s026.t024	chemotherapy	chemotherapy	N	bn:00018141n	es001.s026.t024	quimioterapia	quimioterapia	NOUN	bn:00018141n
d001.s026.t025	for		X		es001.s026.t025	para	para	ADP	
d001.s026.t026	their		X		es001.s026.t026	su	su	DET	
d001.s026.t027	disease	disease	N	bn:00027546n	es001.s026.t027	enfermedad	enfermedad	NOUN	bn:00027546n
d001.s026.t028	before	before	R	bn:00114512r	es001.s026.t028	antes	antes	ADV	bn:00114512r
d001.s026.t029	.		X		es001.s026.t029	.	.	PUNCT	
d001.s027.t001	The		X		es001.s027.t003	los	el	DET	
d001.s027.t002	effects	effect	N	bn:00029874n	es001.s027.t004	efectos	efecto	NOUN	bn:00029874n
d001.s027.t003	of		X		es001.s027.t005	de	de	ADP	
d001.s027.t004	Alimta	alimta	N	bn:00602447n	es001.s027.t006	Alimta	Alimta	PROPN	bn:00602447n
d001.s027.t005	in		X		es001.s027.t007	en	en	ADP	
d001.s027.t006	combination	combination	N	bn:00020872n	es001.s027.t008	combinación	combinación	NOUN	bn:00020872n
d001.s027.t007	with		X		es001.s027.t009	con	con	ADP	
d001.s027.t008	cisplatin	cisplatin	N	bn:00577781n	es001.s027.t010	cisplatino	cisplatino	NOUN	bn:00577781n
d001.s027.t009	were	be	V		es001.s027.t002	compararon	comparar	VERB	
d001.s027.t010	compared	compare	V	bn:00085450v	es001.s027.t002	compararon	comparar	VERB	bn:00085450v
d001.s027.t011	with		X		es001.s027.t011	con	con	ADP	
d001.s027.t012	those		X		es001.s027.t012	los	el	DET	
d001.s027.t013	of		X		es001.s027.t013	de	de	ADP	
d001.s027.t014	cisplatin	cisplatin	N	bn:00577781n	es001.s027.t014	cisplatino	cisplatino	NOUN	bn:00577781n
d001.s027.t015	alone	alone	R	bn:00114234r	es001.s027.t015	solo	solo	ADJ	bn:00114234r
d001.s027.t016	.		X		es001.s027.t016	.	.	PUNCT	
d001.s028.t001	For		X		es001.s028.t001	Para	para	ADP	
d001.s028.t002	the		X		es001.s028.t002	el	el	DET	
d001.s028.t003	treatment	treatment	N	bn:00047235n	es001.s028.t003	tratamiento	tratamiento	NOUN	bn:00047235n
d001.s028.t004	of		X		es001.s028.t004	del	del	ADP	
d001.s028.t005	non-small	non-small	J		es001.s028.t008➕es001.s028.t010➕es001.s028.t011	de➕no➕pequeñas	de	ADP➕ADV➕ADJ	
d001.s028.t006	cell	cell	N	bn:00017027n	es001.s028.t009	células	célula	NOUN	bn:00017027n
d001.s028.t007	lung	lung	N	bn:00052341n	es001.s028.t007	pulmón	pulmón	NOUN	bn:00052341n
d001.s028.t008	cancer	cancer	N	bn:00015180n	es001.s028.t005	cáncer	cáncer	NOUN	bn:00015180n
d001.s028.t009	,		X		es001.s028.t012	,	,	PUNCT	
d001.s028.t010	the		X		es001.s028.t013	los	el	DET	
d001.s028.t011	effects	effect	N	bn:00029874n	es001.s028.t014	efectos	efecto	NOUN	bn:00029874n
d001.s028.t012	of		X		es001.s028.t015	de	de	ADP	
d001.s028.t013	Alimta	alimta	N	bn:00602447n	es001.s028.t016	Alimta	Alimta	PROPN	bn:00602447n
d001.s028.t014	were	be	V		es001.s028.t018	compararon	comparar	VERB	
d001.s028.t015	compared	compare	V	bn:00085450v	es001.s028.t018	compararon	comparar	VERB	bn:00085450v
d001.s028.t016	with		X		es001.s028.t019	con	con	ADP	
d001.s028.t017	those		X		es001.s028.t020	los	el	DET	
d001.s028.t018	of		X		es001.s028.t021	de	de	ADP	
d001.s028.t019	docetaxel	docetaxel	N	bn:01537207n	es001.s028.t022	docetaxel	docetaxel	PROPN	bn:01537207n
